trl_n curr_stim_level search nitems curr_target
147 2 0 8 2
148 2 0 12 2
149 2 1 12 1
150 2 0 8 2
151 2 0 4 2
152 2 1 8 1
153 2 1 4 1
154 2 1 8 2
155 2 1 12 2
156 2 0 8 1
157 2 1 8 2
158 2 0 8 2
159 2 0 12 2
160 2 0 4 2
161 2 0 8 1
162 2 1 12 1
163 2 1 8 1
164 2 0 4 1
165 2 1 8 1
166 2 0 4 2
167 2 1 12 2
168 2 0 8 1
169 2 0 12 2
170 2 0 8 1
171 2 1 8 1
172 2 1 12 1
173 2 0 12 1
174 2 1 8 1
175 2 1 12 2
176 2 1 8 2
177 2 1 12 1
178 2 1 12 1
179 2 0 12 2
180 2 1 12 2
181 2 1 4 2
182 2 1 8 1
183 2 0 8 2
184 2 0 4 2
185 2 1 4 2
186 2 0 12 2
187 2 1 4 1
188 2 1 4 1
189 2 1 12 1
190 2 0 12 1
191 2 0 8 1
192 2 0 12 1
193 2 0 4 1
194 2 0 12 2
195 2 0 12 2
196 2 1 8 2
197 2 1 12 1
198 2 0 8 2
199 2 0 4 1
200 2 0 8 1
201 2 1 4 2
202 2 0 8 2
203 2 1 12 1
204 2 0 8 2
205 2 1 4 2
206 2 1 4 1
207 2 1 4 2
208 2 1 4 2
209 2 0 4 1
210 2 1 12 1
211 2 0 4 1
212 2 1 8 1
213 2 0 12 2
214 2 1 12 2
215 2 0 12 1
216 2 0 4 2
217 2 0 4 2
218 2 0 4 1
219 2 1 4 2
220 2 1 4 1
221 2 1 8 2
222 2 0 12 1
223 2 1 8 2
224 2 0 8 2
225 2 1 8 2
226 2 0 8 1
227 2 1 8 2
228 2 1 4 1
229 2 1 8 1
230 2 0 12 1
231 2 1 12 2
232 2 1 8 2
233 2 0 4 1
234 2 0 4 1
235 2 0 4 2
236 2 0 12 1
237 2 0 8 2
238 2 0 8 2
239 2 0 12 2
240 2 0 4 2
241 1 0 12 1
242 1 1 12 2
243 1 0 4 1
244 1 1 4 2
245 1 0 4 2
246 1 1 4 1
247 1 0 8 2
248 1 1 12 2
249 1 1 8 2
250 1 0 8 2
251 1 1 8 1
252 1 0 12 2
253 1 0 4 2
254 1 1 12 2
255 1 1 12 1
256 1 0 8 2
257 1 1 12 1
258 1 1 4 2
259 1 1 8 1
260 1 1 4 1
261 1 0 4 2
262 1 0 12 1
263 1 1 12 2
264 1 1 8 2
265 1 1 12 1
266 1 1 4 1
267 1 1 4 1
268 1 0 4 1
269 1 0 8 1
270 1 0 8 2
271 1 1 12 1
272 1 1 4 1
273 1 1 12 2
274 1 0 4 2
275 1 1 4 2
276 1 0 12 1
277 1 0 8 1
278 1 0 8 1
279 1 0 8 1
280 1 1 12 2
281 1 1 8 1
282 1 0 8 2
283 1 0 12 1
284 1 0 4 1
285 1 1 12 2
286 1 0 4 2
287 1 1 4 2
288 1 1 8 2
289 1 0 4 1
290 1 1 8 2
291 1 0 4 1
292 1 0 12 2
293 1 1 8 1
294 1 1 12 2
295 1 0 4 1
296 1 1 8 2
297 1 0 12 1
298 1 1 4 1
299 1 0 12 2
300 1 1 12 2
301 1 0 4 1
302 1 1 8 2
303 1 1 4 2
304 1 1 12 1
305 1 0 4 1
306 1 1 8 1
307 1 0 12 1
308 1 0 12 1
309 1 0 8 1
310 1 0 8 2
311 1 1 4 2
312 1 1 12 1
313 1 1 8 1
314 1 0 4 1
315 1 0 8 2
316 1 0 8 1
317 1 0 8 2
318 1 0 12 2
319 1 0 12 1
320 1 0 4 1
321 1 0 4 2
322 1 0 12 2
323 1 0 8 1
324 1 1 12 1
325 1 1 4 1
326 1 1 8 2
327 1 0 8 1
328 1 1 12 2
329 1 1 8 1
330 1 1 8 2
331 1 1 4 2
332 1 0 4 2
333 1 1 4 2
334 1 1 12 1
335 1 1 4 2
336 1 0 8 1
337 1 0 8 2
338 1 1 4 1
339 1 1 8 2
340 1 1 12 1
341 1 0 12 2
342 1 0 12 1
343 1 0 4 2
344 1 1 8 1
345 1 1 8 2
346 1 1 12 1
347 1 1 8 1
348 1 0 8 1
349 1 0 12 2
350 1 0 12 2
351 1 0 4 2
352 1 1 4 2
353 1 0 12 1
354 1 1 8 1
355 1 0 12 2
356 1 0 8 2
357 1 1 4 1
358 1 1 4 1
359 1 0 4 2
360 1 0 12 2
361 0 0 8 2
362 0 0 8 2
363 0 0 4 1
364 0 0 12 2
365 0 0 8 1
366 0 1 4 1
367 0 1 4 2
368 0 1 12 2
369 0 1 8 1
370 0 0 4 2
371 0 1 4 2
372 0 1 12 1
373 0 1 8 2
374 0 0 8 1
375 0 1 12 1
376 0 0 4 2
377 0 1 12 2
378 0 0 12 1
379 0 0 12 2
380 0 0 4 1
381 0 1 8 1
382 0 0 4 2
383 0 0 12 2
384 0 0 8 2
385 0 0 12 1
386 0 0 4 1
387 0 1 8 1
388 0 1 4 2
389 0 1 12 2
390 0 1 4 2
391 0 0 8 1
392 0 0 12 2
393 0 1 4 1
394 0 1 12 1
395 0 1 8 2
396 0 1 8 1
397 0 0 8 2
398 0 1 8 1
399 0 1 12 1
400 0 0 4 2
401 0 0 4 2
402 0 0 8 2
403 0 1 12 1
404 0 0 8 1
405 0 0 4 2
406 0 1 4 2
407 0 0 12 1
408 0 0 12 2
409 0 1 8 1
410 0 0 4 1
411 0 0 4 1
412 0 0 8 1
413 0 1 12 2
414 0 1 4 1
415 0 1 8 1
416 0 1 8 2
417 0 0 8 1
418 0 1 4 1
419 0 1 8 2
420 0 1 4 1
421 0 0 4 1
422 0 1 8 1
423 0 0 8 2
424 0 1 4 1
425 0 1 12 1
426 0 1 4 2
427 0 0 4 2
428 0 0 4 1
429 0 1 4 1
430 0 0 4 1
431 0 0 8 1
432 0 0 12 2
433 0 0 12 1
434 0 1 12 2
435 0 0 12 2
436 0 0 8 2
437 0 0 12 2
438 0 1 8 2
439 0 1 12 1
440 0 0 8 2
441 0 1 8 1
442 0 0 12 1
443 0 0 12 1
444 0 1 12 1
445 0 1 8 2
446 0 0 8 1
447 0 1 4 2
448 0 1 4 1
449 0 1 4 2
450 0 0 8 1
451 0 1 12 2
452 0 1 4 1
453 0 1 8 1
454 0 1 8 2
455 0 0 8 2
456 0 0 12 1
457 0 0 8 2
458 0 1 4 2
459 0 0 12 2
460 0 1 8 2
461 0 1 12 1
462 0 0 4 2
463 0 1 4 2
464 0 1 12 2
465 0 0 4 2
466 0 1 12 2
467 0 1 8 2
468 0 0 8 1
469 0 0 4 1
470 0 0 12 1
471 0 0 12 1
472 0 1 8 2
473 0 0 12 2
474 0 0 12 1
475 0 1 12 1
476 0 0 4 1
477 0 1 12 2
478 0 0 4 2
479 0 1 4 1
480 0 1 12 2
