trl_n curr_stim_level search nitems curr_target
127 2 1 4 1
128 2 1 8 1
129 2 0 4 1
130 2 0 12 2
131 2 0 12 1
132 2 0 4 1
133 2 0 4 2
134 2 1 8 2
135 2 1 8 2
136 2 1 8 2
137 2 0 4 1
138 2 1 4 2
139 2 1 4 1
140 2 1 12 2
141 2 1 8 2
142 2 1 8 2
143 2 1 8 2
144 2 0 8 1
145 2 1 12 1
146 2 0 4 2
147 2 0 12 2
148 2 0 12 2
149 2 1 8 1
150 2 0 12 1
151 2 1 12 1
152 2 1 4 2
153 2 1 12 2
154 2 1 4 1
155 2 0 4 1
156 2 1 12 1
157 2 1 8 1
158 2 1 8 1
159 2 0 8 1
160 2 0 4 1
161 2 0 8 1
162 2 1 12 2
163 2 0 12 1
164 2 0 8 2
165 2 0 12 2
166 2 0 8 1
167 2 0 4 2
168 2 1 12 2
169 2 1 12 1
170 2 1 4 1
171 2 1 12 2
172 2 1 12 1
173 2 1 8 1
174 2 0 8 1
175 2 0 4 2
176 2 0 4 1
177 2 0 8 2
178 2 1 8 1
179 2 1 4 2
180 2 1 4 1
181 2 1 8 1
182 2 0 4 2
183 2 1 12 2
184 2 1 4 1
185 2 1 8 2
186 2 0 4 1
187 2 1 12 2
188 2 0 12 1
189 2 1 4 2
190 2 0 4 2
191 2 0 8 2
192 2 1 12 2
193 2 0 12 1
194 2 0 8 2
195 2 1 4 2
196 2 1 12 1
197 2 1 8 1
198 2 0 4 2
199 2 0 12 1
200 2 0 12 2
201 2 1 12 1
202 2 0 12 1
203 2 1 12 1
204 2 1 4 1
205 2 0 12 1
206 2 1 8 2
207 2 1 12 2
208 2 0 8 2
209 2 1 4 2
210 2 1 8 1
211 2 0 8 2
212 2 0 4 2
213 2 0 4 2
214 2 0 12 2
215 2 0 4 2
216 2 1 4 2
217 2 1 4 1
218 2 0 8 1
219 2 1 4 2
220 2 0 12 2
221 2 0 8 2
222 2 0 8 1
223 2 0 12 2
224 2 0 12 1
225 2 0 8 2
226 2 1 4 2
227 2 0 8 2
228 2 0 8 1
229 2 1 8 2
230 2 1 12 1
231 2 0 4 1
232 2 1 12 2
233 2 1 12 1
234 2 0 8 2
235 2 0 4 1
236 2 1 8 2
237 2 1 4 1
238 2 1 8 1
239 2 0 12 2
240 2 0 8 1
241 1 0 4 2
242 1 0 12 1
243 1 0 12 1
244 1 0 8 2
245 1 1 4 1
246 1 0 12 2
247 1 0 4 1
248 1 1 4 2
249 1 0 12 2
250 1 0 12 2
251 1 0 12 1
252 1 1 8 2
253 1 1 8 1
254 1 1 4 2
255 1 1 8 2
256 1 0 4 1
257 1 1 8 1
258 1 0 8 2
259 1 0 8 2
260 1 1 8 1
261 1 1 12 2
262 1 0 8 1
263 1 0 4 1
264 1 1 4 1
265 1 0 4 2
266 1 1 12 2
267 1 0 8 1
268 1 0 8 1
269 1 1 8 2
270 1 0 4 1
271 1 0 12 2
272 1 0 8 2
273 1 1 8 2
274 1 0 4 1
275 1 0 4 2
276 1 0 4 1
277 1 0 8 1
278 1 1 4 1
279 1 0 12 2
280 1 0 12 2
281 1 1 8 2
282 1 0 8 1
283 1 0 8 2
284 1 0 4 2
285 1 1 4 1
286 1 1 8 2
287 1 1 12 1
288 1 0 8 2
289 1 0 4 2
290 1 1 12 1
291 1 0 8 2
292 1 1 12 1
293 1 1 12 2
294 1 1 12 2
295 1 0 12 1
296 1 1 12 1
297 1 1 12 1
298 1 1 4 2
299 1 1 4 2
300 1 1 4 2
301 1 1 8 2
302 1 1 12 1
303 1 0 4 1
304 1 1 8 1
305 1 1 4 2
306 1 0 12 1
307 1 0 8 2
308 1 0 12 1
309 1 1 4 1
310 1 1 8 2
311 1 1 8 1
312 1 0 4 1
313 1 1 8 1
314 1 0 4 1
315 1 1 12 2
316 1 1 12 2
317 1 1 8 1
318 1 1 8 1
319 1 1 4 2
320 1 0 12 1
321 1 0 4 2
322 1 0 12 1
323 1 1 12 2
324 1 1 12 2
325 1 1 12 1
326 1 0 8 1
327 1 0 12 2
328 1 0 12 1
329 1 1 12 2
330 1 0 12 2
331 1 0 4 2
332 1 1 12 1
333 1 0 12 2
334 1 1 4 1
335 1 0 8 1
336 1 1 8 2
337 1 1 8 1
338 1 1 4 1
339 1 1 4 2
340 1 0 4 2
341 1 0 8 1
342 1 0 8 2
343 1 1 8 2
344 1 0 4 1
345 1 1 12 1
346 1 0 8 1
347 1 1 4 2
348 1 0 4 2
349 1 0 12 1
350 1 0 4 2
351 1 1 4 1
352 1 0 8 1
353 1 0 12 2
354 1 1 4 2
355 1 1 12 2
356 1 1 4 1
357 1 0 8 2
358 1 1 12 1
359 1 1 8 1
360 1 1 4 1
361 0 1 8 2
362 0 0 12 1
363 0 0 4 2
364 0 0 12 2
365 0 1 12 1
366 0 1 8 2
367 0 0 12 1
368 0 0 12 1
369 0 1 4 2
370 0 0 8 1
371 0 0 8 1
372 0 1 4 1
373 0 0 12 1
374 0 0 12 1
375 0 1 8 1
376 0 0 8 2
377 0 0 4 2
378 0 1 12 2
379 0 1 12 2
380 0 1 12 2
381 0 1 4 2
382 0 1 4 2
383 0 0 12 2
384 0 0 8 2
385 0 0 4 2
386 0 1 12 2
387 0 1 12 1
388 0 0 12 2
389 0 1 12 1
390 0 1 4 2
391 0 0 12 2
392 0 0 8 2
393 0 0 4 1
394 0 1 12 1
395 0 1 4 2
396 0 1 8 2
397 0 0 8 2
398 0 0 4 1
399 0 0 8 1
400 0 0 4 1
401 0 0 12 1
402 0 1 8 2
403 0 1 8 1
404 0 0 4 1
405 0 0 8 2
406 0 1 4 1
407 0 0 4 1
408 0 1 8 1
409 0 1 8 1
410 0 1 4 2
411 0 0 8 2
412 0 1 8 1
413 0 0 8 1
414 0 1 12 1
415 0 1 8 2
416 0 0 4 2
417 0 1 12 2
418 0 0 4 2
419 0 0 4 2
420 0 1 12 2
421 0 0 4 1
422 0 0 8 1
423 0 1 4 2
424 0 1 12 1
425 0 1 8 2
426 0 1 4 2
427 0 1 8 1
428 0 1 4 1
429 0 0 12 1
430 0 1 8 2
431 0 0 8 2
432 0 0 4 2
433 0 1 4 1
434 0 0 8 2
435 0 1 8 2
436 0 0 12 2
437 0 1 8 2
438 0 0 8 1
439 0 1 4 1
440 0 1 8 1
441 0 0 8 2
442 0 1 4 1
443 0 1 8 1
444 0 0 4 1
445 0 1 12 1
446 0 0 8 1
447 0 1 12 2
448 0 0 12 2
449 0 0 8 1
450 0 0 4 2
451 0 0 12 1
452 0 1 4 1
453 0 0 8 2
454 0 1 4 1
455 0 1 8 1
456 0 1 12 2
457 0 1 12 1
458 0 0 4 1
459 0 1 8 1
460 0 1 4 2
461 0 1 12 2
462 0 0 12 1
463 0 0 4 2
464 0 1 4 1
465 0 1 4 2
466 0 0 12 2
467 0 0 4 1
468 0 0 4 1
469 0 0 12 2
470 0 1 12 2
471 0 0 8 1
472 0 0 12 2
473 0 0 8 1
474 0 1 12 1
475 0 0 4 2
476 0 1 12 1
477 0 1 8 2
478 0 0 12 2
479 0 0 12 1
480 0 1 4 1
