trl_n curr_stim_level search nitems curr_target
279 1 0 12 2
280 1 0 8 1
281 1 0 8 2
282 1 1 4 2
283 1 0 12 1
284 1 1 12 1
285 1 1 8 1
286 1 1 4 2
287 1 0 8 2
288 1 0 12 1
289 1 0 12 2
290 1 0 12 1
291 1 1 8 1
292 1 0 8 1
293 1 0 4 2
294 1 0 4 1
295 1 1 12 2
296 1 1 8 2
297 1 1 12 2
298 1 0 12 1
299 1 0 4 2
300 1 0 4 2
301 1 1 12 1
302 1 0 12 2
303 1 1 4 1
304 1 0 12 1
305 1 1 12 1
306 1 1 4 1
307 1 0 8 1
308 1 0 4 1
309 1 0 8 2
310 1 0 4 2
311 1 1 12 1
312 1 1 8 1
313 1 0 4 1
314 1 0 4 2
315 1 0 4 1
316 1 1 12 1
317 1 0 4 1
318 1 0 12 1
319 1 1 4 1
320 1 1 8 2
321 1 1 12 2
322 1 0 8 2
323 1 1 4 2
324 1 0 12 2
325 1 1 4 2
326 1 1 4 2
327 1 0 8 1
328 1 1 12 2
329 1 1 8 1
330 1 0 8 1
331 1 0 8 2
332 1 1 4 1
333 1 1 4 2
334 1 1 12 2
335 1 1 4 1
336 1 1 8 2
337 1 1 8 1
338 1 0 12 2
339 1 1 12 1
340 1 1 8 1
341 1 0 12 1
342 1 1 12 1
343 1 0 4 2
344 1 1 8 2
345 1 0 8 1
346 1 1 4 1
347 1 1 8 2
348 1 0 8 1
349 1 1 12 1
350 1 0 8 2
351 1 0 12 1
352 1 1 8 2
353 1 0 8 2
354 1 0 12 2
355 1 1 8 1
356 1 0 4 1
357 1 1 8 2
358 1 0 12 2
359 1 0 12 2
360 1 0 12 2
361 3 0 4 1
362 3 1 4 2
363 3 0 4 1
364 3 0 12 1
365 3 1 12 2
366 3 1 4 1
367 3 0 12 2
368 3 1 12 1
369 3 1 12 2
370 3 0 12 2
371 3 1 8 1
372 3 1 8 2
373 3 1 8 2
374 3 1 12 1
375 3 1 4 2
376 3 0 12 2
377 3 0 12 1
378 3 1 8 1
379 3 1 12 1
380 3 1 12 1
381 3 0 4 2
382 3 0 8 1
383 3 1 8 1
384 3 0 8 2
385 3 1 8 1
386 3 0 12 2
387 3 1 4 2
388 3 1 8 2
389 3 1 12 2
390 3 1 12 2
391 3 1 12 1
392 3 0 12 1
393 3 0 4 2
394 3 0 8 1
395 3 0 8 1
396 3 1 12 1
397 3 1 4 2
398 3 1 4 1
399 3 0 12 1
400 3 0 8 2
401 3 0 8 2
402 3 1 4 1
403 3 1 8 1
404 3 0 12 1
405 3 0 4 2
406 3 1 4 2
407 3 1 4 1
408 3 0 12 2
409 3 1 12 2
410 3 0 4 2
411 3 0 8 1
412 3 0 12 1
413 3 0 12 1
414 3 1 8 2
415 3 0 4 1
416 3 1 4 1
417 3 1 4 1
418 3 1 4 2
419 3 1 12 2
420 3 1 12 2
421 3 0 4 2
422 3 1 8 2
423 3 0 4 1
424 3 0 8 1
425 3 0 4 1
426 3 1 8 2
427 3 1 12 1
428 3 1 8 2
429 3 1 12 1
430 3 1 8 1
431 3 0 12 2
432 3 0 12 2
433 3 0 12 2
434 3 0 8 1
435 3 0 4 2
436 3 0 8 2
437 3 0 8 2
438 3 1 4 2
439 3 1 8 1
440 3 0 8 2
441 3 1 4 2
442 3 1 8 1
443 3 0 12 1
444 3 1 4 1
445 3 0 12 1
446 3 1 12 2
447 3 1 4 1
448 3 0 8 1
449 3 1 8 1
450 3 0 8 2
451 3 0 4 2
452 3 0 4 1
453 3 1 4 2
454 3 0 4 1
455 3 1 12 1
456 3 0 4 1
457 3 0 12 2
458 3 1 12 2
459 3 1 4 2
460 3 1 4 1
461 3 1 8 2
462 3 1 8 1
463 3 0 12 2
464 3 0 12 1
465 3 0 4 2
466 3 0 4 1
467 3 1 12 2
468 3 0 8 1
469 3 0 8 1
470 3 1 4 1
471 3 0 4 2
472 3 0 8 2
473 3 1 8 2
474 3 1 8 2
475 3 1 12 1
476 3 0 4 2
477 3 0 4 1
478 3 0 8 1
479 3 0 8 2
480 3 0 8 2
