trl_n curr_stim_level search nitems curr_target
179 2 1 8 2
180 2 0 8 1
181 2 0 4 1
182 2 0 12 1
183 2 0 12 2
184 2 0 12 1
185 2 1 8 1
186 2 0 4 2
187 2 1 8 1
188 2 0 12 1
189 2 0 8 2
190 2 1 4 2
191 2 0 12 1
192 2 0 4 1
193 2 0 8 1
194 2 0 4 1
195 2 1 8 1
196 2 1 12 1
197 2 0 12 1
198 2 1 8 2
199 2 0 12 1
200 2 0 12 2
201 2 0 12 2
202 2 1 12 2
203 2 1 4 2
204 2 0 8 1
205 2 1 4 2
206 2 0 4 2
207 2 0 8 1
208 2 1 8 1
209 2 1 12 2
210 2 0 12 2
211 2 1 8 2
212 2 0 8 1
213 2 0 8 1
214 2 1 4 2
215 2 1 4 1
216 2 1 8 1
217 2 1 4 2
218 2 0 4 2
219 2 0 4 2
220 2 0 8 2
221 2 0 8 2
222 2 0 12 2
223 2 1 12 1
224 2 0 12 2
225 2 0 4 1
226 2 1 12 1
227 2 0 4 2
228 2 1 4 2
229 2 0 8 2
230 2 0 8 1
231 2 0 4 2
232 2 1 4 1
233 2 0 4 2
234 2 0 8 1
235 2 0 8 2
236 2 1 8 1
237 2 1 12 1
238 2 1 12 1
239 2 1 4 1
240 2 0 8 2
241 3 0 12 1
242 3 1 12 1
243 3 1 8 1
244 3 1 8 2
245 3 1 8 1
246 3 1 8 2
247 3 1 4 2
248 3 0 12 2
249 3 0 4 1
250 3 1 8 1
251 3 0 4 1
252 3 1 8 2
253 3 0 12 2
254 3 0 12 1
255 3 1 12 2
256 3 1 8 2
257 3 0 4 2
258 3 1 8 1
259 3 1 8 2
260 3 0 8 1
261 3 0 12 1
262 3 0 8 1
263 3 0 4 2
264 3 1 4 2
265 3 0 8 2
266 3 0 4 1
267 3 0 12 2
268 3 1 12 2
269 3 1 12 1
270 3 0 8 2
271 3 1 8 1
272 3 0 12 1
273 3 1 4 1
274 3 0 8 1
275 3 0 8 1
276 3 1 8 1
277 3 1 8 1
278 3 0 12 1
279 3 0 4 2
280 3 0 12 2
281 3 1 12 1
282 3 0 12 2
283 3 1 4 1
284 3 1 4 2
285 3 1 12 1
286 3 1 4 1
287 3 1 12 1
288 3 0 8 2
289 3 1 4 2
290 3 1 8 1
291 3 1 12 2
292 3 1 12 2
293 3 0 4 1
294 3 1 4 2
295 3 1 8 2
296 3 0 8 2
297 3 0 4 2
298 3 1 12 2
299 3 1 4 1
300 3 0 12 1
301 3 1 12 1
302 3 0 8 2
303 3 0 8 1
304 3 0 12 1
305 3 0 8 1
306 3 0 8 2
307 3 0 4 2
308 3 1 4 2
309 3 0 12 2
310 3 1 8 2
311 3 0 8 1
312 3 0 12 1
313 3 0 12 2
314 3 1 12 2
315 3 1 4 2
316 3 0 4 1
317 3 0 8 2
318 3 0 12 2
319 3 0 4 1
320 3 0 4 1
321 3 0 4 2
322 3 1 12 2
323 3 0 8 2
324 3 0 12 2
325 3 1 8 2
326 3 1 4 2
327 3 0 8 1
328 3 1 8 1
329 3 1 4 1
330 3 0 4 1
331 3 1 8 2
332 3 1 4 2
333 3 1 12 2
334 3 1 8 1
335 3 0 4 2
336 3 0 8 1
337 3 0 4 1
338 3 0 4 2
339 3 0 8 2
340 3 0 12 1
341 3 1 8 2
342 3 1 12 2
343 3 0 12 1
344 3 0 8 2
345 3 1 4 1
346 3 1 4 1
347 3 1 12 2
348 3 1 4 2
349 3 1 12 1
350 3 1 4 1
351 3 0 4 2
352 3 1 12 1
353 3 0 4 1
354 3 0 4 2
355 3 0 8 1
356 3 1 12 1
357 3 1 4 1
358 3 1 12 1
359 3 0 12 2
360 3 1 4 1
361 0 0 4 1
362 0 0 12 2
363 0 0 12 1
364 0 1 4 2
365 0 0 8 2
366 0 1 4 2
367 0 0 12 2
368 0 1 8 2
369 0 0 4 2
370 0 1 8 2
371 0 1 8 1
372 0 1 12 1
373 0 0 12 1
374 0 1 12 1
375 0 0 12 1
376 0 0 8 1
377 0 0 8 2
378 0 0 8 2
379 0 1 12 2
380 0 0 4 1
381 0 1 4 2
382 0 0 4 1
383 0 0 12 1
384 0 1 12 1
385 0 1 4 2
386 0 1 12 2
387 0 1 12 2
388 0 0 8 1
389 0 0 4 1
390 0 0 8 2
391 0 1 12 2
392 0 1 4 1
393 0 0 8 1
394 0 1 4 1
395 0 0 8 2
396 0 0 12 1
397 0 1 4 2
398 0 1 12 2
399 0 0 12 1
400 0 1 8 2
401 0 0 12 1
402 0 0 8 1
403 0 0 12 2
404 0 0 12 2
405 0 1 12 1
406 0 1 4 1
407 0 1 8 2
408 0 1 12 1
409 0 0 12 1
410 0 1 8 2
411 0 1 12 1
412 0 0 12 1
413 0 1 4 2
414 0 0 4 2
415 0 1 4 1
416 0 0 4 2
417 0 0 4 2
418 0 1 12 1
419 0 0 4 1
420 0 0 8 2
421 0 0 4 1
422 0 0 8 1
423 0 1 8 1
424 0 0 12 2
425 0 1 4 2
426 0 1 12 2
427 0 0 12 1
428 0 1 4 2
429 0 1 4 2
430 0 0 8 2
431 0 1 4 1
432 0 0 4 1
433 0 1 12 2
434 0 0 8 1
435 0 0 4 1
436 0 1 4 1
437 0 0 4 1
438 0 1 8 2
439 0 0 4 2
440 0 1 12 2
441 0 1 8 1
442 0 1 8 1
443 0 1 12 1
444 0 1 4 2
445 0 1 4 1
446 0 1 8 1
447 0 0 8 2
448 0 1 8 1
449 0 0 4 1
450 0 1 8 2
451 0 1 4 1
452 0 1 12 1
453 0 0 4 2
454 0 0 8 1
455 0 1 8 1
456 0 0 4 2
457 0 1 12 2
458 0 1 4 1
459 0 0 8 2
460 0 0 12 2
461 0 1 8 1
462 0 1 12 1
463 0 0 8 1
464 0 1 4 1
465 0 0 12 2
466 0 0 4 2
467 0 1 8 2
468 0 1 8 2
469 0 1 8 2
470 0 1 8 1
471 0 0 8 1
472 0 0 12 2
473 0 0 4 2
474 0 0 8 2
475 0 0 8 1
476 0 0 12 2
477 0 0 12 2
478 0 0 4 2
479 0 1 8 1
480 0 1 12 2
