# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
12 0.00 146.00 58.00 0.75 -1.23
12 1.00 654.00 44.00 -9.17 -0.12
12 2.00 343.00 44.00 -8.14 -6.30
12 3.00 151.00 5.00 -5.30 -10.17
12 4.00 235.00 50.00 -4.39 -10.87
12 5.00 258.00 45.00 0.29 -11.81
12 6.00 240.00 46.00 6.25 -10.55
12 7.00 225.00 50.00 10.08 -7.39
12 8.00 153.00 17.00 11.82 -2.49
12 9.00 142.00 53.00 11.83 -1.32
12 10.00 319.00 49.00 10.46 3.78
12 11.00 133.00 24.00 6.27 6.86
12 12.00 205.00 58.00 7.00 6.62
12 13.00 379.00 48.00 1.62 7.97
12 14.00 210.00 12.00 -2.63 7.61
12 15.00 120.00 54.00 -3.36 7.64
12 16.00 321.00 50.00 -6.88 4.39
12 17.00 121.00 nan -8.84 0.21
13 0.00 140.00 67.00 0.61 -1.29
13 1.00 169.00 36.00 -10.08 1.14
13 2.00 334.00 50.00 -9.09 3.14
13 3.00 323.00 50.00 -9.44 -2.35
13 4.00 216.00 20.00 -7.83 -8.23
13 5.00 104.00 42.00 -7.05 -8.45
13 6.00 335.00 42.00 -2.99 -11.73
13 7.00 142.00 26.00 0.92 -11.67
13 8.00 204.00 46.00 2.17 -11.57
13 9.00 317.00 47.00 7.79 -9.66
13 10.00 285.00 50.00 10.73 -5.24
13 11.00 251.00 48.00 11.31 0.70
13 12.00 378.00 48.00 9.15 5.01
13 13.00 343.00 50.00 5.42 7.62
13 14.00 400.00 53.00 -0.48 8.91
13 15.00 319.00 50.00 -5.09 6.68
13 16.00 338.00 nan -8.73 3.39
14 0.00 143.00 55.00 0.45 -0.98
14 1.00 131.00 31.00 -9.40 0.48
14 2.00 356.00 45.00 -8.57 2.62
14 3.00 531.00 50.00 -9.12 -1.75
14 4.00 326.00 nan -8.25 2.84
15 0.00 144.00 58.00 0.48 -1.05
15 1.00 389.00 72.00 -8.30 3.47
15 2.00 387.00 65.00 -5.23 -11.12
15 3.00 393.00 71.00 9.67 -7.18
15 4.00 107.00 33.00 7.30 4.97
15 5.00 495.00 nan 6.78 6.79
16 0.00 121.00 20.00 -7.34 3.67
16 1.00 232.00 52.00 -7.79 4.29
16 2.00 345.00 51.00 -8.70 -3.45
16 3.00 370.00 55.00 -4.91 -10.33
16 4.00 290.00 51.00 2.56 -11.55
16 5.00 357.00 56.00 9.37 -7.44
16 6.00 220.00 63.00 10.66 0.83
16 7.00 298.00 55.00 6.46 7.19
16 8.00 311.00 nan -1.16 8.26
17 0.00 129.00 59.00 0.51 -1.40
17 1.00 421.00 45.00 -8.69 2.38
17 2.00 297.00 49.00 -9.40 -2.15
17 3.00 348.00 49.00 -7.74 -7.58
17 4.00 369.00 51.00 -3.38 -11.59
17 5.00 273.00 46.00 1.72 -11.91
17 6.00 259.00 51.00 7.21 -10.04
17 7.00 302.00 46.00 10.74 -5.21
17 8.00 303.00 48.00 10.81 -0.16
17 9.00 380.00 49.00 9.60 4.49
17 10.00 328.00 42.00 5.31 7.44
17 11.00 313.00 54.00 0.53 8.10
17 12.00 328.00 53.00 -5.05 6.58
17 13.00 326.00 nan -8.18 3.16
18 0.00 145.00 202.00 0.02 -1.27
18 1.00 127.00 27.00 -5.06 5.22
18 2.00 178.00 65.00 -5.11 6.52
18 3.00 354.00 64.00 -7.33 -7.87
18 4.00 121.00 28.00 5.59 -10.57
18 5.00 345.00 76.00 6.81 -10.27
18 6.00 112.00 nan 10.12 2.25
19 0.00 137.00 172.00 -0.15 -1.18
19 1.00 333.00 53.00 -10.20 -1.51
19 2.00 458.00 50.00 -6.77 -9.71
19 3.00 162.00 nan -0.87 -12.26
20 0.00 143.00 61.00 0.09 -1.05
20 1.00 142.00 23.00 -9.38 2.93
20 2.00 269.00 67.00 -8.75 3.06
20 3.00 169.00 14.00 -5.23 -11.07
20 4.00 256.00 72.00 -4.42 -11.43
20 5.00 287.00 74.00 10.03 -5.82
20 6.00 480.00 nan 5.20 7.37
21 0.00 138.00 63.00 0.38 -1.71
21 1.00 109.00 27.00 -7.95 5.09
21 2.00 277.00 65.00 -6.66 5.42
21 3.00 359.00 66.00 -6.80 -9.96
21 4.00 417.00 71.00 8.36 -9.03
21 5.00 106.00 30.00 7.76 3.87
21 6.00 183.00 76.00 8.41 5.76
21 7.00 188.00 nan -6.33 5.38
22 0.00 151.00 59.00 0.23 -0.84
22 1.00 125.00 16.00 -6.05 7.02
22 2.00 251.00 71.00 -5.46 6.94
22 3.00 318.00 68.00 -7.47 -8.68
22 4.00 290.00 80.00 6.88 -9.92
22 5.00 120.00 22.00 8.32 5.81
22 6.00 532.00 nan 8.96 4.84
23 0.00 136.00 66.00 0.28 -1.26
23 1.00 320.00 57.00 -9.15 2.32
23 2.00 287.00 52.00 -8.38 -6.50
23 3.00 145.00 18.00 -3.84 -11.13
23 4.00 209.00 54.00 -3.01 -11.54
23 5.00 249.00 59.00 5.34 -11.03
23 6.00 349.00 61.00 10.66 -5.76
23 7.00 133.00 20.00 10.77 1.37
23 8.00 137.00 58.00 10.25 2.58
23 9.00 130.00 27.00 5.41 6.23
23 10.00 175.00 56.00 5.08 7.41
23 11.00 320.00 61.00 -2.93 6.84
23 12.00 341.00 nan -8.55 2.23
24 0.00 362.00 66.00 -8.03 3.55
24 1.00 145.00 23.00 -6.28 -10.84
24 2.00 263.00 66.00 -5.32 -10.86
24 3.00 198.00 11.00 9.33 -8.06
24 4.00 454.00 nan 9.58 -7.24
25 0.00 139.00 63.00 -0.57 -1.49
25 1.00 441.00 50.00 -9.63 0.79
25 2.00 339.00 48.00 -8.54 -5.67
25 3.00 321.00 45.00 -5.75 -10.10
25 4.00 338.00 48.00 -1.45 -11.98
25 5.00 283.00 45.00 4.36 -11.27
25 6.00 341.00 50.00 8.51 -8.44
25 7.00 174.00 25.00 10.45 -3.76
25 8.00 128.00 46.00 10.95 -2.69
25 9.00 288.00 50.00 10.06 1.97
25 10.00 336.00 44.00 7.21 5.34
25 11.00 284.00 49.00 2.57 7.33
25 12.00 275.00 55.00 -2.76 7.63
25 13.00 278.00 53.00 -6.97 4.68
25 14.00 349.00 nan -9.63 0.32
26 0.00 140.00 63.00 -0.02 -1.38
26 1.00 111.00 25.00 -9.45 0.87
26 2.00 273.00 55.00 -9.47 -0.36
26 3.00 401.00 50.00 -7.68 -9.15
26 4.00 131.00 28.00 -2.34 -11.49
26 5.00 415.00 51.00 -0.95 -12.07
26 6.00 411.00 58.00 7.35 -9.53
26 7.00 374.00 63.00 11.37 -2.26
26 8.00 437.00 64.00 9.01 4.99
26 9.00 335.00 64.00 2.07 8.15
26 10.00 366.00 60.00 -5.88 5.59
26 11.00 250.00 nan -9.43 -0.35
27 0.00 141.00 66.00 0.40 -1.41
27 1.00 503.00 49.00 -9.74 0.18
27 2.00 444.00 48.00 -8.82 -5.22
27 3.00 452.00 45.00 -6.17 -10.30
27 4.00 376.00 42.00 -1.52 -11.95
27 5.00 340.00 47.00 4.44 -11.34
27 6.00 379.00 55.00 8.90 -8.42
27 7.00 368.00 55.00 11.37 -3.24
27 8.00 333.00 52.00 10.27 2.53
27 9.00 715.00 nan 7.49 5.91
28 0.00 145.00 63.00 0.29 -1.47
28 1.00 162.00 12.00 -9.28 2.45
28 2.00 196.00 66.00 -8.40 2.58
28 3.00 141.00 26.00 -4.26 -11.34
28 4.00 202.00 67.00 -3.18 -11.46
28 5.00 334.00 75.00 10.87 -4.73
28 6.00 109.00 29.00 5.28 8.23
28 7.00 380.00 nan 5.64 7.35
29 0.00 147.00 67.00 0.90 -0.99
29 1.00 130.00 24.00 -9.08 1.31
29 2.00 234.00 49.00 -8.42 2.06
29 3.00 316.00 49.00 -8.63 -2.82
29 4.00 337.00 41.00 -6.40 -8.86
29 5.00 279.00 47.00 -2.78 -11.18
29 6.00 258.00 45.00 2.97 -10.93
29 7.00 255.00 48.00 7.87 -8.58
29 8.00 256.00 51.00 10.88 -4.40
29 9.00 136.00 15.00 11.19 0.37
29 10.00 146.00 51.00 11.10 1.37
29 11.00 222.00 57.00 9.24 5.18
29 12.00 239.00 48.00 4.59 7.75
29 13.00 173.00 197.00 0.44 8.26
29 14.00 274.00 1.00 5.35 7.58
29 15.00 157.00 nan 5.29 7.57
30 0.00 138.00 195.00 0.16 -1.44
30 1.00 283.00 66.00 -9.92 -3.61
30 2.00 120.00 31.00 0.39 -12.02
30 3.00 282.00 81.00 2.07 -12.17
30 4.00 500.00 nan 10.73 0.64
31 0.00 158.00 159.00 -4.99 -1.71
31 1.00 275.00 54.00 -8.15 1.68
31 2.00 323.00 52.00 -8.39 -5.33
31 3.00 324.00 52.00 -3.84 -11.89
31 4.00 556.00 nan 4.07 -11.62
32 0.00 142.00 59.00 0.33 -1.35
32 1.00 390.00 74.00 -8.39 2.46
32 2.00 410.00 66.00 -3.89 -11.94
32 3.00 271.00 79.00 10.38 -6.45
32 4.00 107.00 29.00 4.22 7.96
32 5.00 189.00 nan 4.86 7.20
33 0.00 148.00 60.00 -0.23 -1.51
33 1.00 102.00 36.00 -9.56 0.62
33 2.00 303.00 51.00 -9.85 -2.13
33 3.00 401.00 53.00 -6.48 -10.23
33 4.00 448.00 57.00 1.21 -11.99
33 5.00 322.00 64.00 8.89 -8.75
33 6.00 382.00 61.00 11.10 -0.87
33 7.00 116.00 26.00 6.71 4.92
33 8.00 211.00 65.00 7.66 5.36
33 9.00 121.00 29.00 -1.33 7.42
33 10.00 297.00 60.00 -0.45 7.71
33 11.00 144.00 23.00 -6.45 3.75
33 12.00 276.00 nan -7.33 4.15
34 0.00 146.00 62.00 0.09 -1.88
34 1.00 397.00 46.00 -9.93 0.15
34 2.00 327.00 47.00 -9.27 -5.68
34 3.00 304.00 42.00 -6.48 -10.24
34 4.00 263.00 45.00 -1.98 -12.28
34 5.00 195.00 50.00 3.88 -11.44
34 6.00 242.00 49.00 8.68 -8.84
34 7.00 226.00 50.00 10.82 -3.59
34 8.00 223.00 47.00 10.21 1.83
34 9.00 450.00 nan 10.97 -3.08
35 0.00 144.00 68.00 -0.06 -1.42
35 1.00 336.00 52.00 -9.67 0.54
35 2.00 137.00 19.00 -7.91 -7.13
35 3.00 210.00 56.00 -7.55 -8.24
35 4.00 330.00 54.00 -1.49 -12.31
35 5.00 392.00 62.00 6.91 -10.12
35 6.00 319.00 66.00 11.83 -2.67
35 7.00 343.00 65.00 9.77 4.51
35 8.00 317.00 52.00 2.82 8.05
35 9.00 167.00 21.00 -4.09 6.13
35 10.00 136.00 65.00 -4.89 6.24
35 11.00 160.00 nan -8.86 0.39
36 0.00 151.00 57.00 0.22 -1.44
36 1.00 154.00 36.00 -9.79 0.40
36 2.00 408.00 49.00 -9.46 -2.35
36 3.00 329.00 43.00 -7.67 -8.70
36 4.00 723.00 nan -3.52 -11.47
37 0.00 150.00 61.00 0.04 -2.03
37 1.00 113.00 26.00 -9.91 0.84
37 2.00 225.00 56.00 -9.21 1.71
37 3.00 564.00 nan -8.61 -6.09
38 0.00 143.00 197.00 0.62 -1.39
38 1.00 284.00 66.00 -9.30 -3.96
38 2.00 126.00 22.00 2.08 -11.38
38 3.00 227.00 68.00 2.96 -11.83
38 4.00 120.00 26.00 11.42 -0.17
38 5.00 257.00 75.00 10.62 0.85
38 6.00 176.00 21.00 -1.95 8.42
38 7.00 247.00 nan -1.28 8.17
39 0.00 149.00 69.00 0.43 -1.37
39 1.00 118.00 161.00 -9.75 -0.17
39 2.00 289.00 48.00 -9.63 -3.32
39 3.00 345.00 44.00 -7.14 -9.31
39 4.00 286.00 47.00 -3.04 -11.92
39 5.00 162.00 1.00 3.02 -11.79
39 6.00 152.00 44.00 2.32 -12.00
39 7.00 258.00 51.00 7.18 -10.07
39 8.00 211.00 42.00 10.00 -5.81
39 9.00 122.00 35.00 10.91 -2.93
39 10.00 241.00 50.00 10.65 -0.06
39 11.00 125.00 12.00 8.32 3.38
39 12.00 237.00 51.00 9.03 4.36
39 13.00 164.00 21.00 5.72 6.74
39 14.00 226.00 49.00 4.82 7.13
39 15.00 294.00 54.00 -0.49 7.78
39 16.00 384.00 47.00 -5.62 5.71
39 17.00 335.00 47.00 -8.61 2.11
39 18.00 418.00 56.00 -5.89 5.50
39 19.00 323.00 nan -8.69 2.01
40 0.00 366.00 52.00 -9.34 -0.01
40 1.00 375.00 53.00 -8.07 -7.89
40 2.00 300.00 53.00 -1.98 -12.10
40 3.00 365.00 nan 6.55 -10.16
41 0.00 150.00 67.00 0.34 -2.10
41 1.00 104.00 25.00 -9.58 3.06
41 2.00 334.00 70.00 -8.73 2.49
41 3.00 156.00 20.00 -4.90 -12.03
41 4.00 467.00 71.00 -4.05 -11.92
41 5.00 142.00 8.00 9.70 -5.62
41 6.00 199.00 nan 10.57 -5.54
42 0.00 157.00 64.00 0.59 -1.73
42 1.00 111.00 24.00 -6.48 5.09
42 2.00 313.00 64.00 -5.76 5.81
42 3.00 138.00 17.00 -6.23 -8.33
42 4.00 251.00 68.00 -7.07 -9.22
42 5.00 557.00 74.00 7.38 -9.85
42 6.00 134.00 nan 9.00 4.34
43 0.00 144.00 147.00 0.00 -2.16
43 1.00 339.00 65.00 -8.31 -7.17
43 2.00 144.00 26.00 4.52 -11.14
43 3.00 383.00 79.00 5.65 -10.82
43 4.00 209.00 nan -8.33 -7.54
44 0.00 142.00 66.00 0.22 -1.29
44 1.00 104.00 30.00 -7.61 2.78
44 2.00 314.00 66.00 -7.06 4.28
44 3.00 140.00 33.00 -6.24 -8.60
44 4.00 217.00 62.00 -6.06 -10.38
44 5.00 121.00 34.00 5.95 -9.29
44 6.00 207.00 22.00 8.18 -8.54
44 7.00 145.00 80.00 7.24 -8.29
44 8.00 101.00 35.00 6.14 7.20
44 9.00 136.00 25.00 7.20 6.01
44 10.00 367.00 nan 5.91 5.52
45 0.00 133.00 63.00 -0.03 -2.09
45 1.00 405.00 57.00 -9.38 1.65
45 2.00 405.00 52.00 -8.54 -7.88
45 3.00 581.00 nan -3.06 -12.32
46 0.00 120.00 31.00 -9.84 -0.86
46 1.00 292.00 54.00 -9.68 -2.11
46 2.00 298.00 52.00 -6.79 -10.49
46 3.00 303.00 52.00 -0.27 -12.20
46 4.00 283.00 65.00 8.55 -9.33
46 5.00 283.00 63.00 11.22 -1.92
46 6.00 311.00 66.00 8.48 4.60
46 7.00 566.00 nan 1.18 7.32
47 0.00 143.00 60.00 0.27 -1.72
47 1.00 684.00 68.00 -9.55 0.44
47 2.00 640.00 nan -1.99 -11.98
48 0.00 137.00 65.00 0.28 -2.22
48 1.00 121.00 28.00 -9.87 -0.31
48 2.00 340.00 49.00 -10.06 -1.70
48 3.00 396.00 43.00 -8.74 -7.79
48 4.00 308.00 39.00 -4.81 -11.56
48 5.00 373.00 44.00 -0.14 -12.20
48 6.00 125.00 27.00 5.19 -11.43
48 7.00 263.00 51.00 6.43 -10.57
48 8.00 385.00 54.00 10.37 -6.95
48 9.00 215.00 6.00 11.65 -2.23
48 10.00 177.00 50.00 11.04 -1.62
48 11.00 413.00 44.00 9.72 2.91
48 12.00 335.00 47.00 6.23 5.21
48 13.00 225.00 5.00 1.10 6.48
48 14.00 199.00 52.00 0.43 7.22
48 15.00 341.00 58.00 -4.48 6.40
48 16.00 324.00 53.00 -9.00 3.17
48 17.00 140.00 nan -10.54 -1.08
49 0.00 160.00 146.00 0.06 -2.32
49 1.00 107.00 19.00 -7.96 -7.21
49 2.00 314.00 66.00 -8.50 -8.32
49 3.00 123.00 28.00 4.33 -11.19
49 4.00 410.00 82.00 5.76 -11.06
49 5.00 386.00 77.00 9.92 3.03
49 6.00 407.00 72.00 -4.78 5.79
49 7.00 106.00 nan -8.76 -8.64
50 0.00 157.00 65.00 0.24 -2.53
50 1.00 132.00 64.00 -7.47 -2.50
50 2.00 374.00 72.00 -6.52 -10.73
50 3.00 564.00 nan 8.52 -9.07
51 0.00 154.00 70.00 0.07 -1.84
51 1.00 382.00 47.00 -9.43 0.75
51 2.00 344.00 50.00 -9.41 -3.85
51 3.00 340.00 45.00 -6.83 -9.99
51 4.00 325.00 41.00 -2.58 -12.24
51 5.00 255.00 47.00 2.57 -11.83
51 6.00 257.00 46.00 7.89 -9.49
51 7.00 176.00 31.00 10.67 -6.67
51 8.00 147.00 nan 8.63 -8.17
52 0.00 148.00 71.00 0.05 -1.98
52 1.00 134.00 19.00 -10.33 1.27
52 2.00 162.00 8.00 -9.94 0.40
52 3.00 215.00 49.00 -9.65 -0.35
52 4.00 302.00 50.00 -8.93 -6.42
52 5.00 190.00 148.00 -6.08 -10.11
52 6.00 273.00 49.00 -0.91 -12.11
52 7.00 236.00 46.00 5.11 -11.28
52 8.00 220.00 44.00 9.35 -8.63
52 9.00 107.00 42.00 10.64 -5.62
52 10.00 288.00 185.00 11.35 -2.92
52 11.00 200.00 53.00 10.85 2.82
52 12.00 293.00 42.00 7.53 5.65
52 13.00 294.00 48.00 2.40 7.72
52 14.00 254.00 54.00 -2.98 7.42
52 15.00 273.00 53.00 -7.22 4.52
52 16.00 224.00 nan -9.69 0.19
53 0.00 136.00 65.00 0.15 -1.16
53 1.00 112.00 27.00 -9.53 -0.28
53 2.00 219.00 69.00 -9.18 -1.49
53 3.00 144.00 11.00 -0.47 -11.95
53 4.00 297.00 73.00 0.25 -11.96
53 5.00 172.00 19.00 10.36 -1.85
53 6.00 153.00 81.00 10.93 -1.54
53 7.00 340.00 79.00 0.62 7.81
53 8.00 101.00 nan -9.22 -3.18
54 0.00 150.00 62.00 -0.02 -1.29
54 1.00 392.00 62.00 -9.47 -0.62
54 2.00 159.00 22.00 -7.40 -9.69
54 3.00 273.00 55.00 -6.91 -9.48
54 4.00 198.00 6.00 -1.01 -12.54
54 5.00 164.00 54.00 -0.32 -12.20
54 6.00 351.00 55.00 8.14 -9.79
54 7.00 130.00 23.00 10.84 -3.17
54 8.00 174.00 65.00 11.20 -1.97
54 9.00 346.00 61.00 8.60 4.53
54 10.00 348.00 68.00 1.02 8.23
54 11.00 317.00 nan -6.02 5.03
55 0.00 145.00 70.00 0.30 -1.22
55 1.00 172.00 2.00 -10.29 -0.44
55 2.00 157.00 70.00 -9.93 -0.85
55 3.00 124.00 24.00 -1.48 -11.70
55 4.00 221.00 68.00 -0.50 -11.87
55 5.00 111.00 33.00 10.16 -4.01
55 6.00 188.00 81.00 11.23 -1.90
55 7.00 211.00 36.00 2.80 6.60
55 8.00 127.00 nan 1.38 7.77
56 0.00 153.00 66.00 -0.36 -1.92
56 1.00 128.00 24.00 -10.11 -0.05
56 2.00 262.00 47.00 -9.59 0.93
56 3.00 482.00 48.00 -9.72 -4.10
56 4.00 262.00 nan -7.48 -9.34
57 0.00 150.00 64.00 0.40 -1.62
57 1.00 104.00 32.00 -9.51 1.14
57 2.00 266.00 55.00 -8.81 2.09
57 3.00 318.00 58.00 -8.97 -5.37
57 4.00 178.00 12.00 -4.66 -11.67
57 5.00 212.00 54.00 -3.97 -11.65
57 6.00 188.00 16.00 3.42 -12.02
57 7.00 132.00 57.00 4.44 -11.81
57 8.00 272.00 57.00 10.82 -6.90
57 9.00 145.00 19.00 11.05 0.06
57 10.00 237.00 61.00 10.94 1.34
57 11.00 125.00 26.00 4.83 6.75
57 12.00 190.00 55.00 5.87 6.82
57 13.00 300.00 nan -2.14 6.69
58 0.00 161.00 59.00 -0.15 -2.30
58 1.00 464.00 72.00 -9.26 1.14
58 2.00 380.00 69.00 -4.05 -11.99
58 3.00 151.00 30.00 10.04 -6.49
58 4.00 196.00 91.00 10.88 -5.93
58 5.00 364.00 nan 5.07 6.70
59 0.00 143.00 74.00 0.05 -1.58
59 1.00 382.00 64.00 -9.95 0.18
59 2.00 120.00 30.00 -2.40 -11.23
59 3.00 544.00 nan -1.43 -12.08
60 0.00 142.00 68.00 -0.12 -2.06
60 1.00 103.00 40.00 -9.57 0.88
60 2.00 327.00 56.00 -10.12 -1.96
60 3.00 291.00 55.00 -6.25 -10.24
60 4.00 217.00 154.00 0.51 -11.46
60 5.00 265.00 56.00 8.84 -8.18
60 6.00 138.00 22.00 11.19 -1.56
60 7.00 245.00 66.00 10.93 -0.31
60 8.00 531.00 nan 7.89 5.54
61 0.00 150.00 66.00 -0.03 -0.97
61 1.00 115.00 53.00 -9.51 1.66
61 2.00 234.00 14.00 -9.55 -2.42
61 3.00 150.00 55.00 -9.08 -3.00
61 4.00 295.00 53.00 -4.91 -9.96
61 5.00 359.00 56.00 2.14 -11.23
61 6.00 334.00 65.00 9.49 -7.08
61 7.00 160.00 13.00 10.78 0.71
61 8.00 139.00 65.00 10.77 1.65
61 9.00 321.00 58.00 6.54 7.34
61 10.00 118.00 33.00 0.20 8.10
61 11.00 263.00 59.00 -1.40 8.45
61 12.00 306.00 nan -7.53 4.44
62 0.00 141.00 58.00 0.07 -0.67
62 1.00 128.00 18.00 -9.22 1.21
62 2.00 247.00 58.00 -8.86 2.51
62 3.00 498.00 58.00 -8.72 -5.28
62 4.00 272.00 nan -3.74 -10.95
63 0.00 143.00 66.00 0.24 -1.26
63 1.00 145.00 27.00 -9.95 0.44
63 2.00 337.00 49.00 -9.92 -0.73
63 3.00 286.00 65.00 -8.69 -6.92
63 4.00 132.00 28.00 -8.38 1.77
63 5.00 169.00 68.00 -8.30 3.26
63 6.00 172.00 25.00 -5.74 -10.26
63 7.00 235.00 40.00 -4.95 -10.76
63 8.00 320.00 40.00 -0.41 -11.97
63 9.00 231.00 27.00 5.28 -10.87
63 10.00 140.00 49.00 6.69 -10.23
63 11.00 330.00 51.00 10.26 -6.89
63 12.00 232.00 46.00 11.17 -1.84
63 13.00 146.00 16.00 9.76 2.19
63 14.00 218.00 53.00 9.95 3.29
63 15.00 346.00 55.00 6.11 6.37
63 16.00 311.00 47.00 1.08 7.49
63 17.00 293.00 53.00 -4.29 6.99
63 18.00 196.00 nan -8.00 3.83
64 0.00 137.00 63.00 0.26 -1.45
64 1.00 116.00 28.00 -8.49 -6.27
64 2.00 305.00 68.00 -8.13 -7.88
64 3.00 386.00 208.00 6.39 -10.41
64 4.00 227.00 60.00 9.76 3.99
64 5.00 117.00 35.00 -3.07 5.32
64 6.00 218.00 nan -5.18 6.37
65 0.00 147.00 185.00 -0.03 -2.14
65 1.00 314.00 61.00 -7.94 3.27
65 2.00 375.00 69.00 -6.30 -10.81
65 3.00 397.00 81.00 9.13 -8.22
65 4.00 105.00 nan 7.70 4.53
66 0.00 144.00 67.00 -0.01 -2.12
66 1.00 140.00 33.00 -10.10 0.78
66 2.00 259.00 50.00 -8.99 2.19
66 3.00 324.00 52.00 -9.78 -2.39
66 4.00 344.00 51.00 -8.26 -8.56
66 5.00 427.00 46.00 -4.15 -11.89
66 6.00 280.00 47.00 0.00 -12.10
66 7.00 219.00 49.00 6.92 -10.04
66 8.00 307.00 52.00 10.14 -6.70
66 9.00 247.00 56.00 10.89 -1.70
66 10.00 393.00 54.00 9.30 3.70
66 11.00 126.00 22.00 4.86 6.88
66 12.00 194.00 50.00 5.60 6.69
66 13.00 339.00 54.00 -0.17 7.99
66 14.00 239.00 nan -4.61 6.12
67 0.00 158.00 62.00 0.33 -1.23
67 1.00 119.00 34.00 -10.37 0.29
67 2.00 119.00 24.00 -9.18 2.49
67 3.00 251.00 60.00 -8.43 3.12
67 4.00 433.00 45.00 -9.64 -2.06
67 5.00 476.00 49.00 -8.53 -7.37
67 6.00 402.00 49.00 -4.91 -11.48
67 7.00 309.00 43.00 -0.01 -11.90
67 8.00 380.00 51.00 5.92 -10.78
67 9.00 167.00 19.00 9.62 -7.79
67 10.00 273.00 53.00 9.91 -6.76
67 11.00 190.00 2.00 11.04 -1.98
67 12.00 398.00 nan 10.79 -1.02
68 0.00 140.00 66.00 0.23 -1.88
68 1.00 133.00 40.00 -9.86 0.45
