trl_n curr_stim_level search nitems curr_target
190 3 0 8 2
191 3 0 4 2
192 3 0 4 2
193 3 1 4 2
194 3 1 4 1
195 3 1 4 2
196 3 1 4 1
197 3 0 8 1
198 3 0 4 2
199 3 0 4 2
200 3 1 12 1
201 3 1 8 2
202 3 1 8 2
203 3 0 8 1
204 3 0 4 2
205 3 0 8 1
206 3 1 12 1
207 3 0 8 2
208 3 0 4 1
209 3 0 12 1
210 3 0 4 1
211 3 0 8 2
212 3 0 12 2
213 3 1 4 1
214 3 0 8 1
215 3 0 12 2
216 3 0 12 2
217 3 0 8 2
218 3 0 4 1
219 3 1 4 1
220 3 1 4 1
221 3 1 8 2
222 3 1 12 2
223 3 0 8 1
224 3 0 12 1
225 3 0 12 1
226 3 1 12 1
227 3 0 12 2
228 3 1 4 1
229 3 1 12 2
230 3 1 4 2
231 3 0 4 2
232 3 1 8 2
233 3 1 8 1
234 3 0 8 2
235 3 1 8 1
236 3 1 12 2
237 3 1 12 2
238 3 1 12 1
239 3 0 8 2
240 3 0 8 1
241 2 0 12 1
242 2 1 8 2
243 2 0 8 1
244 2 1 4 1
245 2 0 12 1
246 2 0 8 1
247 2 0 12 2
248 2 1 4 1
249 2 1 8 2
250 2 0 4 1
251 2 0 8 2
252 2 1 12 2
253 2 0 4 1
254 2 1 12 2
255 2 1 4 2
256 2 1 8 2
257 2 1 8 2
258 2 0 4 1
259 2 0 8 2
260 2 1 8 1
261 2 1 4 1
262 2 1 4 1
263 2 0 8 2
264 2 1 4 2
265 2 0 12 1
266 2 1 4 1
267 2 0 8 2
268 2 0 12 2
269 2 1 8 2
270 2 1 4 2
271 2 1 8 2
272 2 0 4 2
273 2 1 4 1
274 2 1 4 1
275 2 0 8 2
276 2 0 4 1
277 2 0 8 2
278 2 0 4 2
279 2 0 12 2
280 2 1 12 1
281 2 0 12 1
282 2 1 12 1
283 2 0 4 2
284 2 1 12 2
285 2 0 4 2
286 2 1 8 2
287 2 0 4 2
288 2 1 4 1
289 2 1 8 1
290 2 0 12 1
291 2 1 8 1
292 2 0 12 2
293 2 1 4 2
294 2 1 12 2
295 2 0 8 2
296 2 0 12 2
297 2 1 8 1
298 2 0 4 1
299 2 0 4 1
300 2 0 8 1
301 2 0 4 2
302 2 1 12 2
303 2 0 12 1
304 2 1 4 2
305 2 0 8 1
306 2 1 8 1
307 2 0 12 2
308 2 1 8 2
309 2 1 4 1
310 2 0 8 1
311 2 0 4 1
312 2 0 12 1
313 2 0 12 2
314 2 1 12 1
315 2 1 4 2
316 2 1 8 1
317 2 1 12 1
318 2 0 8 1
319 2 0 4 2
320 2 1 8 1
321 2 1 4 2
322 2 0 8 2
323 2 1 12 1
324 2 0 12 2
325 2 0 12 2
326 2 1 12 2
327 2 0 8 1
328 2 1 8 2
329 2 1 12 1
330 2 0 4 1
331 2 0 12 1
332 2 1 8 1
333 2 0 12 2
334 2 0 4 2
335 2 1 4 1
336 2 0 8 2
337 2 1 8 2
338 2 1 12 1
339 2 1 4 2
340 2 1 12 2
341 2 1 8 1
342 2 1 12 2
343 2 0 4 2
344 2 0 4 1
345 2 1 4 2
346 2 1 12 2
347 2 0 8 1
348 2 0 4 1
349 2 0 8 1
350 2 0 8 1
351 2 0 4 2
352 2 1 12 1
353 2 1 12 1
354 2 0 12 1
355 2 1 8 1
356 2 1 12 2
357 2 1 12 1
358 2 0 12 1
359 2 0 8 2
360 2 1 4 2
361 0 1 4 2
362 0 0 4 2
363 0 1 8 2
364 0 1 12 2
365 0 0 8 2
366 0 1 8 2
367 0 1 8 1
368 0 1 8 1
369 0 0 4 2
370 0 1 12 1
371 0 1 8 2
372 0 0 8 2
373 0 0 4 2
374 0 0 12 2
375 0 0 12 1
376 0 0 4 2
377 0 0 12 2
378 0 1 8 2
379 0 1 8 2
380 0 1 8 1
381 0 0 8 1
382 0 0 4 2
383 0 1 12 2
384 0 0 8 1
385 0 1 4 2
386 0 1 4 1
387 0 0 12 1
388 0 1 12 1
389 0 1 8 1
390 0 0 4 1
391 0 0 8 2
392 0 1 8 2
393 0 1 4 1
394 0 1 4 2
395 0 1 4 1
396 0 1 12 2
397 0 0 4 1
398 0 0 12 2
399 0 0 4 1
400 0 0 12 1
401 0 0 8 1
402 0 0 12 1
403 0 1 4 2
404 0 0 12 2
405 0 1 4 1
406 0 0 8 1
407 0 0 8 2
408 0 1 4 2
409 0 1 12 2
410 0 0 12 2
411 0 0 8 2
412 0 1 12 2
413 0 1 12 1
414 0 1 12 1
415 0 1 8 1
416 0 1 12 1
417 0 1 4 2
418 0 1 4 1
419 0 0 8 1
420 0 0 12 2
421 0 0 8 1
422 0 1 12 2
423 0 1 4 1
424 0 0 4 2
425 0 0 4 1
426 0 0 8 1
427 0 0 4 1
428 0 1 12 1
429 0 1 12 1
430 0 0 4 2
431 0 0 8 2
432 0 0 8 2
433 0 0 8 2
434 0 0 4 2
435 0 1 4 1
436 0 0 12 1
437 0 0 12 1
438 0 0 4 2
439 0 0 4 1
440 0 1 4 2
441 0 0 8 1
442 0 1 8 1
443 0 1 4 1
444 0 1 4 1
445 0 0 8 1
446 0 1 4 2
447 0 1 12 1
448 0 1 4 1
449 0 1 12 2
450 0 0 4 1
451 0 1 4 2
452 0 1 12 2
453 0 1 8 2
454 0 1 12 2
455 0 1 8 1
456 0 1 12 1
457 0 0 8 2
458 0 0 12 1
459 0 0 12 1
460 0 0 12 1
461 0 0 12 2
462 0 0 12 1
463 0 1 8 1
464 0 1 4 2
465 0 0 12 2
466 0 0 12 2
467 0 0 4 1
468 0 1 8 2
469 0 0 4 1
470 0 0 4 2
471 0 1 8 1
472 0 1 8 2
473 0 0 8 1
474 0 1 12 2
475 0 0 4 1
476 0 1 12 1
477 0 0 12 2
478 0 1 8 1
479 0 1 8 2
480 0 0 8 2
