# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
4 9.00 314.00 54.00 -6.41 9.12
4 10.00 1553.00 nan -9.57 1.51
5 0.00 171.00 54.00 0.06 1.01
5 1.00 423.00 43.00 -5.59 -6.85
5 2.00 146.00 4.00 -1.41 -8.80
5 3.00 535.00 44.00 -0.54 -8.61
5 4.00 367.00 47.00 4.78 -8.08
5 5.00 439.00 42.00 9.16 -4.99
5 6.00 437.00 44.00 11.17 -0.19
5 7.00 465.00 40.00 10.79 5.43
5 8.00 350.00 39.00 7.75 9.73
5 9.00 227.00 22.00 3.37 11.32
5 10.00 856.00 46.00 2.71 11.49
5 11.00 535.00 46.00 7.67 9.67
5 12.00 306.00 nan 2.62 11.69
6 0.00 194.00 56.00 -0.03 0.92
6 1.00 143.00 30.00 -2.00 -8.79
6 2.00 604.00 46.00 0.15 -8.98
6 3.00 379.00 49.00 5.42 -8.13
6 4.00 512.00 50.00 9.70 -4.49
6 5.00 473.00 44.00 11.62 0.98
6 6.00 398.00 44.00 10.74 6.03
6 7.00 523.00 60.00 6.97 10.20
6 8.00 139.00 18.00 3.23 11.24
6 9.00 308.00 46.00 2.00 11.52
6 10.00 396.00 43.00 -3.75 10.57
6 11.00 318.00 43.00 -7.88 7.03
6 12.00 107.00 16.00 -9.39 3.25
6 13.00 550.00 47.00 -9.71 2.37
6 14.00 432.00 49.00 -8.36 -2.65
6 15.00 530.00 39.00 -5.03 -6.84
6 16.00 292.00 29.00 -1.38 -9.16
6 17.00 530.00 nan 0.20 -8.83
7 0.00 167.00 54.00 -0.20 1.17
7 1.00 409.00 67.00 -8.40 -2.65
7 2.00 379.00 71.00 5.42 -7.74
7 3.00 330.00 68.00 10.71 5.90
7 4.00 146.00 22.00 -2.44 10.86
7 5.00 987.00 76.00 -3.67 10.79
7 6.00 128.00 nan -9.21 -4.23
8 0.00 193.00 59.00 -0.27 1.05
8 1.00 409.00 73.00 -8.87 -2.46
8 2.00 383.00 73.00 4.92 -8.01
8 3.00 326.00 69.00 10.85 5.12
8 4.00 371.00 78.00 -3.38 11.10
8 5.00 191.00 17.00 10.09 5.90
8 6.00 378.00 30.00 10.70 5.64
8 7.00 690.00 nan 10.55 3.63
9 nan nan nan nan nan
10 0.00 198.00 51.00 0.50 1.06
10 1.00 223.00 8.00 -2.47 -7.23
10 2.00 344.00 80.00 -2.04 -8.18
10 3.00 727.00 29.00 11.17 -1.96
10 4.00 433.00 69.00 10.94 -4.16
10 5.00 458.00 114.00 -2.01 -10.04
10 6.00 517.00 nan 10.70 -3.76
11 0.00 196.00 56.00 -0.09 0.72
11 1.00 572.00 33.00 -7.38 -4.59
11 2.00 578.00 72.00 -7.07 -6.85
11 3.00 133.00 26.00 6.40 -8.87
11 4.00 388.00 76.00 7.32 -8.89
11 5.00 130.00 22.00 9.57 6.34
11 6.00 380.00 73.00 9.51 5.50
11 7.00 1177.00 nan -5.09 7.56
12 0.00 164.00 56.00 -0.09 0.49
12 1.00 133.00 119.00 -4.85 -7.12
12 2.00 544.00 53.00 -1.96 -10.51
12 3.00 329.00 55.00 6.16 -9.92
12 4.00 371.00 58.00 11.53 -4.07
12 5.00 416.00 47.00 10.31 4.44
12 6.00 435.00 56.00 4.20 8.99
12 7.00 327.00 52.00 -4.05 8.41
12 8.00 432.00 49.00 -9.14 2.27
12 9.00 169.00 19.00 -8.66 -5.34
12 10.00 878.00 nan -8.00 -5.76
13 0.00 255.00 83.00 -0.11 0.96
13 1.00 862.00 79.00 1.54 -11.15
13 2.00 778.00 32.00 11.36 -0.16
13 3.00 202.00 35.00 11.42 2.12
13 4.00 545.00 43.00 9.39 0.25
13 5.00 608.00 69.00 11.67 2.66
13 6.00 808.00 nan 2.10 -8.19
14 0.00 192.00 58.00 0.19 0.94
14 1.00 693.00 81.00 -0.97 -8.45
14 2.00 155.00 20.00 10.88 -0.35
14 3.00 377.00 75.00 11.25 -0.32
14 4.00 159.00 16.00 2.16 11.95
14 5.00 313.00 30.00 2.59 11.39
14 6.00 444.00 70.00 2.55 9.31
14 7.00 164.00 15.00 -10.23 1.98
14 8.00 284.00 37.00 -9.69 2.95
14 9.00 536.00 27.00 -9.35 0.58
14 10.00 240.00 88.00 -11.33 0.65
14 11.00 298.00 25.00 -1.48 -10.70
14 12.00 249.00 75.00 -1.00 -11.02
14 13.00 725.00 nan -9.44 0.89
15 0.00 173.00 59.00 -0.08 0.96
15 1.00 601.00 43.00 -1.91 -10.05
15 2.00 459.00 43.00 3.34 -10.57
15 3.00 211.00 11.00 7.80 -8.11
15 4.00 508.00 48.00 8.02 -7.90
15 5.00 880.00 32.00 10.97 -3.77
15 6.00 443.00 56.00 11.07 -1.65
15 7.00 139.00 32.00 6.49 -7.40
15 8.00 494.00 53.00 8.06 -6.06
15 9.00 458.00 nan 10.95 -2.00
16 0.00 278.00 53.00 0.17 0.30
16 1.00 162.00 30.00 0.02 -9.15
16 2.00 201.00 30.00 1.72 -8.31
16 3.00 509.00 33.00 3.50 -8.30
16 4.00 477.00 45.00 3.47 -10.79
16 5.00 399.00 49.00 8.22 -7.89
16 6.00 584.00 46.00 11.09 -4.06
16 7.00 742.00 30.00 11.67 1.44
16 8.00 455.00 42.00 11.53 3.15
16 9.00 267.00 37.00 11.04 -0.89
16 10.00 523.00 nan 11.45 1.74
17 0.00 187.00 60.00 -0.10 0.71
17 1.00 130.00 26.00 -0.89 -9.78
17 2.00 291.00 58.00 0.26 -9.19
17 3.00 167.00 7.00 7.52 -6.74
17 4.00 245.00 56.00 8.04 -6.35
17 5.00 563.00 51.00 11.18 0.38
17 6.00 388.00 49.00 8.58 8.11
17 7.00 359.00 51.00 1.68 11.36
17 8.00 308.00 75.00 -5.63 9.20
17 9.00 111.00 4.00 -9.26 2.94
17 10.00 286.00 50.00 -9.58 2.12
17 11.00 998.00 nan -7.16 -5.06
18 0.00 210.00 50.00 -0.14 0.77
18 1.00 130.00 41.00 -3.79 -6.66
18 2.00 118.00 27.00 0.35 -8.17
18 3.00 289.00 39.00 0.84 -8.96
18 4.00 370.00 54.00 1.33 -11.64
18 5.00 454.00 58.00 8.72 -8.01
18 6.00 445.00 53.00 11.18 -0.53
18 7.00 462.00 53.00 7.95 6.91
18 8.00 364.00 54.00 0.60 9.54
18 9.00 334.00 48.00 -6.64 6.54
18 10.00 415.00 50.00 -9.42 -0.71
18 11.00 526.00 48.00 -6.84 -7.89
18 12.00 296.00 nan 0.29 -9.73
19 0.00 223.00 60.00 -0.37 1.00
19 1.00 511.00 93.00 -1.12 -10.86
19 2.00 175.00 16.00 10.72 -2.72
19 3.00 287.00 62.00 11.21 -2.69
19 4.00 354.00 71.00 2.83 8.61
19 5.00 806.00 29.00 -9.60 1.31
19 6.00 491.00 41.00 -11.49 1.01
19 7.00 692.00 35.00 -9.49 2.99
19 8.00 696.00 81.00 -9.70 0.88
19 9.00 515.00 98.00 -1.64 -10.49
19 10.00 811.00 nan -9.62 0.79
20 0.00 195.00 52.00 -0.11 0.87
20 1.00 133.00 32.00 -2.26 -8.07
20 2.00 477.00 75.00 -1.97 -10.25
20 3.00 411.00 66.00 10.96 -3.69
20 4.00 378.00 71.00 3.67 9.11
20 5.00 127.00 26.00 -10.67 1.97
20 6.00 1032.00 nan -9.58 1.94
21 0.00 169.00 142.00 -0.03 0.88
21 1.00 132.00 15.00 1.37 -9.81
21 2.00 189.00 12.00 1.79 -10.26
21 3.00 247.00 49.00 2.08 -10.78
21 4.00 753.00 26.00 8.78 -6.63
21 5.00 571.00 33.00 8.88 -4.95
21 6.00 507.00 56.00 6.95 -6.67
21 7.00 147.00 24.00 10.52 0.64
21 8.00 312.00 47.00 11.05 0.75
21 9.00 822.00 nan 8.93 -6.91
22 nan nan nan nan nan
23 0.00 232.00 95.00 -0.10 1.10
23 1.00 169.00 35.00 0.64 -10.76
23 2.00 446.00 38.00 -0.98 -8.17
23 3.00 346.00 127.00 -0.93 -11.25
23 4.00 325.00 53.00 4.41 -11.07
23 5.00 422.00 50.00 8.83 -7.50
23 6.00 558.00 45.00 11.04 -2.56
23 7.00 404.00 43.00 10.68 2.80
23 8.00 495.00 47.00 7.39 6.90
23 9.00 581.00 47.00 2.68 9.01
23 10.00 425.00 44.00 -2.74 8.60
23 11.00 433.00 51.00 -7.56 5.51
23 12.00 281.00 41.00 -9.64 1.17
23 13.00 581.00 42.00 -9.32 -4.19
23 14.00 914.00 25.00 -5.94 -8.11
23 15.00 958.00 nan -5.73 -6.03
24 0.00 201.00 54.00 -0.16 1.09
24 1.00 221.00 136.00 -1.96 -9.37
24 2.00 164.00 14.00 1.73 -11.45
24 3.00 306.00 42.00 2.54 -10.79
24 4.00 400.00 44.00 -2.51 -9.85
24 5.00 339.00 49.00 3.08 -10.19
24 6.00 450.00 48.00 7.59 -8.29
24 7.00 452.00 46.00 10.50 -3.64
24 8.00 518.00 48.00 11.00 1.66
24 9.00 438.00 43.00 8.66 6.38
24 10.00 438.00 42.00 4.11 8.99
24 11.00 549.00 51.00 -0.88 9.29
24 12.00 389.00 43.00 -6.16 6.91
24 13.00 342.00 42.00 -9.21 2.51
24 14.00 707.00 46.00 -9.49 -2.58
24 15.00 724.00 52.00 -7.12 -7.32
24 16.00 163.00 34.00 -2.65 -8.27
24 17.00 752.00 nan -2.47 -10.24
25 nan nan nan nan nan
26 0.00 191.00 52.00 -0.02 0.89
26 1.00 163.00 23.00 -1.69 -8.98
26 2.00 257.00 51.00 -2.32 -8.33
26 3.00 338.00 58.00 5.48 -7.96
26 4.00 391.00 61.00 10.58 -2.14
26 5.00 383.00 49.00 9.94 5.96
26 6.00 302.00 56.00 4.51 11.25
26 7.00 211.00 59.00 -3.40 10.91
26 8.00 231.00 52.00 -8.95 5.21
26 9.00 298.00 48.00 -9.21 -2.65
26 10.00 213.00 32.00 -4.91 -7.26
26 11.00 353.00 nan -2.58 -7.81
27 0.00 177.00 62.00 -0.12 1.19
27 1.00 115.00 34.00 -3.07 -7.11
27 2.00 510.00 52.00 -0.10 -8.65
27 3.00 359.00 57.00 7.48 -6.58
27 4.00 460.00 47.00 11.03 0.69
27 5.00 320.00 7.00 9.01 7.42
27 6.00 199.00 53.00 8.67 8.29
27 7.00 712.00 55.00 1.68 11.92
27 8.00 362.00 50.00 -6.04 9.45
27 9.00 436.00 55.00 -9.49 2.08
27 10.00 134.00 10.00 -7.19 -3.97
27 11.00 976.00 nan -7.21 -4.93
28 0.00 242.00 54.00 -0.33 1.13
28 1.00 179.00 15.00 -2.44 -7.59
28 2.00 338.00 41.00 -3.48 -7.72
28 3.00 336.00 43.00 -3.35 -10.40
28 4.00 301.00 46.00 1.79 -11.51
28 5.00 612.00 49.00 6.69 -9.20
28 6.00 372.00 21.00 10.36 -5.18
28 7.00 146.00 38.00 10.73 -3.66
28 8.00 348.00 47.00 10.95 0.09
28 9.00 749.00 46.00 8.79 5.74
28 10.00 410.00 43.00 4.61 8.76
28 11.00 344.00 48.00 -0.62 9.26
28 12.00 281.00 44.00 -6.09 6.94
28 13.00 298.00 45.00 -9.62 2.79
28 14.00 400.00 43.00 -9.94 -2.02
28 15.00 420.00 53.00 -7.70 -7.06
28 16.00 413.00 337.00 -3.69 -10.31
28 17.00 104.00 29.00 7.67 6.07
28 18.00 240.00 43.00 8.48 5.56
28 19.00 849.00 25.00 4.71 8.33
28 20.00 654.00 27.00 2.64 8.66
28 21.00 264.00 29.00 2.76 10.59
28 22.00 758.00 92.00 4.70 10.57
28 23.00 179.00 32.00 9.61 2.73
28 24.00 494.00 nan 10.85 1.07
29 0.00 170.00 145.00 -0.15 1.05
29 1.00 127.00 5.00 2.36 -10.16
29 2.00 1004.00 78.00 2.47 -11.02
29 3.00 110.00 14.00 10.32 1.28
29 4.00 450.00 67.00 10.67 0.76
29 5.00 519.00 66.00 -0.86 9.42
29 6.00 575.00 195.00 -9.61 -2.34
29 7.00 355.00 82.00 1.87 -11.31
29 8.00 129.00 25.00 11.95 0.99
29 9.00 545.00 nan 10.85 1.10
30 0.00 200.00 230.00 -0.41 1.04
30 1.00 117.00 28.00 2.77 -10.90
30 2.00 407.00 47.00 2.22 -11.72
30 3.00 310.00 53.00 7.29 -8.48
30 4.00 362.00 56.00 10.40 -4.43
30 5.00 394.00 42.00 11.04 1.25
30 6.00 162.00 11.00 8.30 5.29
30 7.00 252.00 40.00 8.88 6.06
30 8.00 262.00 45.00 4.41 8.97
30 9.00 135.00 22.00 0.06 9.43
30 10.00 355.00 49.00 -1.19 9.65
30 11.00 432.00 43.00 4.73 8.80
30 12.00 536.00 27.00 -0.71 9.27
30 13.00 690.00 39.00 -1.07 11.46
30 14.00 334.00 42.00 4.28 11.13
30 15.00 327.00 nan -0.65 11.50
31 0.00 195.00 54.00 -0.08 0.82
31 1.00 105.00 43.00 -1.77 -6.89
31 2.00 849.00 53.00 3.35 -10.69
31 3.00 226.00 1.00 9.21 -6.58
31 4.00 261.00 65.00 9.56 -5.92
31 5.00 327.00 68.00 10.83 2.23
31 6.00 101.00 30.00 3.72 -9.60
31 7.00 113.00 78.00 3.19 -10.67
31 8.00 392.00 31.00 11.02 1.83
31 9.00 352.00 52.00 8.64 2.15
31 10.00 145.00 17.00 8.73 -5.64
31 11.00 431.00 82.00 9.52 -5.42
31 12.00 249.00 nan 9.13 2.20
32 0.00 201.00 56.00 -0.01 0.68
32 1.00 111.00 29.00 -0.63 -10.11
32 2.00 350.00 77.00 -0.04 -11.25
32 3.00 118.00 29.00 10.66 -1.46
32 4.00 307.00 68.00 11.48 -1.59
32 5.00 166.00 23.00 2.78 8.91
32 6.00 306.00 71.00 2.05 9.82
32 7.00 1062.00 nan -9.83 0.42
33 0.00 226.00 97.00 -0.20 1.10
33 1.00 499.00 44.00 0.84 -11.54
33 2.00 253.00 41.00 5.42 -9.66
33 3.00 121.00 21.00 2.05 -8.17
33 4.00 331.00 45.00 0.89 -8.44
33 5.00 382.00 56.00 5.79 -7.08
33 6.00 595.00 46.00 9.68 -3.38
33 7.00 837.00 33.00 10.97 1.48
33 8.00 482.00 56.00 11.19 -1.32
33 9.00 145.00 21.00 10.29 4.96
33 10.00 389.00 40.00 9.81 6.18
33 11.00 165.00 14.00 6.72 8.81
33 12.00 310.00 46.00 6.18 9.82
33 13.00 378.00 43.00 0.78 11.31
33 14.00 302.00 51.00 -4.10 10.06
33 15.00 327.00 47.00 -8.45 6.11
33 16.00 370.00 40.00 -9.96 1.13
33 17.00 107.00 29.00 -8.62 -1.95
33 18.00 394.00 39.00 -8.41 -3.78
33 19.00 211.00 31.00 -6.33 -6.73
33 20.00 767.00 nan -4.62 -6.88
34 0.00 273.00 53.00 -0.26 1.15
34 1.00 428.00 58.00 -7.79 -4.00
34 2.00 429.00 53.00 -1.33 -8.38
34 3.00 172.00 26.00 5.87 -6.83
34 4.00 217.00 53.00 6.68 -7.01
34 5.00 471.00 47.00 11.13 -0.90
34 6.00 360.00 51.00 9.19 7.42
34 7.00 622.00 25.00 2.57 11.44
34 8.00 1514.00 nan 2.98 9.45
35 0.00 176.00 64.00 -0.09 0.96
35 1.00 144.00 30.00 -0.28 -9.37
35 2.00 429.00 33.00 0.56 -11.52
35 3.00 408.00 52.00 0.27 -8.90
35 4.00 314.00 54.00 5.47 -7.01
35 5.00 738.00 34.00 9.50 -3.82
35 6.00 216.00 41.00 9.47 -6.43
35 7.00 404.00 58.00 7.72 -3.58
35 8.00 161.00 188.00 11.47 -0.05
35 9.00 185.00 13.00 9.06 -6.27
35 10.00 532.00 52.00 9.32 -6.38
35 11.00 205.00 28.00 10.82 -0.72
35 12.00 362.00 53.00 10.85 0.69
35 13.00 510.00 40.00 9.96 6.24
35 14.00 152.00 23.00 7.34 8.98
35 15.00 366.00 45.00 6.62 9.93
35 16.00 401.00 25.00 10.10 5.69
35 17.00 440.00 77.00 10.13 3.91
35 18.00 393.00 37.00 1.59 11.47
35 19.00 199.00 43.00 1.31 9.09
35 20.00 566.00 44.00 -4.07 8.74
35 21.00 413.00 43.00 -8.19 5.05
35 22.00 163.00 12.00 -10.24 0.37
35 23.00 420.00 43.00 -9.76 -0.09
35 24.00 147.00 2.00 -8.99 -4.14
35 25.00 340.00 48.00 -8.77 -5.00
35 26.00 669.00 36.00 -5.48 -9.44
35 27.00 895.00 nan -5.25 -6.47
36 0.00 219.00 60.00 -0.62 1.41
36 1.00 178.00 21.00 0.39 -9.27
36 2.00 228.00 41.00 0.90 -8.51
36 3.00 425.00 57.00 1.24 -11.11
36 4.00 508.00 55.00 8.43 -7.69
36 5.00 803.00 51.00 10.93 -0.17
36 6.00 506.00 56.00 7.59 6.69
36 7.00 306.00 84.00 10.69 -0.34
36 8.00 353.00 57.00 0.19 9.08
36 9.00 732.00 34.00 -7.38 6.24
36 10.00 635.00 nan -7.15 8.44
37 0.00 180.00 152.00 -0.18 0.98
37 1.00 129.00 3.00 -1.35 -9.96
37 2.00 525.00 51.00 -1.36 -10.90
37 3.00 227.00 2.00 6.04 -9.90
37 4.00 251.00 52.00 6.37 -9.85
37 5.00 226.00 84.00 -1.53 -10.77
37 6.00 847.00 28.00 10.88 -3.19
37 7.00 628.00 34.00 10.71 -0.65
37 8.00 548.00 31.00 8.82 -2.65
37 9.00 366.00 33.00 9.24 -0.75
37 10.00 588.00 30.00 10.98 -0.97
37 11.00 694.00 56.00 11.04 -3.15
37 12.00 224.00 18.00 9.27 5.16
37 13.00 1041.00 30.00 9.55 4.65
37 14.00 463.00 49.00 7.27 4.95
37 15.00 808.00 29.00 2.52 9.23
37 16.00 111.00 52.00 2.44 11.26
37 17.00 475.00 54.00 -5.19 7.74
37 18.00 431.00 47.00 -9.72 1.47
37 19.00 604.00 32.00 -8.45 -6.04
37 20.00 237.00 63.00 -8.42 -4.02
37 21.00 141.00 22.00 -2.57 -11.35
37 22.00 296.00 nan -1.54 -11.21
38 0.00 215.00 32.00 -0.59 1.34
38 1.00 111.00 53.00 -1.20 -1.12
38 2.00 812.00 51.00 -3.04 -10.38
38 3.00 441.00 61.00 4.57 -10.46
38 4.00 511.00 65.00 10.03 -3.81
38 5.00 475.00 50.00 10.04 3.95
38 6.00 381.00 52.00 3.64 8.88
38 7.00 293.00 50.00 -4.18 8.70
38 8.00 359.00 50.00 -9.61 2.94
38 9.00 802.00 nan -9.11 -4.88
39 0.00 160.00 55.00 -0.59 1.34
39 1.00 114.00 31.00 -2.10 -8.71
39 2.00 395.00 46.00 -3.99 -9.89
39 3.00 300.00 44.00 1.57 -11.12
39 4.00 558.00 53.00 6.29 -9.22
39 5.00 333.00 49.00 9.70 -4.86
39 6.00 426.00 56.00 10.89 0.24
39 7.00 113.00 25.00 8.01 5.33
39 8.00 306.00 44.00 9.06 5.74
39 9.00 604.00 42.00 5.06 9.02
39 10.00 364.00 46.00 0.14 9.49
39 11.00 343.00 41.00 -5.71 7.27
39 12.00 368.00 37.00 -8.66 3.51
39 13.00 166.00 27.00 -9.85 -0.07
39 14.00 254.00 45.00 -9.94 -1.74
39 15.00 510.00 47.00 -7.81 -6.78
39 16.00 216.00 27.00 -5.19 -10.20
39 17.00 421.00 nan -3.78 -10.30
40 0.00 197.00 60.00 -0.32 1.05
40 1.00 125.00 33.00 -1.43 -9.28
40 2.00 606.00 42.00 0.36 -11.42
40 3.00 193.00 18.00 4.98 -10.33
40 4.00 172.00 56.00 5.64 -10.18
40 5.00 648.00 59.00 9.39 -6.48
40 6.00 437.00 35.00 10.97 -1.56
40 7.00 169.00 39.00 10.85 0.98
40 8.00 558.00 42.00 9.90 3.72
40 9.00 483.00 47.00 6.57 7.22
40 10.00 441.00 43.00 1.38 9.37
40 11.00 836.00 32.00 -3.91 8.49
40 12.00 623.00 72.00 -3.98 10.63
40 13.00 520.00 41.00 -4.21 8.66
40 14.00 113.00 24.00 -8.04 6.51
40 15.00 534.00 50.00 -8.21 5.37
40 16.00 1348.00 nan -4.27 8.60
41 0.00 265.00 179.00 -0.35 1.50
41 1.00 704.00 47.00 2.78 -10.77
41 2.00 404.00 41.00 7.17 -8.53
41 3.00 121.00 36.00 8.79 -5.98
41 4.00 294.00 49.00 7.23 -8.92
41 5.00 429.00 51.00 10.31 -3.76
41 6.00 394.00 52.00 10.94 1.34
41 7.00 562.00 44.00 8.34 6.41
41 8.00 1066.00 30.00 3.75 9.29
41 9.00 524.00 37.00 3.81 11.25
41 10.00 606.00 29.00 1.96 9.30
41 11.00 381.00 41.00 3.80 9.38
41 12.00 190.00 5.00 7.05 6.52
41 13.00 146.00 4.00 8.15 6.50
41 14.00 375.00 41.00 8.77 6.39
41 15.00 141.00 24.00 5.25 8.63
41 16.00 563.00 nan 4.30 9.06
42 0.00 165.00 190.00 -0.23 0.72
42 1.00 427.00 40.00 -3.47 -10.37
42 2.00 324.00 54.00 1.78 -11.31
42 3.00 481.00 50.00 6.69 -9.05
42 4.00 413.00 49.00 10.10 -4.49
42 5.00 445.00 48.00 11.14 1.02
42 6.00 498.00 40.00 8.95 5.98
42 7.00 411.00 41.00 4.98 9.03
42 8.00 283.00 46.00 -0.28 9.47
42 9.00 583.00 42.00 -6.04 7.32
42 10.00 232.00 24.00 -8.74 4.23
42 11.00 295.00 46.00 -8.85 3.17
42 12.00 349.00 41.00 -9.37 -1.89
42 13.00 986.00 35.00 -7.68 -6.67
42 14.00 718.00 nan -7.84 -4.26
43 0.00 173.00 59.00 0.01 1.09
43 1.00 120.00 32.00 -3.05 -8.50
43 2.00 113.00 2.00 -5.11 -8.23
43 3.00 360.00 49.00 -5.44 -9.06
43 4.00 138.00 19.00 1.80 -11.58
43 5.00 236.00 61.00 2.39 -11.66
43 6.00 524.00 60.00 9.19 -6.63
43 7.00 953.00 35.00 10.98 1.16
43 8.00 298.00 55.00 11.21 3.29
43 9.00 120.00 23.00 6.05 7.99
43 10.00 477.00 54.00 6.75 7.76
43 11.00 168.00 15.00 -1.30 9.30
43 12.00 288.00 52.00 -0.92 9.21
43 13.00 420.00 52.00 -8.01 5.18
43 14.00 853.00 43.00 -9.80 -2.34
43 15.00 120.00 26.00 -6.86 -7.99
43 16.00 107.00 nan -5.97 -8.74
44 0.00 167.00 60.00 -0.35 0.92
44 1.00 503.00 71.00 -9.25 -3.48
44 2.00 192.00 10.00 3.87 -10.78
44 3.00 126.00 80.00 4.07 -11.17
44 4.00 150.00 24.00 10.64 3.36
44 5.00 253.00 59.00 10.66 2.98
44 6.00 141.00 28.00 -1.83 9.29
44 7.00 991.00 nan -3.28 9.31
45 0.00 168.00 63.00 -0.47 1.27
45 1.00 118.00 31.00 -5.25 -7.57
45 2.00 358.00 51.00 -7.04 -7.26
45 3.00 289.00 57.00 0.15 -11.55
45 4.00 436.00 69.00 7.72 -8.23
45 5.00 341.00 53.00 11.03 -0.95
45 6.00 157.00 19.00 7.83 6.62
45 7.00 620.00 33.00 8.41 6.33
45 8.00 375.00 32.00 8.39 8.19
45 9.00 499.00 31.00 6.47 6.33
45 10.00 298.00 nan 8.04 6.16
46 0.00 207.00 57.00 -0.20 0.98
46 1.00 114.00 33.00 -5.05 -7.76
46 2.00 184.00 2.00 -4.96 -9.92
46 3.00 252.00 57.00 -4.61 -9.85
46 4.00 213.00 13.00 2.86 -11.19
46 5.00 182.00 53.00 3.19 -11.13
46 6.00 421.00 64.00 9.42 -5.98
46 7.00 506.00 56.00 10.69 2.03
46 8.00 424.00 48.00 5.92 8.09
46 9.00 186.00 20.00 10.17 1.81
46 10.00 580.00 27.00 10.72 2.00
46 11.00 350.00 60.00 8.73 2.44
46 12.00 172.00 83.00 10.53 4.41
46 13.00 149.00 12.00 -2.71 10.00
46 14.00 268.00 48.00 -2.21 9.68
46 15.00 453.00 49.00 -8.61 4.71
46 16.00 445.00 53.00 -10.18 -3.02
46 17.00 156.00 30.00 -6.07 -9.40
46 18.00 577.00 nan -4.81 -9.07
47 0.00 243.00 207.00 -0.41 1.03
47 1.00 607.00 47.00 1.02 -11.48
47 2.00 553.00 51.00 1.09 -8.63
47 3.00 365.00 55.00 5.88 -7.31
47 4.00 626.00 52.00 9.72 -3.48
47 5.00 377.00 52.00 10.99 1.41
47 6.00 414.00 45.00 9.33 6.71
47 7.00 153.00 14.00 6.11 10.42
47 8.00 218.00 39.00 5.30 10.77
47 9.00 473.00 44.00 0.44 11.54
47 10.00 430.00 28.00 -5.14 9.98
47 11.00 474.00 38.00 -5.28 7.95
47 12.00 555.00 37.00 -8.58 6.03
47 13.00 419.00 41.00 -8.92 3.35
47 14.00 250.00 11.00 -9.87 0.23
47 15.00 255.00 38.00 -9.88 1.02
47 16.00 139.00 33.00 -9.37 -1.99
47 17.00 536.00 36.00 -9.94 -0.84
47 18.00 426.00 31.00 -8.11 -4.05
47 19.00 259.00 37.00 -8.05 -6.08
47 20.00 179.00 25.00 -5.24 -7.85
47 21.00 332.00 38.00 -4.39 -7.37
47 22.00 1115.00 30.00 -3.90 -9.92
47 23.00 434.00 81.00 -5.94 -9.70
47 24.00 433.00 36.00 -6.25 -6.67
47 25.00 506.00 nan -4.61 -6.73
48 0.00 209.00 60.00 -0.51 0.74
48 1.00 184.00 21.00 -8.66 -4.12
48 2.00 199.00 33.00 -8.49 -3.38
48 3.00 418.00 76.00 -8.54 -5.12
48 4.00 403.00 85.00 6.00 -10.48
48 5.00 424.00 64.00 9.63 3.73
48 6.00 244.00 21.00 -3.93 7.77
48 7.00 730.00 nan -4.67 8.54
49 0.00 185.00 57.00 -0.66 0.91
49 1.00 426.00 58.00 -7.90 -5.46
49 2.00 314.00 58.00 -0.94 -11.60
49 3.00 111.00 33.00 5.30 -10.17
