trl_n curr_stim_level search nitems curr_target
187 1 1 4 2
188 1 1 4 2
189 1 0 12 1
190 1 0 12 1
191 1 1 4 1
192 1 0 12 2
193 1 1 4 2
194 1 0 4 2
195 1 1 8 1
196 1 0 4 1
197 1 1 8 2
198 1 0 4 2
199 1 1 12 2
200 1 1 8 1
201 1 1 8 1
202 1 1 4 1
203 1 1 4 1
204 1 1 4 2
205 1 0 12 2
206 1 0 12 2
207 1 1 12 1
208 1 1 8 2
209 1 0 4 1
210 1 0 12 1
211 1 0 12 1
212 1 0 8 2
213 1 0 4 1
214 1 0 12 1
215 1 1 12 2
216 1 0 4 2
217 1 0 12 2
218 1 1 8 1
219 1 0 4 1
220 1 0 4 2
221 1 0 4 2
222 1 0 8 1
223 1 1 4 2
224 1 0 8 1
225 1 1 8 1
226 1 1 8 1
227 1 0 4 2
228 1 0 4 1
229 1 0 12 2
230 1 1 4 2
231 1 1 4 2
232 1 0 4 1
233 1 0 12 1
234 1 1 12 2
235 1 1 12 1
236 1 0 8 2
237 1 0 4 1
238 1 1 12 2
239 1 1 12 1
240 1 1 12 1
241 2 0 12 1
242 2 1 8 2
243 2 0 8 1
244 2 0 4 1
245 2 0 4 1
246 2 1 4 2
247 2 0 4 1
248 2 0 12 2
249 2 1 12 1
250 2 0 4 1
251 2 0 4 1
252 2 1 12 1
253 2 1 8 2
254 2 1 12 1
255 2 0 8 2
256 2 0 12 1
257 2 1 12 2
258 2 1 4 2
259 2 0 8 1
260 2 0 8 1
261 2 0 4 2
262 2 1 12 1
263 2 0 8 1
264 2 1 12 1
265 2 1 12 2
266 2 1 8 2
267 2 1 4 2
268 2 0 12 2
269 2 0 12 1
270 2 0 12 1
271 2 1 8 2
272 2 1 12 1
273 2 1 4 1
274 2 1 8 2
275 2 1 12 1
276 2 1 4 1
277 2 1 4 2
278 2 0 12 2
279 2 1 4 1
280 2 1 4 1
281 2 0 4 2
282 2 0 12 2
283 2 0 8 2
284 2 1 12 2
285 2 0 8 1
286 2 0 4 2
287 2 0 12 2
288 2 0 8 2
289 2 1 12 1
290 2 1 12 1
291 2 0 8 2
292 2 1 8 2
293 2 0 8 2
294 2 1 4 2
295 2 0 12 1
296 2 0 12 2
297 2 1 4 1
298 2 0 4 2
299 2 1 4 1
300 2 1 8 2
301 2 0 4 2
302 2 0 4 2
303 2 0 8 2
304 2 1 8 1
305 2 1 12 2
306 2 1 8 1
307 2 1 8 1
308 2 0 4 2
309 2 0 8 1
310 2 1 4 2
311 2 0 8 2
312 2 0 12 2
313 2 0 12 1
314 2 1 8 1
315 2 1 8 1
316 2 0 12 2
317 2 1 4 1
318 2 1 12 1
319 2 0 12 1
320 2 0 12 2
321 2 0 4 1
322 2 1 8 1
323 2 1 8 1
324 2 1 12 2
325 2 0 4 1
326 2 1 4 1
327 2 1 8 2
328 2 0 4 1
329 2 1 4 1
330 2 0 8 2
331 2 0 4 2
332 2 1 4 2
333 2 1 12 2
334 2 1 8 1
335 2 0 12 1
336 2 0 12 1
337 2 1 12 2
338 2 0 8 1
339 2 1 12 2
340 2 0 12 1
341 2 0 8 1
342 2 0 8 2
343 2 0 4 2
344 2 1 8 1
345 2 0 4 2
346 2 1 4 1
347 2 0 8 2
348 2 1 8 1
349 2 0 8 1
350 2 1 4 2
351 2 1 4 2
352 2 0 8 1
353 2 1 8 2
354 2 1 12 2
355 2 1 12 2
356 2 0 4 1
357 2 1 8 2
358 2 0 4 1
359 2 1 4 2
360 2 0 12 2
361 3 0 12 1
362 3 1 12 1
363 3 0 12 2
364 3 1 8 2
365 3 1 12 2
366 3 0 12 1
367 3 1 8 1
368 3 1 12 1
369 3 0 12 1
370 3 1 8 2
371 3 0 8 1
372 3 0 12 2
373 3 1 12 2
374 3 1 4 1
375 3 1 12 1
376 3 0 4 2
377 3 1 12 1
378 3 1 8 2
379 3 1 8 1
380 3 1 4 2
381 3 0 8 2
382 3 0 4 2
383 3 0 4 1
384 3 1 12 1
385 3 0 8 1
386 3 1 4 2
387 3 1 12 2
388 3 1 8 2
389 3 0 12 2
390 3 0 4 2
391 3 1 4 2
392 3 1 12 2
393 3 1 4 1
394 3 1 4 2
395 3 0 12 2
396 3 1 8 1
397 3 1 12 1
398 3 0 12 2
399 3 0 8 2
400 3 1 4 1
401 3 1 4 1
402 3 1 4 2
403 3 0 12 1
404 3 1 4 1
405 3 1 12 1
406 3 0 8 1
407 3 0 12 2
408 3 1 4 2
409 3 0 8 2
410 3 0 12 2
411 3 0 8 1
412 3 0 12 1
413 3 1 8 1
414 3 1 4 1
415 3 0 12 1
416 3 0 4 1
417 3 0 4 1
418 3 0 12 1
419 3 1 12 2
420 3 0 12 2
421 3 1 8 2
422 3 1 4 2
423 3 0 8 2
424 3 0 4 2
425 3 0 4 2
426 3 0 8 1
427 3 0 4 1
428 3 0 8 1
429 3 0 8 2
430 3 1 8 1
431 3 1 12 2
432 3 0 4 1
433 3 0 8 1
434 3 0 4 2
435 3 1 8 2
436 3 1 12 2
437 3 0 4 2
438 3 1 4 1
439 3 0 8 2
440 3 1 8 2
441 3 1 12 2
442 3 1 8 1
443 3 1 12 1
444 3 1 8 1
445 3 1 12 2
446 3 1 12 1
447 3 1 4 1
448 3 1 4 2
449 3 1 4 1
450 3 0 4 2
451 3 0 8 1
452 3 0 8 2
453 3 1 8 1
454 3 0 12 1
455 3 0 8 1
456 3 0 12 2
457 3 1 8 1
458 3 0 4 2
459 3 1 4 2
460 3 0 4 1
461 3 0 4 2
462 3 0 8 2
463 3 1 4 2
464 3 0 4 1
465 3 0 4 1
466 3 0 8 2
467 3 0 12 1
468 3 0 8 1
469 3 1 12 2
470 3 1 8 1
471 3 0 8 2
472 3 0 4 1
473 3 0 12 1
474 3 1 4 1
475 3 1 8 2
476 3 1 8 2
477 3 0 4 1
478 3 0 12 2
479 3 1 12 1
480 3 1 8 2
