trl_n curr_stim_level search nitems curr_target
348 1 0 8 2
349 1 0 8 2
350 1 0 4 2
351 1 0 4 2
352 1 1 8 1
353 1 0 8 1
354 1 0 12 2
355 1 0 4 2
356 1 0 4 2
357 1 1 4 1
358 1 1 4 2
359 1 0 4 1
360 1 1 12 2
361 3 0 12 2
362 3 1 4 1
363 3 0 4 2
364 3 1 4 2
365 3 1 4 1
366 3 0 4 1
367 3 0 12 1
368 3 0 12 1
369 3 1 4 1
370 3 1 8 2
371 3 0 8 2
372 3 1 8 2
373 3 1 12 2
374 3 0 12 2
375 3 1 12 1
376 3 1 12 2
377 3 0 8 2
378 3 1 12 2
379 3 0 8 2
380 3 1 8 2
381 3 0 12 2
382 3 0 12 1
383 3 1 8 1
384 3 0 8 1
385 3 1 4 2
386 3 0 8 1
387 3 1 12 2
388 3 0 12 2
389 3 0 12 2
390 3 0 8 1
391 3 1 4 1
392 3 0 8 1
393 3 0 4 1
394 3 1 8 2
395 3 1 8 2
396 3 0 4 1
397 3 0 4 2
398 3 0 12 2
399 3 1 4 1
400 3 0 4 1
401 3 1 12 2
402 3 1 8 2
403 3 1 8 2
404 3 1 4 2
405 3 1 12 2
406 3 1 12 1
407 3 1 8 1
408 3 0 4 2
409 3 0 12 1
410 3 0 12 2
411 3 1 12 1
412 3 1 12 1
413 3 0 4 2
414 3 1 12 2
415 3 1 8 2
416 3 1 4 1
417 3 1 4 1
418 3 1 8 1
419 3 0 12 1
420 3 0 8 2
421 3 1 8 1
422 3 0 12 2
423 3 0 4 2
424 3 1 4 1
425 3 1 8 1
426 3 1 12 1
427 3 0 4 2
428 3 1 12 2
429 3 1 4 2
430 3 1 4 1
431 3 0 8 1
432 3 1 12 1
433 3 1 12 1
434 3 0 8 2
435 3 1 12 2
436 3 0 4 1
437 3 1 4 2
438 3 0 8 2
439 3 1 12 1
440 3 0 8 2
441 3 1 4 2
442 3 1 12 1
443 3 1 8 2
444 3 0 12 1
445 3 0 12 1
446 3 0 4 1
447 3 0 4 1
448 3 0 8 1
449 3 0 12 1
450 3 1 8 1
451 3 0 8 1
452 3 0 12 1
453 3 0 4 2
454 3 1 4 2
455 3 1 4 2
456 3 0 4 2
457 3 1 12 2
458 3 1 8 2
459 3 1 12 1
460 3 0 8 2
461 3 1 8 1
462 3 0 12 2
463 3 1 4 2
464 3 1 8 1
465 3 0 8 2
466 3 0 4 1
467 3 0 4 2
468 3 0 12 1
469 3 0 4 1
470 3 0 8 2
471 3 0 12 2
472 3 0 8 1
473 3 1 8 1
474 3 0 4 1
475 3 1 8 1
476 3 0 8 1
477 3 1 4 2
478 3 0 8 1
479 3 1 4 1
480 3 0 4 2
