trl_n curr_stim_level search nitems curr_target
166 2 0 4 1
167 2 1 4 1
168 2 1 8 1
169 2 0 12 2
170 2 0 8 1
171 2 1 12 1
172 2 1 4 1
173 2 0 12 1
174 2 0 4 2
175 2 1 8 2
176 2 1 8 1
177 2 1 4 2
178 2 0 12 1
179 2 0 8 2
180 2 1 12 2
181 2 0 12 2
182 2 1 8 1
183 2 0 4 2
184 2 0 8 1
185 2 1 8 1
186 2 1 12 2
187 2 1 8 1
188 2 1 12 1
189 2 0 4 1
190 2 0 4 1
191 2 0 8 2
192 2 1 4 2
193 2 1 12 1
194 2 1 8 2
195 2 1 4 2
196 2 1 12 2
197 2 0 12 2
198 2 1 12 2
199 2 0 12 1
200 2 1 12 1
201 2 1 8 1
202 2 1 12 1
203 2 0 4 1
204 2 1 8 1
205 2 0 8 1
206 2 1 12 1
207 2 1 12 2
208 2 1 4 1
209 2 0 8 2
210 2 1 4 1
211 2 1 8 2
212 2 1 12 2
213 2 0 8 2
214 2 0 12 2
215 2 1 12 1
216 2 0 4 2
217 2 1 12 2
218 2 1 4 2
219 2 1 12 2
220 2 1 4 1
221 2 1 4 1
222 2 0 12 2
223 2 0 4 1
224 2 1 8 2
225 2 0 8 2
226 2 0 8 2
227 2 1 8 2
228 2 1 8 1
229 2 0 8 1
230 2 1 8 1
231 2 0 4 2
232 2 1 4 2
233 2 0 12 2
234 2 0 8 2
235 2 1 12 2
236 2 0 4 1
237 2 0 4 2
238 2 0 8 1
239 2 1 4 2
240 2 0 12 1
241 3 0 4 1
242 3 0 12 1
243 3 0 4 1
244 3 1 8 1
245 3 0 8 2
246 3 1 8 2
247 3 1 12 2
248 3 1 12 1
249 3 1 8 2
250 3 1 8 1
251 3 0 8 2
252 3 1 12 1
253 3 1 8 1
254 3 1 8 1
255 3 1 4 1
256 3 0 8 1
257 3 1 4 2
258 3 0 4 2
259 3 0 4 1
260 3 1 4 2
261 3 0 8 2
262 3 1 8 1
263 3 1 8 2
264 3 0 12 1
265 3 1 8 2
266 3 1 4 2
267 3 1 4 2
268 3 1 12 2
269 3 0 12 2
270 3 1 8 1
271 3 1 8 1
272 3 1 12 2
273 3 0 4 2
274 3 0 12 1
275 3 0 4 2
276 3 1 4 1
277 3 1 12 2
278 3 0 12 2
279 3 0 8 2
280 3 0 8 1
281 3 0 8 1
282 3 1 4 1
283 3 1 8 2
284 3 1 4 2
285 3 0 8 1
286 3 1 8 1
287 3 1 8 1
288 3 1 12 2
289 3 1 4 1
290 3 1 8 2
291 3 1 4 1
292 3 0 4 1
293 3 0 4 2
294 3 0 8 2
295 3 1 4 2
296 3 0 4 1
297 3 0 12 2
298 3 1 4 2
299 3 0 4 2
300 3 1 8 2
301 3 1 12 1
302 3 0 8 2
303 3 1 4 1
304 3 0 4 1
305 3 1 8 2
306 3 0 12 2
307 3 1 12 2
308 3 1 4 1
309 3 1 4 1
310 3 1 8 2
311 3 0 8 1
312 3 0 12 2
313 3 0 8 1
314 3 0 4 1
315 3 0 4 2
316 3 0 4 2
317 3 0 4 2
318 3 1 4 1
319 3 1 12 2
320 3 0 8 2
321 3 0 4 1
322 3 1 4 2
323 3 0 12 1
324 3 1 12 2
325 3 1 12 2
326 3 0 12 1
327 3 0 8 2
328 3 0 12 1
329 3 0 12 2
330 3 1 12 1
331 3 1 4 1
332 3 0 12 2
333 3 0 8 1
334 3 1 12 1
335 3 0 4 1
336 3 0 12 2
337 3 0 8 1
338 3 1 8 2
339 3 0 8 1
340 3 1 4 2
341 3 1 4 2
342 3 1 12 1
343 3 1 12 2
344 3 0 12 2
345 3 0 4 2
346 3 0 12 1
347 3 1 8 1
348 3 0 4 2
349 3 0 12 1
350 3 0 4 1
351 3 0 8 2
352 3 1 12 1
353 3 1 12 1
354 3 0 12 1
355 3 0 12 2
356 3 0 12 1
357 3 1 12 1
358 3 0 8 2
359 3 0 8 1
360 3 1 12 1
361 1 1 8 2
362 1 1 8 2
363 1 1 12 2
364 1 1 8 1
365 1 0 12 2
366 1 1 4 1
367 1 1 12 1
368 1 1 4 2
369 1 0 12 2
370 1 1 8 1
371 1 0 12 2
372 1 1 12 1
373 1 1 4 1
374 1 0 12 1
375 1 1 4 1
376 1 1 8 1
377 1 0 4 1
378 1 0 12 2
379 1 0 12 1
380 1 0 12 1
381 1 0 4 2
382 1 1 12 2
383 1 0 8 1
384 1 0 12 2
385 1 1 4 2
386 1 0 8 1
387 1 1 4 1
388 1 1 12 2
389 1 0 12 1
390 1 1 4 2
391 1 0 12 2
392 1 1 8 2
393 1 1 8 1
394 1 1 12 1
395 1 1 12 2
396 1 1 4 2
397 1 1 12 1
398 1 0 4 2
399 1 0 4 2
400 1 1 12 2
401 1 0 4 1
402 1 1 12 1
403 1 1 4 2
404 1 0 12 1
405 1 1 8 2
406 1 0 8 2
407 1 0 12 1
408 1 0 8 1
409 1 1 12 1
410 1 0 12 2
411 1 0 12 1
412 1 1 8 2
413 1 0 4 1
414 1 0 8 2
415 1 0 8 2
416 1 0 4 2
417 1 0 8 1
418 1 1 12 1
419 1 0 4 1
420 1 0 12 2
421 1 1 4 1
422 1 1 12 1
423 1 1 8 2
424 1 0 4 1
425 1 0 8 1
426 1 0 8 1
427 1 1 4 1
428 1 0 12 2
429 1 1 8 2
430 1 0 8 2
431 1 0 4 2
432 1 1 8 1
433 1 1 4 2
434 1 0 8 2
435 1 1 8 2
436 1 1 8 2
437 1 0 8 1
438 1 0 4 2
439 1 0 8 2
440 1 0 4 1
441 1 1 4 2
442 1 0 8 2
443 1 0 12 1
444 1 0 8 2
445 1 1 8 1
446 1 1 8 1
447 1 0 4 1
448 1 1 12 2
449 1 0 8 2
450 1 0 12 1
451 1 1 4 2
452 1 0 12 2
453 1 0 4 2
454 1 0 8 2
455 1 0 4 2
456 1 1 4 1
457 1 0 8 1
458 1 0 4 1
459 1 1 4 2
460 1 1 12 1
461 1 0 4 2
462 1 1 12 2
463 1 0 4 1
464 1 1 8 1
465 1 0 4 2
466 1 1 4 2
467 1 1 12 2
468 1 1 12 2
469 1 0 8 1
470 1 1 4 1
471 1 1 8 1
472 1 1 12 1
473 1 1 8 2
474 1 1 8 1
475 1 1 4 1
476 1 0 8 1
477 1 0 12 1
478 1 1 4 1
479 1 0 4 1
480 1 1 12 2
