trl_n curr_stim_level search nitems curr_target
442 2 1 8 1
443 2 0 12 1
444 2 1 8 2
445 2 0 8 2
446 2 1 8 1
447 2 0 8 2
448 2 1 8 2
449 2 1 8 1
450 2 1 8 1
451 2 1 12 1
452 2 1 8 1
453 2 0 4 1
454 2 1 8 2
455 2 1 12 1
456 2 0 4 1
457 2 1 4 1
458 2 1 4 2
459 2 0 12 2
460 2 0 8 2
461 2 0 8 1
462 2 0 12 1
463 2 0 4 1
464 2 0 4 2
465 2 1 4 1
466 2 0 8 2
467 2 0 12 2
468 2 0 12 1
469 2 1 8 1
470 2 1 8 2
471 2 1 12 1
472 2 1 12 2
473 2 1 4 2
474 2 0 12 2
475 2 1 8 1
476 2 1 4 2
477 2 0 4 2
478 2 0 4 2
479 2 0 4 2
480 2 1 4 1
