trl_n curr_stim_level search nitems curr_target
109 0 1 4 1
110 0 0 8 1
111 0 0 8 1
112 0 0 4 2
113 0 1 4 2
114 0 1 12 1
115 0 1 4 1
116 0 0 12 2
117 0 0 12 1
118 0 1 4 1
119 0 0 4 1
120 0 0 8 2
121 2 0 8 2
122 2 1 12 1
123 2 1 8 2
124 2 0 8 1
125 2 1 12 2
126 2 1 8 1
127 2 0 4 1
128 2 0 4 1
129 2 0 12 1
130 2 0 12 2
131 2 0 4 1
132 2 1 4 2
133 2 1 8 1
134 2 1 4 2
135 2 0 4 1
136 2 1 4 1
137 2 1 12 2
138 2 0 12 2
139 2 0 12 2
140 2 0 8 2
141 2 0 8 1
142 2 0 4 1
143 2 0 8 1
144 2 0 8 2
145 2 1 8 2
146 2 0 8 1
147 2 0 4 1
148 2 0 12 1
149 2 0 4 1
150 2 0 4 1
151 2 0 8 1
152 2 0 8 2
153 2 1 4 1
154 2 0 8 1
155 2 0 4 2
156 2 1 8 1
157 2 1 4 1
158 2 0 12 2
159 2 0 12 1
160 2 0 4 2
161 2 1 12 2
162 2 1 4 1
163 2 0 4 2
164 2 0 12 2
165 2 1 12 2
166 2 0 12 1
167 2 1 8 1
168 2 1 4 2
169 2 0 8 2
170 2 0 12 1
171 2 0 12 2
172 2 1 4 1
173 2 1 8 2
174 2 1 4 2
175 2 1 4 2
176 2 1 4 2
177 2 0 8 1
178 2 0 8 2
179 2 1 8 2
180 2 1 8 1
181 2 1 12 1
182 2 1 8 1
183 2 1 12 1
184 2 0 4 2
185 2 1 4 2
186 2 0 12 1
187 2 0 4 2
188 2 0 12 2
189 2 1 8 2
190 2 1 12 2
191 2 0 8 2
192 2 1 12 2
193 2 1 8 1
194 2 1 12 1
195 2 0 12 2
196 2 0 4 1
197 2 0 4 2
198 2 0 12 1
199 2 0 8 2
200 2 1 4 1
201 2 1 8 2
202 2 1 12 1
203 2 0 12 2
204 2 1 4 1
205 2 1 4 2
206 2 1 8 2
207 2 1 8 2
208 2 1 4 1
209 2 1 12 1
210 2 0 8 1
211 2 1 12 1
212 2 0 8 2
213 2 1 12 2
214 2 1 12 1
215 2 1 12 2
216 2 0 4 1
217 2 0 4 2
218 2 0 4 2
219 2 1 8 1
220 2 0 4 2
221 2 0 4 2
222 2 1 4 2
223 2 1 12 2
224 2 1 8 2
225 2 0 8 1
226 2 1 12 1
227 2 0 12 1
228 2 0 8 1
229 2 1 4 2
230 2 0 12 1
231 2 1 4 1
232 2 1 8 1
233 2 0 12 2
234 2 1 12 2
235 2 1 12 1
236 2 1 8 1
237 2 1 4 1
238 2 1 8 2
239 2 0 8 2
240 2 0 12 1
241 1 0 12 1
242 1 0 12 1
243 1 0 8 1
244 1 0 12 2
245 1 1 8 1
246 1 0 8 2
247 1 1 8 2
248 1 1 4 2
249 1 0 8 1
250 1 0 8 2
251 1 0 12 2
252 1 1 12 2
253 1 0 8 1
254 1 1 4 2
255 1 0 8 1
256 1 1 8 1
257 1 1 12 1
258 1 0 4 2
259 1 1 4 2
260 1 1 8 2
261 1 0 12 2
262 1 1 8 2
263 1 1 4 1
264 1 1 12 2
265 1 0 8 1
266 1 0 8 2
267 1 1 8 1
268 1 0 4 2
269 1 0 8 1
270 1 1 12 1
271 1 1 4 1
272 1 0 12 1
273 1 1 12 1
274 1 0 8 1
275 1 0 8 2
276 1 1 4 2
277 1 1 8 2
278 1 0 4 2
279 1 1 4 2
280 1 1 8 1
281 1 0 4 2
282 1 0 12 2
283 1 0 4 1
284 1 0 12 2
285 1 1 12 1
286 1 1 8 2
287 1 0 8 2
288 1 0 12 1
289 1 1 8 1
290 1 1 4 2
291 1 1 8 1
292 1 0 12 2
293 1 0 4 1
294 1 0 4 1
295 1 0 4 2
296 1 1 12 1
297 1 1 4 1
298 1 0 4 2
299 1 1 12 2
300 1 1 12 2
301 1 0 8 2
302 1 0 4 1
303 1 1 12 2
304 1 1 12 2
305 1 0 4 1
306 1 0 4 1
307 1 1 8 1
308 1 1 8 2
309 1 0 8 2
310 1 0 12 2
311 1 1 4 2
312 1 0 4 1
313 1 0 4 2
314 1 0 4 1
315 1 0 12 1
316 1 0 8 1
317 1 1 12 1
318 1 0 12 2
319 1 1 4 1
320 1 0 12 1
321 1 1 4 2
322 1 0 12 2
323 1 1 4 2
324 1 1 4 1
325 1 0 8 1
326 1 0 4 2
327 1 1 12 1
328 1 0 12 1
329 1 1 4 1
330 1 0 12 1
331 1 0 8 2
332 1 0 12 2
333 1 1 8 2
334 1 0 8 2
335 1 0 4 2
336 1 0 4 1
337 1 0 12 1
338 1 0 8 1
339 1 1 8 1
340 1 1 12 2
341 1 1 12 1
342 1 1 12 1
343 1 1 8 1
344 1 0 8 2
345 1 0 4 2
346 1 1 4 1
347 1 1 12 2
348 1 1 8 2
349 1 1 4 1
350 1 1 8 2
351 1 1 12 2
352 1 1 12 2
353 1 0 12 1
354 1 1 4 1
355 1 0 4 1
356 1 1 8 1
357 1 1 8 2
358 1 1 4 2
359 1 1 12 1
360 1 1 4 1
361 3 0 12 2
362 3 1 12 2
363 3 0 8 2
364 3 1 8 1
365 3 1 12 2
366 3 1 8 2
367 3 0 4 2
368 3 1 4 2
369 3 1 12 2
370 3 0 4 2
371 3 0 8 1
372 3 1 4 1
373 3 1 12 1
374 3 1 4 1
375 3 0 12 2
376 3 1 8 1
377 3 1 12 1
378 3 1 4 2
379 3 0 4 1
380 3 1 4 1
381 3 0 12 1
382 3 1 12 1
383 3 1 4 1
384 3 0 8 1
385 3 0 12 2
386 3 1 8 2
387 3 1 12 1
388 3 0 12 2
389 3 0 4 2
390 3 0 4 1
391 3 1 12 2
392 3 1 4 2
393 3 1 8 2
394 3 1 12 1
395 3 1 4 2
396 3 0 8 2
397 3 1 4 1
398 3 0 12 1
399 3 0 12 1
400 3 1 8 2
401 3 0 12 2
402 3 1 12 2
403 3 1 8 2
404 3 0 8 1
405 3 1 8 1
406 3 0 4 2
407 3 0 8 1
408 3 0 12 1
409 3 0 12 2
410 3 1 8 1
411 3 0 4 2
412 3 1 8 1
413 3 1 4 1
414 3 1 12 1
415 3 1 12 2
416 3 1 8 2
417 3 0 4 1
418 3 1 4 1
419 3 0 8 2
420 3 1 4 1
421 3 0 12 2
422 3 0 4 2
423 3 0 4 1
424 3 0 8 2
425 3 1 12 1
426 3 1 12 2
427 3 1 4 1
428 3 1 4 2
429 3 0 8 1
430 3 0 12 2
431 3 0 8 2
432 3 0 4 1
433 3 1 12 2
434 3 1 4 2
435 3 0 8 2
436 3 1 8 1
437 3 0 8 2
438 3 1 4 2
439 3 0 4 1
440 3 0 12 1
441 3 1 12 1
442 3 0 4 1
443 3 0 12 1
444 3 0 4 1
445 3 1 12 1
446 3 0 12 1
447 3 0 4 2
448 3 0 12 1
449 3 1 4 2
450 3 0 4 1
451 3 0 4 2
452 3 1 8 1
453 3 0 8 2
454 3 1 8 2
455 3 1 12 2
456 3 1 8 1
457 3 0 8 1
458 3 0 12 1
459 3 0 4 2
460 3 0 12 1
461 3 1 8 2
462 3 1 12 1
463 3 0 8 1
464 3 0 4 1
465 3 1 8 2
466 3 1 8 1
467 3 0 8 1
468 3 1 8 1
469 3 1 8 2
470 3 1 4 1
471 3 0 12 2
472 3 1 4 2
473 3 0 8 1
474 3 0 12 2
475 3 1 12 2
476 3 0 8 2
477 3 1 4 2
478 3 0 8 1
479 3 0 8 2
480 3 0 4 2
