# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
1 41.00 795.00 41.00 -9.28 3.97
1 42.00 462.00 163.00 -5.08 7.26
1 43.00 416.00 42.00 0.53 8.63
1 44.00 292.00 3.00 5.05 7.12
1 45.00 101.00 103.00 5.81 7.19
1 46.00 451.00 48.00 8.15 4.14
1 47.00 840.00 32.00 9.33 -1.20
1 48.00 325.00 46.00 11.11 -1.50
1 49.00 216.00 27.00 7.96 -6.78
1 50.00 552.00 39.00 6.99 -7.43
1 51.00 186.00 28.00 3.63 -10.21
1 52.00 807.00 44.00 2.91 -10.89
1 53.00 594.00 140.00 -1.82 -12.02
1 54.00 186.00 20.00 -3.00 -11.37
1 55.00 581.00 45.00 -2.03 -11.83
1 56.00 676.00 nan -6.46 -10.52
2 nan nan nan nan nan
3 0.00 194.00 174.00 -0.73 -0.68
3 1.00 271.00 27.00 -10.42 -3.15
3 2.00 275.00 34.00 -11.33 -4.45
3 3.00 338.00 46.00 -9.67 -2.92
3 4.00 412.00 40.00 -6.48 -6.53
3 5.00 161.00 23.00 -2.54 -9.11
3 6.00 271.00 38.00 -1.31 -9.22
3 7.00 184.00 27.00 2.71 -8.98
3 8.00 279.00 133.00 4.05 -8.76
3 9.00 147.00 27.00 7.23 -5.32
3 10.00 284.00 43.00 8.57 -5.58
3 11.00 487.00 45.00 10.15 -0.78
3 12.00 534.00 42.00 9.78 4.31
3 13.00 344.00 40.00 6.97 8.45
3 14.00 438.00 44.00 2.23 10.82
3 15.00 315.00 42.00 -3.19 10.14
3 16.00 415.00 46.00 -7.15 7.07
3 17.00 436.00 43.00 -10.16 2.76
3 18.00 610.00 32.00 -9.68 -2.15
3 19.00 287.00 52.00 -11.66 -3.75
3 20.00 265.00 3.00 -7.01 -8.12
3 21.00 326.00 46.00 -7.69 -8.74
3 22.00 388.00 44.00 -2.49 -11.17
3 23.00 460.00 27.00 3.16 -10.54
3 24.00 217.00 48.00 1.85 -10.70
3 25.00 413.00 48.00 6.70 -8.03
3 26.00 752.00 48.00 9.07 -3.02
3 27.00 618.00 45.00 9.05 2.69
3 28.00 543.00 45.00 6.11 7.39
3 29.00 503.00 39.00 0.75 8.83
3 30.00 653.00 43.00 -3.70 7.97
3 31.00 357.00 46.00 -7.76 5.11
3 32.00 464.00 44.00 -10.52 0.80
3 33.00 402.00 45.00 -10.50 -4.49
3 34.00 344.00 48.00 -7.69 -8.60
3 35.00 188.00 46.00 -2.31 -11.18
3 36.00 136.00 39.00 -1.68 -11.25
3 37.00 542.00 55.00 2.43 -10.69
3 38.00 194.00 nan 0.81 -2.64
4 nan nan nan nan nan
5 0.00 174.00 56.00 0.08 -0.48
5 1.00 149.00 25.00 -10.66 -2.05
5 2.00 383.00 59.00 -11.74 -2.53
5 3.00 331.00 51.00 -7.59 -9.20
5 4.00 410.00 53.00 -0.49 -11.53
5 5.00 421.00 56.00 7.40 -7.98
5 6.00 454.00 49.00 9.86 0.04
5 7.00 467.00 47.00 5.53 6.65
5 8.00 255.00 4.00 -1.70 8.35
5 9.00 235.00 53.00 -0.95 8.70
5 10.00 516.00 50.00 -8.10 5.09
5 11.00 565.00 52.00 -12.22 -1.96
5 12.00 138.00 27.00 -8.51 -8.34
5 13.00 161.00 49.00 -7.51 -8.95
5 14.00 334.00 52.00 -0.49 -10.95
5 15.00 554.00 56.00 7.11 -6.74
5 16.00 395.00 5.00 9.78 1.64
5 17.00 259.00 55.00 10.50 0.87
5 18.00 191.00 nan 0.39 3.46
6 0.00 198.00 55.00 -0.04 0.46
6 1.00 222.00 36.00 -9.63 -1.29
6 2.00 176.00 29.00 -10.01 -3.50
6 3.00 238.00 53.00 -11.25 -3.41
6 4.00 124.00 24.00 -5.87 -8.08
6 5.00 212.00 51.00 -5.55 -8.76
6 6.00 217.00 24.00 2.42 -9.28
6 7.00 434.00 75.00 2.08 -10.44
6 8.00 356.00 56.00 7.87 -6.09
6 9.00 293.00 49.00 8.41 1.17
6 10.00 303.00 51.00 3.33 7.67
6 11.00 713.00 21.00 -3.86 8.41
6 12.00 248.00 34.00 -2.96 9.80
6 13.00 506.00 52.00 -4.51 8.41
6 14.00 838.00 nan 3.11 8.32
7 nan nan nan nan nan
8 0.00 147.00 66.00 -0.32 0.23
8 1.00 171.00 22.00 -11.79 -1.06
8 2.00 144.00 14.00 -11.49 -2.32
8 3.00 638.00 48.00 -11.80 -2.89
8 4.00 289.00 43.00 -8.42 -7.84
8 5.00 372.00 44.00 -3.15 -10.37
8 6.00 427.00 13.00 2.09 -10.78
8 7.00 192.00 38.00 1.26 -11.15
8 8.00 357.00 32.00 -2.87 -11.17
8 9.00 226.00 46.00 -4.20 -11.10
8 10.00 742.00 31.00 -8.57 -7.86
8 11.00 343.00 39.00 -7.12 -7.92
8 12.00 840.00 nan -3.88 -10.23
9 0.00 162.00 57.00 -0.77 0.47
9 1.00 177.00 30.00 -11.12 0.11
9 2.00 456.00 62.00 -12.12 -0.32
9 3.00 505.00 55.00 -8.93 -7.40
9 4.00 325.00 24.00 -1.17 -11.17
9 5.00 307.00 57.00 -2.09 -11.43
9 6.00 453.00 59.00 -8.18 -8.19
9 7.00 305.00 nan -5.81 -0.21
10 nan nan nan nan nan
11 nan nan nan nan nan
12 nan nan nan nan nan
13 nan nan nan nan nan
14 0.00 178.00 62.00 -0.61 0.21
14 1.00 115.00 29.00 -9.91 -3.68
14 2.00 248.00 72.00 -11.03 -4.72
14 3.00 129.00 23.00 2.81 -9.14
14 4.00 447.00 75.00 3.05 -10.02
14 5.00 430.00 63.00 9.04 3.45
14 6.00 161.00 17.00 -4.74 8.38
14 7.00 308.00 71.00 -5.38 8.08
14 8.00 536.00 77.00 8.51 3.82
14 9.00 521.00 27.00 -9.76 -4.38
14 10.00 140.00 61.00 -10.85 -4.89
14 11.00 160.00 46.00 -3.52 6.17
14 12.00 103.00 nan -2.47 1.12
15 nan nan nan nan nan
16 0.00 152.00 65.00 -0.25 0.09
16 1.00 143.00 32.00 -10.65 1.01
16 2.00 357.00 43.00 -11.71 0.74
16 3.00 281.00 42.00 -10.35 -3.84
16 4.00 356.00 47.00 -6.95 -7.92
16 5.00 365.00 44.00 -1.43 -10.64
16 6.00 331.00 46.00 3.91 -10.03
16 7.00 346.00 49.00 8.42 -7.18
16 8.00 444.00 45.00 10.45 -2.14
16 9.00 296.00 49.00 9.90 2.48
16 10.00 281.00 47.00 7.15 6.74
16 11.00 575.00 29.00 1.58 8.81
16 12.00 178.00 37.00 -0.04 8.73
16 13.00 203.00 40.00 1.50 10.75
16 14.00 284.00 39.00 5.24 7.60
16 15.00 365.00 135.00 1.66 8.37
16 16.00 591.00 nan 1.92 9.07
17 0.00 152.00 59.00 -0.16 0.35
17 1.00 135.00 29.00 -10.96 -0.61
17 2.00 277.00 71.00 -12.16 -1.22
17 3.00 122.00 29.00 -1.61 -9.85
17 4.00 360.00 77.00 -0.61 -10.95
17 5.00 563.00 31.00 9.32 -0.19
17 6.00 289.00 nan 10.93 0.54
18 0.00 151.00 60.00 0.27 0.29
18 1.00 135.00 33.00 -9.54 -2.96
18 2.00 375.00 69.00 -10.75 -4.14
18 3.00 318.00 23.00 3.18 -9.08
18 4.00 157.00 15.00 3.27 -10.67
18 5.00 109.00 85.00 2.60 -10.97
18 6.00 273.00 29.00 9.55 4.09
18 7.00 180.00 72.00 8.75 2.81
18 8.00 463.00 30.00 -4.83 8.14
18 9.00 551.00 nan -3.30 8.37
19 0.00 142.00 64.00 -0.10 0.24
19 1.00 185.00 34.00 -10.09 -0.61
19 2.00 115.00 29.00 -11.00 0.30
19 3.00 196.00 107.00 -12.29 0.27
19 4.00 191.00 30.00 -10.08 -3.94
19 5.00 350.00 34.00 -11.23 -4.55
19 6.00 117.00 34.00 -9.46 -4.80
19 7.00 206.00 11.00 -6.99 -6.90
19 8.00 784.00 54.00 -5.97 -8.63
19 9.00 819.00 nan -8.48 -5.66
20 0.00 146.00 62.00 0.46 0.48
20 1.00 256.00 63.00 -10.41 0.64
20 2.00 216.00 5.00 -10.21 -3.46
20 3.00 159.00 50.00 -10.77 -3.71
20 4.00 351.00 44.00 -7.23 -7.81
20 5.00 280.00 314.00 -2.70 -10.16
20 6.00 320.00 58.00 7.00 -7.84
20 7.00 357.00 43.00 10.03 -1.99
20 8.00 659.00 34.00 9.38 3.24
20 9.00 216.00 38.00 10.94 3.62
20 10.00 398.00 40.00 10.85 0.19
20 11.00 644.00 nan 10.87 2.97
21 0.00 157.00 66.00 -0.14 0.03
21 1.00 259.00 45.00 -10.76 -0.59
21 2.00 387.00 41.00 -10.57 -4.02
21 3.00 162.00 29.00 -7.02 -6.93
21 4.00 153.00 39.00 -7.48 -8.00
21 5.00 325.00 97.00 -3.67 -9.65
21 6.00 410.00 53.00 -0.20 -12.31
21 7.00 163.00 119.00 3.79 -10.85
21 8.00 343.00 65.00 6.96 -8.04
21 9.00 439.00 63.00 9.65 -2.11
21 10.00 267.00 48.00 9.62 2.64
21 11.00 414.00 45.00 6.96 5.75
21 12.00 343.00 4.00 1.97 8.54
21 13.00 418.00 139.00 2.43 8.57
21 14.00 199.00 13.00 6.54 6.82
21 15.00 304.00 48.00 7.26 6.92
21 16.00 377.00 30.00 3.42 8.07
21 17.00 335.00 53.00 2.51 8.14
21 18.00 380.00 32.00 1.00 1.89
21 19.00 276.00 nan 0.61 -0.59
22 nan nan nan nan nan
23 0.00 143.00 66.00 -0.15 0.90
23 1.00 168.00 31.00 -11.20 0.58
23 2.00 293.00 56.00 -11.67 0.48
23 3.00 602.00 80.00 -8.44 -6.35
23 4.00 470.00 55.00 -0.93 -11.15
23 5.00 315.00 62.00 5.53 -9.06
23 6.00 295.00 57.00 10.40 -2.06
23 7.00 346.00 61.00 8.18 5.31
23 8.00 218.00 25.00 0.64 8.58
23 9.00 470.00 49.00 1.19 9.11
23 10.00 653.00 53.00 -5.58 7.27
23 11.00 265.00 10.00 -11.60 1.79
23 12.00 219.00 57.00 -11.29 1.06
23 13.00 455.00 56.00 -8.89 -5.60
23 14.00 321.00 58.00 -1.82 -8.97
23 15.00 304.00 65.00 6.41 -7.78
23 16.00 294.00 46.00 10.05 -0.86
23 17.00 170.00 nan 8.36 5.00
24 0.00 152.00 66.00 -0.07 0.59
24 1.00 128.00 33.00 -10.68 -0.22
24 2.00 128.00 80.00 -11.71 -0.35
24 3.00 200.00 19.00 -9.42 -5.33
24 4.00 180.00 42.00 -10.11 -5.44
24 5.00 381.00 40.00 -6.83 -8.65
24 6.00 328.00 46.00 -1.67 -10.75
24 7.00 431.00 57.00 3.58 -10.00
24 8.00 399.00 168.00 8.18 -6.52
24 9.00 266.00 45.00 9.48 -0.27
24 10.00 248.00 5.00 8.92 3.74
24 11.00 213.00 44.00 8.15 4.29
24 12.00 884.00 45.00 5.28 8.22
24 13.00 359.00 43.00 0.46 9.74
24 14.00 569.00 38.00 -4.42 8.30
24 15.00 191.00 27.00 -7.57 5.98
24 16.00 441.00 38.00 -8.64 4.66
24 17.00 192.00 28.00 -10.36 0.81
24 18.00 157.00 41.00 -10.67 -0.45
24 19.00 301.00 46.00 -9.37 -4.95
24 20.00 305.00 51.00 -6.19 -9.05
24 21.00 196.00 158.00 -9.71 -5.46
24 22.00 182.00 7.00 -0.58 -10.64
24 23.00 147.00 51.00 -0.02 -11.21
24 24.00 266.00 40.00 4.25 -9.89
24 25.00 347.00 58.00 8.03 -7.22
24 26.00 176.00 34.00 10.79 0.84
24 27.00 205.00 43.00 10.01 -0.27
24 28.00 249.00 44.00 8.67 4.69
24 29.00 283.00 51.00 4.65 8.16
24 30.00 282.00 52.00 -0.29 9.40
24 31.00 174.00 nan 0.36 0.33
25 0.00 178.00 58.00 -0.06 0.46
25 1.00 102.00 31.00 -9.79 -1.69
25 2.00 135.00 23.00 -10.60 -3.59
25 3.00 221.00 54.00 -10.98 -4.34
25 4.00 330.00 57.00 -5.16 -9.49
25 5.00 138.00 77.00 2.62 -9.78
25 6.00 268.00 213.00 9.05 -4.32
25 7.00 227.00 61.00 8.34 -5.11
25 8.00 258.00 65.00 9.58 4.11
25 9.00 220.00 162.00 3.49 8.23
25 10.00 263.00 60.00 -3.97 8.13
25 11.00 169.00 80.00 3.57 9.16
25 12.00 381.00 49.00 -9.67 3.14
25 13.00 141.00 48.00 -9.64 -3.90
25 14.00 196.00 24.00 -10.06 2.92
25 15.00 428.00 57.00 -9.11 3.16
25 16.00 428.00 46.00 -3.71 8.48
25 17.00 373.00 38.00 -9.15 2.95
25 18.00 456.00 nan -11.16 2.98
26 0.00 155.00 64.00 -0.74 1.07
26 1.00 176.00 28.00 -11.59 1.14
26 2.00 144.00 76.00 -12.39 0.91
26 3.00 452.00 77.00 -2.91 -10.04
26 4.00 267.00 77.00 8.85 -1.63
26 5.00 502.00 77.00 0.98 10.01
26 6.00 232.00 nan -2.26 -1.27
27 nan nan nan nan nan
28 0.00 162.00 66.00 0.08 0.18
28 1.00 583.00 34.00 -10.67 0.47
28 2.00 253.00 40.00 -12.24 0.77
28 3.00 167.00 17.00 -11.08 -3.65
28 4.00 158.00 45.00 -11.26 -4.16
28 5.00 843.00 60.00 -8.00 -8.47
28 6.00 257.00 29.00 -10.83 -3.90
28 7.00 512.00 nan -9.43 -4.20
29 0.00 147.00 61.00 -0.72 0.77
29 1.00 126.00 32.00 -10.91 -1.73
29 2.00 275.00 65.00 -11.93 -3.07
29 3.00 202.00 3.00 0.50 -9.63
29 4.00 178.00 71.00 1.32 -9.91
29 5.00 291.00 68.00 8.34 2.52
29 6.00 272.00 23.00 -3.12 8.34
29 7.00 463.00 33.00 -2.58 9.18
29 8.00 266.00 79.00 -4.44 9.04
29 9.00 235.00 nan -10.88 -4.08
30 nan nan nan nan nan
31 0.00 155.00 64.00 -0.13 0.50
31 1.00 533.00 200.00 -10.18 1.21
31 2.00 131.00 25.00 -3.02 -9.31
31 3.00 191.00 160.00 -3.09 -10.29
31 4.00 533.00 70.00 10.59 -1.84
31 5.00 589.00 34.00 2.09 9.33
31 6.00 505.00 63.00 0.43 9.69
31 7.00 113.00 31.00 -8.80 3.96
31 8.00 258.00 nan -9.93 2.84
32 nan nan nan nan nan
33 nan nan nan nan nan
34 0.00 166.00 65.00 -0.06 0.09
34 1.00 102.00 32.00 -9.94 0.21
34 2.00 174.00 25.00 -10.51 -1.16
34 3.00 188.00 53.00 -11.69 -1.29
34 4.00 160.00 20.00 -8.50 -7.38
34 5.00 180.00 60.00 -8.10 -8.12
34 6.00 333.00 62.00 -0.98 -10.81
34 7.00 407.00 66.00 6.66 -7.62
34 8.00 288.00 101.00 9.32 -0.08
34 9.00 202.00 28.00 6.46 6.32
34 10.00 128.00 58.00 5.76 6.80
34 11.00 482.00 56.00 -0.28 9.32
34 12.00 617.00 40.00 -7.02 6.36
34 13.00 160.00 26.00 -2.62 8.89
34 14.00 710.00 nan -1.80 9.48
35 0.00 159.00 191.00 -0.62 0.30
35 1.00 133.00 26.00 -10.94 -1.63
35 2.00 241.00 47.00 -11.20 -2.93
35 3.00 321.00 42.00 -8.72 -7.26
35 4.00 208.00 51.00 -5.04 -10.09
35 5.00 317.00 15.00 -8.05 -7.01
35 6.00 223.00 48.00 -8.58 -7.18
35 7.00 903.00 nan -9.85 -3.47
36 nan nan nan nan nan
37 0.00 149.00 68.00 -0.16 0.81
37 1.00 140.00 24.00 -11.28 0.09
37 2.00 240.00 50.00 -12.01 -0.43
37 3.00 167.00 18.00 -9.94 -4.90
37 4.00 147.00 48.00 -10.46 -5.20
37 5.00 400.00 55.00 -6.54 -9.23
37 6.00 306.00 56.00 -0.71 -11.11
37 7.00 349.00 58.00 4.45 -9.84
37 8.00 113.00 42.00 8.63 -5.92
37 9.00 121.00 30.00 6.36 -8.71
37 10.00 421.00 41.00 5.55 -9.92
37 11.00 519.00 50.00 0.37 -11.28
37 12.00 240.00 nan 3.79 -9.93
38 0.00 147.00 70.00 -0.82 0.17
38 1.00 106.00 32.00 -11.02 -0.75
38 2.00 153.00 130.00 -11.80 -1.49
38 3.00 299.00 58.00 -7.60 -8.25
38 4.00 230.00 71.00 -0.27 -10.78
38 5.00 257.00 56.00 8.06 -6.40
38 6.00 265.00 69.00 9.75 -0.67
38 7.00 288.00 59.00 6.14 6.46
38 8.00 303.00 54.00 -1.52 8.91
38 9.00 242.00 12.00 -8.37 5.61
38 10.00 145.00 53.00 -8.93 5.12
38 11.00 252.00 58.00 -11.75 -1.61
38 12.00 196.00 78.00 -9.67 4.79
38 13.00 306.00 68.00 -7.39 -8.35
38 14.00 145.00 30.00 7.96 -6.26
38 15.00 258.00 nan 7.67 -7.27
39 nan nan nan nan nan
40 nan nan nan nan nan
41 0.00 171.00 63.00 -0.41 -0.16
41 1.00 161.00 33.00 -8.64 2.66
41 2.00 145.00 71.00 -9.85 3.35
41 3.00 304.00 75.00 -5.85 -9.07
41 4.00 164.00 26.00 7.43 -6.27
41 5.00 153.00 78.00 7.98 -5.83
41 6.00 568.00 72.00 4.75 8.16
41 7.00 164.00 6.00 8.41 -4.40
41 8.00 145.00 nan 7.84 -4.78
42 0.00 143.00 65.00 -0.49 1.09
42 1.00 111.00 41.00 -10.28 -0.73
42 2.00 251.00 16.00 -11.52 -2.24
42 3.00 119.00 58.00 -11.96 -2.26
42 4.00 321.00 53.00 -7.29 -8.30
42 5.00 308.00 68.00 0.16 -10.31
42 6.00 162.00 31.00 8.46 -5.65
42 7.00 166.00 64.00 7.45 -5.89
42 8.00 304.00 48.00 9.49 2.04
42 9.00 316.00 4.00 5.30 7.37
42 10.00 291.00 54.00 5.74 8.01
42 11.00 545.00 28.00 -1.55 9.26
42 12.00 325.00 53.00 -2.39 10.54
42 13.00 118.00 nan 5.06 8.44
43 0.00 156.00 62.00 -0.88 0.60
43 1.00 236.00 27.00 -10.59 0.51
43 2.00 232.00 40.00 -10.63 1.90
43 3.00 192.00 123.00 -11.53 -2.20
43 4.00 261.00 41.00 -8.82 -7.07
43 5.00 271.00 57.00 -4.79 -9.84
43 6.00 190.00 54.00 1.48 -10.05
43 7.00 318.00 59.00 6.22 -8.21
43 8.00 318.00 49.00 9.30 -2.72
43 9.00 259.00 44.00 9.75 1.97
43 10.00 311.00 41.00 7.17 6.42
43 11.00 330.00 48.00 2.85 9.10
43 12.00 316.00 37.00 -2.74 9.38
43 13.00 307.00 43.00 -7.16 7.15
43 14.00 328.00 54.00 -10.49 2.79
43 15.00 156.00 35.00 -10.39 -4.06
43 16.00 246.00 50.00 -8.87 -6.95
43 17.00 416.00 nan -3.86 -9.70
44 0.00 159.00 69.00 -0.59 0.26
44 1.00 142.00 28.00 -10.48 -1.32
44 2.00 128.00 67.00 -11.26 -1.53
44 3.00 175.00 28.00 -0.85 -9.01
44 4.00 156.00 75.00 -0.35 -10.14
44 5.00 875.00 nan 9.13 0.51
45 0.00 148.00 189.00 -0.51 0.42
45 1.00 136.00 18.00 -11.53 -0.82
45 2.00 128.00 47.00 -12.06 -1.46
45 3.00 274.00 48.00 -9.58 -6.64
45 4.00 366.00 51.00 -5.64 -9.86
45 5.00 256.00 29.00 -9.32 -7.18
45 6.00 449.00 45.00 -8.31 -6.92
45 7.00 390.00 51.00 -10.93 -1.25
45 8.00 121.00 62.00 -7.72 -6.91
45 9.00 145.00 17.00 1.11 -9.23
45 10.00 219.00 53.00 0.84 -10.19
45 11.00 316.00 49.00 5.16 -8.58
45 12.00 322.00 48.00 8.99 -4.66
45 13.00 310.00 43.00 10.03 1.06
45 14.00 479.00 54.00 8.04 6.01
45 15.00 319.00 44.00 4.11 8.92
45 16.00 361.00 37.00 -0.97 9.61
45 17.00 248.00 24.00 -5.66 7.83
45 18.00 125.00 38.00 -6.46 7.52
45 19.00 364.00 42.00 -9.57 4.06
45 20.00 507.00 46.00 -11.07 -0.85
45 21.00 324.00 43.00 -8.40 -6.55
45 22.00 362.00 40.00 -4.07 -9.53
45 23.00 273.00 42.00 0.43 -10.66
45 24.00 308.00 59.00 5.88 -8.38
45 25.00 450.00 49.00 9.61 -3.03
45 26.00 281.00 56.00 10.68 1.92
45 27.00 250.00 51.00 8.18 6.37
45 28.00 277.00 39.00 2.75 9.22
45 29.00 181.00 nan -2.03 9.92
46 nan nan nan nan nan
47 0.00 155.00 69.00 -0.82 1.14
47 1.00 108.00 28.00 -11.51 -0.06
47 2.00 139.00 30.00 -12.04 -1.17
47 3.00 165.00 56.00 -12.87 -1.33
47 4.00 402.00 64.00 -7.89 -7.95
47 5.00 236.00 65.00 0.14 -10.28
47 6.00 165.00 28.00 7.54 -6.54
47 7.00 241.00 60.00 6.79 -6.70
47 8.00 463.00 34.00 9.50 1.29
47 9.00 209.00 54.00 10.80 1.43
47 10.00 918.00 nan 8.13 -6.25
48 0.00 156.00 193.00 -0.39 1.09
48 1.00 142.00 28.00 -8.77 -6.24
48 2.00 224.00 76.00 -9.27 -6.76
48 3.00 320.00 21.00 5.60 -7.79
48 4.00 109.00 79.00 5.25 -8.03
48 5.00 149.00 27.00 7.39 6.70
48 6.00 300.00 72.00 6.57 6.54
48 7.00 230.00 14.00 -7.24 7.13
48 8.00 462.00 90.00 -6.59 7.14
48 9.00 425.00 162.00 -8.86 -6.30
48 10.00 465.00 86.00 5.13 -7.64
48 11.00 110.00 33.00 -9.55 7.87
48 12.00 412.00 nan -8.20 7.28
49 0.00 162.00 73.00 -0.50 1.13
49 1.00 127.00 40.00 -11.46 0.09
49 2.00 291.00 43.00 -12.75 -0.74
49 3.00 402.00 55.00 -10.45 -5.16
49 4.00 299.00 57.00 -10.45 3.25
49 5.00 298.00 41.00 -5.67 7.56
49 6.00 216.00 39.00 -1.50 8.97
49 7.00 289.00 66.00 -5.37 7.45
49 8.00 317.00 45.00 3.85 8.69
49 9.00 310.00 53.00 7.76 5.92
49 10.00 327.00 53.00 9.47 1.08
49 11.00 551.00 55.00 7.76 -4.15
49 12.00 264.00 22.00 5.12 -8.44
49 13.00 130.00 41.00 4.49 -9.05
49 14.00 135.00 28.00 0.50 -10.51
49 15.00 505.00 46.00 -0.47 -11.11
49 16.00 199.00 51.00 -4.63 -10.37
49 17.00 426.00 45.00 -1.10 -11.39
49 18.00 422.00 38.00 -3.46 -10.30
49 19.00 232.00 55.00 -5.67 -10.11
49 20.00 206.00 27.00 -8.87 -6.09
49 21.00 201.00 79.00 -9.45 -6.52
49 22.00 113.00 32.00 6.44 -7.85
49 23.00 218.00 31.00 5.42 -9.24
49 24.00 196.00 55.00 4.36 -9.31
49 25.00 246.00 23.00 8.38 -5.63
49 26.00 200.00 62.00 7.68 -5.56
49 27.00 194.00 14.00 9.37 0.47
49 28.00 423.00 49.00 8.92 0.25
49 29.00 400.00 44.00 7.13 5.37
49 30.00 225.00 7.00 4.02 7.81
49 31.00 250.00 42.00 4.39 8.28
49 32.00 312.00 39.00 -0.41 9.45
49 33.00 313.00 37.00 -5.25 7.60
49 34.00 388.00 42.00 -9.13 4.35
49 35.00 350.00 43.00 -10.56 -0.72
49 36.00 176.00 7.00 -8.95 -5.09
49 37.00 313.00 37.00 -8.59 -5.91
49 38.00 286.00 29.00 -5.14 -8.79
49 39.00 213.00 71.00 -4.14 -10.06
49 40.00 159.00 32.00 7.54 -9.65
49 41.00 183.00 58.00 6.52 -9.37
49 42.00 461.00 64.00 9.52 -4.79
49 43.00 169.00 63.00 10.53 1.27
49 44.00 475.00 49.00 3.73 -9.21
49 45.00 271.00 nan 0.18 -10.88
50 0.00 164.00 67.00 -0.15 0.84
50 1.00 294.00 41.00 -11.10 0.99
50 2.00 525.00 161.00 -11.89 -2.63
50 3.00 433.00 49.00 -8.66 -7.05
50 4.00 357.00 53.00 -3.88 -10.46
50 5.00 316.00 52.00 0.70 -10.68
50 6.00 322.00 105.00 5.69 -7.89
50 7.00 366.00 46.00 9.27 -2.32
50 8.00 298.00 44.00 8.87 3.27
50 9.00 262.00 52.00 6.75 6.62
50 10.00 191.00 27.00 1.58 9.77
50 11.00 266.00 49.00 2.48 9.96
50 12.00 585.00 51.00 -2.65 10.11
50 13.00 874.00 48.00 -7.10 6.94
50 14.00 273.00 nan -3.18 8.73
51 0.00 168.00 65.00 -0.12 -0.02
51 1.00 423.00 57.00 -10.62 -0.20
51 2.00 233.00 34.00 -8.14 -7.07
51 3.00 185.00 57.00 -8.97 -6.95
51 4.00 1129.00 780.00 -1.50 -10.24
51 5.00 392.00 55.00 -9.31 -4.79
51 6.00 312.00 62.00 -1.13 -8.42
51 7.00 249.00 18.00 6.51 -6.46
51 8.00 410.00 68.00 6.18 -6.89
51 9.00 209.00 30.00 10.73 -0.44
51 10.00 225.00 54.00 9.63 -0.25
51 11.00 176.00 22.00 7.18 7.13
51 12.00 320.00 61.00 6.12 7.09
51 13.00 292.00 58.00 -0.47 8.92
51 14.00 611.00 78.00 6.28 6.75
51 15.00 291.00 66.00 -8.17 5.71
51 16.00 167.00 30.00 -0.77 9.89
51 17.00 317.00 33.00 -1.40 9.77
51 18.00 407.00 50.00 0.06 9.66
51 19.00 449.00 46.00 -6.86 6.11
51 20.00 158.00 23.00 -10.36 0.97
51 21.00 240.00 53.00 -10.66 -0.27
51 22.00 218.00 30.00 -8.33 -7.16
51 23.00 447.00 63.00 -7.17 -7.42
51 24.00 455.00 70.00 -0.54 -10.43
51 25.00 304.00 17.00 7.00 -8.44
51 26.00 272.00 69.00 7.21 -8.02
51 27.00 248.00 11.00 10.15 -0.52
51 28.00 266.00 63.00 10.62 -0.18
51 29.00 467.00 nan 7.34 6.33
52 0.00 188.00 164.00 -0.62 0.38
52 1.00 322.00 34.00 -10.23 -2.31
52 2.00 173.00 56.00 -10.30 -4.36
52 3.00 274.00 61.00 -4.42 -9.20
