trl_n curr_stim_level search nitems curr_target
131 2 1 8 2
132 2 0 12 2
133 2 1 12 2
134 2 0 12 1
135 2 1 12 2
136 2 0 12 2
137 2 1 8 1
138 2 0 8 1
139 2 1 8 2
140 2 1 4 2
141 2 1 4 2
142 2 1 12 2
143 2 0 8 2
144 2 1 12 1
145 2 1 12 2
146 2 1 12 2
147 2 1 4 2
148 2 0 8 2
149 2 0 8 1
150 2 1 12 1
151 2 0 8 1
152 2 1 4 1
153 2 1 4 1
154 2 1 8 1
155 2 1 8 2
156 2 1 8 1
157 2 0 12 1
158 2 1 8 1
159 2 0 4 2
160 2 1 12 2
161 2 0 4 1
162 2 0 8 2
163 2 1 4 1
164 2 0 8 2
165 2 1 4 1
166 2 0 8 2
167 2 1 4 1
168 2 1 8 1
169 2 0 4 1
170 2 0 12 2
171 2 1 8 2
172 2 0 8 1
173 2 1 8 2
174 2 1 4 1
175 2 0 4 2
176 2 0 8 1
177 2 1 12 1
178 2 0 12 1
179 2 1 4 2
180 2 1 12 1
181 2 1 4 1
182 2 0 4 2
183 2 0 12 1
184 2 0 4 1
185 2 0 4 1
186 2 0 8 2
187 2 0 12 1
188 2 0 4 1
189 2 1 4 1
190 2 0 4 1
191 2 1 8 2
192 2 0 4 2
193 2 0 8 2
194 2 0 12 1
195 2 0 4 2
196 2 1 4 1
197 2 1 4 2
198 2 1 8 1
199 2 0 4 2
200 2 0 12 2
201 2 1 4 2
202 2 0 8 1
203 2 0 4 1
204 2 1 4 2
205 2 0 12 1
206 2 1 8 2
207 2 0 12 1
208 2 0 4 2
209 2 0 12 2
210 2 0 4 1
211 2 1 8 1
212 2 1 12 2
213 2 1 12 1
214 2 0 8 1
215 2 1 4 2
216 2 0 8 2
217 2 1 12 1
218 2 0 4 1
219 2 0 4 2
220 2 0 12 2
221 2 1 12 2
222 2 0 4 1
223 2 1 12 1
224 2 1 12 1
225 2 1 8 1
226 2 1 4 2
227 2 0 12 2
228 2 1 8 2
229 2 1 8 2
230 2 1 12 2
231 2 1 12 1
232 2 0 12 1
233 2 1 8 1
234 2 0 8 1
235 2 1 8 1
236 2 1 4 2
237 2 0 8 1
238 2 0 8 1
239 2 0 8 2
240 2 0 12 2
241 0 1 8 1
242 0 1 8 1
243 0 1 12 1
244 0 1 4 2
245 0 1 4 1
246 0 0 4 2
247 0 1 8 1
248 0 1 4 2
249 0 0 4 1
250 0 0 4 1
251 0 0 12 1
252 0 0 8 1
253 0 0 4 1
254 0 1 8 2
255 0 0 8 1
256 0 1 8 1
257 0 0 12 2
258 0 0 8 1
259 0 1 4 2
260 0 0 12 2
261 0 1 4 2
262 0 1 12 2
263 0 1 12 2
264 0 1 4 1
265 0 1 8 1
266 0 1 8 1
267 0 0 4 2
268 0 0 4 1
269 0 0 4 2
270 0 0 8 2
271 0 0 4 2
272 0 0 8 2
273 0 1 4 1
274 0 0 12 1
275 0 0 4 1
276 0 1 12 2
277 0 0 4 1
278 0 1 12 1
279 0 1 12 2
280 0 0 12 2
281 0 0 4 1
282 0 0 8 1
283 0 0 8 1
284 0 0 12 2
285 0 1 4 1
286 0 0 12 2
287 0 1 12 1
288 0 0 12 1
289 0 1 12 1
290 0 1 8 2
291 0 1 4 1
292 0 0 12 1
293 0 1 12 1
294 0 0 8 2
295 0 0 8 1
296 0 0 8 1
297 0 0 12 1
298 0 0 8 1
299 0 1 8 1
300 0 0 12 1
301 0 0 4 2
302 0 1 12 2
303 0 1 4 2
304 0 0 4 1
305 0 1 4 1
306 0 1 8 1
307 0 0 12 2
308 0 1 8 1
309 0 1 8 1
310 0 0 12 1
311 0 1 12 1
312 0 1 4 2
313 0 1 12 2
314 0 1 4 2
315 0 0 4 2
316 0 1 4 1
317 0 0 4 2
318 0 1 8 2
319 0 1 12 1
320 0 1 8 2
321 0 0 4 2
322 0 1 12 1
323 0 0 8 2
324 0 1 8 2
325 0 1 4 1
326 0 0 4 1
327 0 1 8 2
328 0 0 8 1
329 0 1 4 2
330 0 0 8 2
331 0 0 12 1
332 0 0 4 2
333 0 1 12 1
334 0 0 4 2
335 0 0 8 2
336 0 0 12 2
337 0 0 8 2
338 0 1 4 2
339 0 1 8 2
340 0 0 12 1
341 0 0 8 2
342 0 0 8 1
343 0 1 4 1
344 0 1 8 2
345 0 1 12 2
346 0 1 8 2
347 0 0 12 1
348 0 0 8 2
349 0 1 12 2
350 0 1 4 2
351 0 1 12 1
352 0 0 12 2
353 0 1 12 2
354 0 1 12 2
355 0 0 8 2
356 0 0 12 2
357 0 1 8 2
358 0 0 4 1
359 0 1 4 1
360 0 0 12 2
361 1 0 4 1
362 1 1 12 1
363 1 1 4 2
364 1 1 12 2
365 1 0 12 2
366 1 1 12 1
367 1 1 4 1
368 1 1 12 1
369 1 1 4 1
370 1 0 8 1
371 1 0 12 1
372 1 0 12 1
373 1 1 4 1
374 1 1 12 1
375 1 1 8 1
376 1 1 4 2
377 1 0 8 2
378 1 1 12 2
379 1 0 4 1
380 1 1 4 2
381 1 1 8 1
382 1 1 12 1
383 1 0 12 2
384 1 1 12 2
385 1 1 12 2
386 1 0 12 1
387 1 0 4 1
388 1 1 12 2
389 1 0 4 2
390 1 1 12 1
391 1 1 4 1
392 1 1 12 1
393 1 1 8 1
394 1 1 4 2
395 1 1 12 2
396 1 1 8 1
397 1 0 12 1
398 1 0 12 1
399 1 0 4 1
400 1 1 8 2
401 1 0 8 1
402 1 1 8 1
403 1 1 8 2
404 1 1 12 1
405 1 1 4 1
406 1 0 4 1
407 1 1 8 2
408 1 0 8 1
409 1 0 8 1
410 1 0 4 2
411 1 0 12 2
412 1 0 4 1
413 1 1 12 2
414 1 0 8 2
415 1 0 4 1
416 1 1 8 1
417 1 1 12 2
418 1 0 4 2
419 1 1 8 2
420 1 0 8 2
421 1 0 12 1
422 1 0 8 1
423 1 1 4 2
424 1 0 4 1
425 1 1 8 2
426 1 1 4 2
427 1 1 8 2
428 1 1 4 1
429 1 0 8 2
430 1 1 8 2
431 1 0 12 2
432 1 0 4 2
433 1 1 4 1
434 1 0 4 2
435 1 0 8 2
436 1 1 4 1
437 1 0 12 1
438 1 0 12 2
439 1 1 8 2
440 1 1 12 1
441 1 0 12 1
442 1 1 8 1
443 1 1 12 1
444 1 0 8 1
445 1 0 4 1
446 1 0 8 1
447 1 0 8 2
448 1 0 12 1
449 1 0 12 1
450 1 0 4 1
451 1 0 8 1
452 1 0 12 2
453 1 1 4 1
454 1 0 12 2
455 1 0 4 2
456 1 0 8 2
457 1 1 8 2
458 1 0 4 2
459 1 1 4 2
460 1 1 8 1
461 1 1 12 2
462 1 1 4 1
463 1 1 4 2
464 1 0 4 2
465 1 0 8 1
466 1 0 8 2
467 1 0 12 2
468 1 1 8 1
469 1 0 8 2
470 1 1 8 1
471 1 1 12 2
472 1 0 8 2
473 1 0 4 2
474 1 0 8 1
475 1 0 4 2
476 1 0 12 2
477 1 1 4 2
478 1 1 8 2
479 1 1 4 2
480 1 0 12 2
