trl_n curr_stim_level search nitems curr_target
164 1 1 12 2
165 1 0 8 1
166 1 1 8 2
167 1 0 12 1
168 1 1 12 1
169 1 0 12 2
170 1 1 4 1
171 1 0 12 1
172 1 1 8 1
173 1 1 4 2
174 1 1 4 2
175 1 0 8 2
176 1 1 8 2
177 1 0 4 2
178 1 1 8 2
179 1 1 8 2
180 1 1 4 1
181 1 1 12 2
182 1 0 4 1
183 1 1 8 1
184 1 0 8 1
185 1 1 12 1
186 1 0 12 2
187 1 1 12 2
188 1 0 8 2
189 1 0 8 2
190 1 0 12 2
191 1 0 12 2
192 1 0 4 2
193 1 1 8 1
194 1 0 8 2
195 1 1 4 2
196 1 0 12 2
197 1 0 4 2
198 1 0 12 2
199 1 0 4 1
200 1 0 12 1
201 1 0 12 2
202 1 1 12 2
203 1 1 4 1
204 1 0 12 2
205 1 0 12 1
206 1 1 4 2
207 1 1 4 2
208 1 0 4 1
209 1 0 8 2
210 1 0 8 2
211 1 0 4 1
212 1 0 4 1
213 1 0 12 1
214 1 1 12 2
215 1 0 8 2
216 1 1 12 2
217 1 0 4 2
218 1 0 4 1
219 1 1 8 1
220 1 1 12 1
221 1 1 8 1
222 1 1 8 2
223 1 0 8 1
224 1 0 4 2
225 1 1 4 1
226 1 1 4 1
227 1 1 4 1
228 1 1 8 1
229 1 0 4 1
230 1 1 12 2
231 1 1 4 2
232 1 0 4 2
233 1 0 12 1
234 1 0 4 2
235 1 1 8 1
236 1 1 12 1
237 1 0 4 2
238 1 1 8 2
239 1 1 8 2
240 1 0 8 1
241 3 1 8 2
242 3 1 12 2
243 3 0 4 1
244 3 1 4 2
245 3 1 12 1
246 3 0 12 1
247 3 1 4 2
248 3 0 8 1
249 3 1 8 1
250 3 0 8 1
251 3 0 8 1
252 3 0 4 1
253 3 1 4 2
254 3 1 12 1
255 3 1 12 2
256 3 1 4 1
257 3 1 8 1
258 3 0 4 1
259 3 1 12 1
260 3 0 4 2
261 3 0 4 2
262 3 1 12 2
263 3 0 12 2
264 3 0 8 1
265 3 0 4 1
266 3 0 12 2
267 3 0 12 1
268 3 0 8 2
269 3 1 8 1
270 3 0 4 2
271 3 0 8 2
272 3 1 12 2
273 3 1 12 2
274 3 0 12 2
275 3 0 12 2
276 3 1 8 2
277 3 1 8 1
278 3 1 12 1
279 3 0 12 1
280 3 0 4 2
281 3 1 4 2
282 3 1 4 2
283 3 0 4 1
284 3 1 4 1
285 3 0 12 1
286 3 1 8 2
287 3 1 8 1
288 3 1 12 2
289 3 1 12 2
290 3 1 12 1
291 3 0 12 1
292 3 1 8 2
293 3 0 8 2
294 3 0 8 2
295 3 0 8 2
296 3 1 8 1
297 3 1 12 2
298 3 1 4 2
299 3 0 12 1
300 3 1 4 2
301 3 0 8 1
302 3 0 12 1
303 3 0 4 1
304 3 0 4 2
305 3 0 12 2
306 3 0 4 1
307 3 0 8 2
308 3 0 12 2
309 3 1 8 2
310 3 0 4 1
311 3 0 4 2
312 3 1 8 2
313 3 1 12 1
314 3 1 4 1
315 3 1 4 1
316 3 1 4 1
317 3 1 4 1
318 3 1 12 1
319 3 0 8 2
320 3 0 4 2
321 3 0 12 1
322 3 1 12 2
323 3 0 4 2
324 3 1 8 1
325 3 0 12 2
326 3 0 8 2
327 3 1 12 1
328 3 0 4 2
329 3 1 8 2
330 3 0 12 2
331 3 0 12 1
332 3 0 8 2
333 3 1 8 1
334 3 0 12 2
335 3 1 8 2
336 3 1 12 2
337 3 1 4 1
338 3 0 4 2
339 3 1 4 2
340 3 1 4 1
341 3 0 8 1
342 3 0 8 1
343 3 1 4 2
344 3 1 4 1
345 3 1 4 1
346 3 1 12 1
347 3 1 8 2
348 3 0 12 1
349 3 0 12 2
350 3 1 8 1
351 3 1 12 1
352 3 0 4 1
353 3 1 8 2
354 3 0 8 2
355 3 0 8 1
356 3 0 8 1
357 3 0 8 1
358 3 0 4 1
359 3 1 4 2
360 3 1 8 1
361 2 1 12 2
362 2 1 8 1
363 2 0 4 2
364 2 1 4 2
365 2 1 8 1
366 2 0 8 2
367 2 0 8 2
368 2 0 4 1
369 2 0 8 1
370 2 1 12 2
371 2 1 8 2
372 2 0 12 1
373 2 0 12 2
374 2 1 8 1
375 2 0 12 1
376 2 0 8 1
377 2 0 12 1
378 2 0 12 2
379 2 1 12 2
380 2 0 4 2
381 2 1 4 2
382 2 1 8 1
383 2 1 12 1
384 2 1 8 1
385 2 0 8 1
386 2 1 4 1
387 2 0 4 2
388 2 0 4 1
389 2 0 8 1
390 2 1 8 1
391 2 0 8 2
392 2 0 8 1
393 2 1 8 2
394 2 0 4 2
395 2 1 12 2
396 2 0 12 2
397 2 1 4 1
398 2 1 4 1
399 2 0 4 1
400 2 0 12 1
401 2 0 8 2
402 2 1 8 2
403 2 0 12 1
404 2 1 8 2
405 2 1 12 1
406 2 1 12 2
407 2 1 12 1
408 2 1 4 2
409 2 0 4 1
410 2 0 8 2
411 2 1 12 2
412 2 1 4 1
413 2 0 8 2
414 2 0 12 1
415 2 1 12 1
416 2 1 12 1
417 2 1 12 1
418 2 0 4 2
419 2 1 4 1
420 2 1 4 2
421 2 0 12 2
422 2 0 4 1
423 2 0 4 1
424 2 0 4 2
425 2 0 12 1
426 2 1 12 2
427 2 1 8 1
428 2 1 12 2
429 2 0 4 2
430 2 0 8 1
431 2 0 4 2
432 2 1 4 2
433 2 0 8 1
434 2 1 4 1
435 2 1 8 2
436 2 1 8 1
437 2 1 4 2
438 2 0 8 2
439 2 1 8 1
440 2 1 12 1
441 2 0 12 1
442 2 0 8 1
443 2 0 8 1
444 2 1 8 1
445 2 0 4 2
446 2 1 4 1
447 2 0 12 1
448 2 1 8 2
449 2 0 12 2
450 2 0 12 2
451 2 1 8 2
452 2 0 8 2
453 2 1 4 1
454 2 1 4 1
455 2 1 4 2
456 2 0 12 2
457 2 1 12 2
458 2 1 12 1
459 2 0 12 1
460 2 1 8 2
461 2 1 12 1
462 2 0 8 2
463 2 1 12 1
464 2 1 4 2
465 2 0 4 1
466 2 0 4 1
467 2 0 8 1
468 2 1 4 2
469 2 0 12 2
470 2 0 12 2
471 2 0 4 2
472 2 0 12 2
473 2 0 8 2
474 2 1 4 2
475 2 1 12 2
476 2 0 4 1
477 2 1 8 2
478 2 1 4 1
479 2 1 8 2
480 2 0 4 1
