# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
11 6.00 219.00 15.00 -2.03 9.70
11 7.00 164.00 25.00 4.76 9.27
11 8.00 223.00 35.00 9.79 4.19
11 9.00 216.00 27.00 -8.45 5.22
11 10.00 225.00 24.00 -9.38 -2.12
11 11.00 258.00 19.00 -2.86 -7.43
11 12.00 194.00 15.00 -0.42 2.80
11 13.00 156.00 24.00 -3.34 8.80
11 14.00 163.00 nan 0.07 0.91
12 0.00 181.00 19.00 0.29 0.83
12 1.00 163.00 26.00 -9.50 -0.90
12 2.00 125.00 0.00 -4.73 -8.21
12 3.00 102.00 11.00 -5.33 -8.24
12 4.00 257.00 26.00 1.51 -9.65
12 5.00 207.00 nan -0.90 1.64
13 0.00 101.00 0.00 -2.27 -0.27
13 1.00 111.00 21.00 -0.56 0.01
13 2.00 120.00 29.00 -9.84 -3.17
13 3.00 205.00 26.00 3.23 -7.85
13 4.00 128.00 28.00 10.17 3.95
13 5.00 271.00 64.00 -3.68 9.73
13 6.00 241.00 14.00 -8.18 -1.55
13 7.00 198.00 0.00 -0.46 -0.20
13 8.00 270.00 nan -0.14 -0.03
14 0.00 193.00 19.00 -0.72 0.59
14 1.00 221.00 21.00 -10.36 -0.73
14 2.00 160.00 9.00 -7.57 -6.20
14 3.00 127.00 0.00 -1.68 -9.08
14 4.00 102.00 13.00 -1.58 -9.42
14 5.00 150.00 0.00 7.20 -5.11
14 6.00 135.00 12.00 7.27 -4.91
14 7.00 122.00 102.00 8.96 2.44
14 8.00 162.00 23.00 1.02 9.05
14 9.00 182.00 28.00 -7.89 8.06
14 10.00 267.00 118.00 -10.71 2.43
14 11.00 263.00 71.00 6.27 -5.71
14 12.00 329.00 38.00 -8.03 -5.34
14 13.00 229.00 24.00 7.14 7.87
14 14.00 191.00 25.00 9.37 3.06
14 15.00 280.00 25.00 -0.38 9.66
14 16.00 266.00 nan -1.24 1.37
15 0.00 170.00 20.00 -0.09 1.09
15 1.00 146.00 36.00 -10.50 -0.08
15 2.00 161.00 24.00 10.58 1.47
15 3.00 229.00 43.00 0.10 9.89
15 4.00 247.00 18.00 -10.15 1.23
15 5.00 164.00 0.00 -1.80 1.01
15 6.00 220.00 nan -1.69 1.19
16 0.00 205.00 16.00 -5.90 -0.43
16 1.00 207.00 20.00 -8.46 -5.41
16 2.00 100.00 0.00 -1.34 -8.17
16 3.00 145.00 0.00 -1.01 -8.60
16 4.00 255.00 6.00 3.53 -8.40
16 5.00 148.00 74.00 -1.44 -9.19
16 6.00 169.00 15.00 -6.90 -7.08
16 7.00 203.00 66.00 -10.28 -2.23
16 8.00 231.00 19.00 -10.90 1.99
16 9.00 122.00 15.00 -8.30 6.55
16 10.00 209.00 9.00 -2.93 10.39
16 11.00 177.00 17.00 1.65 10.44
16 12.00 208.00 16.00 6.67 8.32
16 13.00 218.00 nan 9.31 4.15
17 0.00 102.00 4.00 -0.69 0.71
17 1.00 117.00 17.00 -5.72 0.42
17 2.00 145.00 26.00 -10.07 -0.13
17 3.00 184.00 0.00 -6.63 -7.09
17 4.00 202.00 21.00 0.57 -9.62
17 5.00 158.00 18.00 9.70 -2.30
17 6.00 127.00 87.00 7.11 -6.09
17 7.00 185.00 24.00 10.27 0.12
17 8.00 158.00 114.00 2.63 9.02
17 9.00 209.00 26.00 -8.42 7.25
17 10.00 199.00 25.00 -10.87 0.22
17 11.00 123.00 91.00 -6.92 -6.54
17 12.00 197.00 0.00 6.93 -6.09
17 13.00 223.00 28.00 7.36 -5.84
17 14.00 263.00 12.00 1.10 8.38
17 15.00 209.00 30.00 6.42 7.85
17 16.00 199.00 45.00 9.42 0.90
17 17.00 224.00 15.00 -9.60 0.98
17 18.00 212.00 22.00 -7.65 6.22
17 19.00 149.00 nan -1.92 1.41
18 nan nan nan nan nan
19 0.00 174.00 16.00 -0.18 1.08
19 1.00 175.00 21.00 -9.30 0.67
19 2.00 164.00 25.00 -8.29 -4.86
19 3.00 216.00 12.00 -1.36 -8.87
19 4.00 257.00 15.00 5.83 -7.74
19 5.00 127.00 82.00 9.43 0.46
19 6.00 121.00 0.00 1.11 9.06
19 7.00 133.00 19.00 0.97 9.36
19 8.00 268.00 28.00 8.59 7.54
19 9.00 199.00 27.00 -6.47 9.30
19 10.00 123.00 0.00 -10.53 3.19
19 11.00 105.00 24.00 -10.65 2.84
19 12.00 245.00 21.00 -8.59 -4.58
19 13.00 207.00 119.00 -1.20 -7.41
19 14.00 106.00 78.00 3.00 3.61
19 15.00 188.00 nan 1.46 9.77
20 0.00 153.00 32.00 -9.89 3.80
20 1.00 183.00 26.00 -3.75 -7.42
20 2.00 169.00 65.00 8.67 -3.01
20 3.00 347.00 36.00 3.77 9.84
20 4.00 198.00 nan -8.65 4.99
21 nan nan nan nan nan
22 0.00 177.00 22.00 -0.53 1.42
22 1.00 133.00 134.00 -9.49 -2.63
22 2.00 161.00 129.00 -0.34 8.01
22 3.00 318.00 46.00 10.09 6.25
22 4.00 179.00 25.00 -9.82 -1.12
22 5.00 189.00 38.00 -4.81 10.54
22 6.00 129.00 94.00 0.96 -0.24
22 7.00 321.00 nan -1.67 0.63
23 0.00 251.00 24.00 -0.40 1.30
23 1.00 187.00 29.00 -7.17 -5.38
23 2.00 174.00 33.00 6.19 -5.90
23 3.00 189.00 31.00 -9.09 7.85
23 4.00 252.00 37.00 6.83 8.36
23 5.00 201.00 26.00 4.63 -2.81
23 6.00 315.00 nan -5.39 -1.18
24 0.00 201.00 18.00 -0.29 1.26
24 1.00 238.00 33.00 -10.11 0.75
24 2.00 267.00 9.00 -6.92 -6.61
24 3.00 230.00 94.00 -3.38 -7.59
24 4.00 183.00 7.00 -9.67 -4.58
24 5.00 296.00 15.00 -10.77 -1.33
24 6.00 176.00 nan -7.82 -4.18
25 0.00 271.00 20.00 -0.28 1.48
25 1.00 214.00 7.00 -10.60 0.93
25 2.00 189.00 17.00 -10.20 -2.66
25 3.00 195.00 15.00 -7.11 -6.53
25 4.00 211.00 13.00 -2.52 -8.30
25 5.00 111.00 0.00 3.08 -7.93
25 6.00 118.00 10.00 3.27 -7.72
25 7.00 176.00 14.00 7.32 -4.94
25 8.00 219.00 0.00 9.35 2.57
25 9.00 177.00 21.00 9.24 -0.01
25 10.00 299.00 29.00 2.94 8.83
25 11.00 261.00 22.00 -8.61 7.45
25 12.00 204.00 16.00 -11.52 2.84
25 13.00 100.00 0.00 -10.49 -1.99
25 14.00 133.00 12.00 -10.32 -2.53
25 15.00 116.00 25.00 -7.04 -6.14
25 16.00 204.00 66.00 -3.03 10.99
25 17.00 258.00 6.00 4.15 10.10
25 18.00 132.00 23.00 6.63 8.49
25 19.00 189.00 53.00 9.24 4.10
25 20.00 145.00 0.00 9.03 -0.77
25 21.00 109.00 26.00 8.43 -1.51
25 22.00 163.00 8.00 2.60 -7.31
25 23.00 269.00 45.00 6.35 -6.70
25 24.00 224.00 nan -9.55 -1.49
26 0.00 204.00 16.00 -0.39 0.95
26 1.00 175.00 22.00 -10.08 0.44
26 2.00 156.00 17.00 -10.39 -1.56
26 3.00 224.00 20.00 -7.79 -5.76
26 4.00 213.00 9.00 -3.02 -8.55
26 5.00 257.00 14.00 2.04 -8.83
26 6.00 249.00 8.00 7.45 -4.91
26 7.00 194.00 28.00 8.66 -2.20
26 8.00 166.00 103.00 2.38 8.79
26 9.00 237.00 15.00 -8.84 7.65
26 10.00 181.00 14.00 -11.27 3.34
26 11.00 218.00 42.00 -10.67 -1.56
26 12.00 101.00 0.00 7.91 2.15
26 13.00 196.00 10.00 8.42 2.35
26 14.00 220.00 26.00 9.43 -1.89
26 15.00 201.00 101.00 3.11 8.92
26 16.00 156.00 62.00 -2.81 9.46
26 17.00 198.00 15.00 -4.65 -8.14
26 18.00 310.00 nan 2.58 -8.00
27 0.00 197.00 18.00 -0.50 0.81
27 1.00 187.00 22.00 -10.49 0.61
27 2.00 211.00 131.00 -8.65 -5.62
27 3.00 143.00 0.00 10.11 3.39
27 4.00 215.00 18.00 8.98 2.70
27 5.00 161.00 11.00 -0.40 7.85
27 6.00 245.00 15.00 6.21 7.90
27 7.00 241.00 40.00 -2.78 9.90
27 8.00 207.00 51.00 -9.27 6.26
27 9.00 257.00 5.00 6.00 -7.32
27 10.00 173.00 38.00 8.47 -4.17
27 11.00 247.00 6.00 -4.48 -7.52
27 12.00 200.00 34.00 -0.12 -8.27
27 13.00 186.00 10.00 6.72 5.71
27 14.00 262.00 4.00 3.78 8.99
27 15.00 133.00 38.00 0.17 9.11
27 16.00 387.00 20.00 -9.89 2.61
27 17.00 229.00 nan -1.81 0.32
28 0.00 197.00 17.00 -0.51 0.70
28 1.00 181.00 63.00 -10.11 -0.56
28 2.00 151.00 46.00 -8.01 -5.91
28 3.00 187.00 10.00 -3.46 -8.41
28 4.00 194.00 31.00 2.04 -8.57
28 5.00 266.00 21.00 10.17 2.56
28 6.00 141.00 29.00 8.70 -1.15
28 7.00 234.00 6.00 -2.02 9.61
28 8.00 234.00 33.00 2.73 9.96
28 9.00 195.00 115.00 -9.30 4.85
28 10.00 234.00 23.00 -10.04 -1.98
28 11.00 257.00 11.00 -6.58 -6.66
28 12.00 105.00 0.00 -2.56 -9.30
28 13.00 111.00 16.00 -2.10 -9.60
28 14.00 242.00 97.00 6.17 -4.27
28 15.00 160.00 0.00 -4.57 7.08
28 16.00 116.00 3.00 -4.95 7.38
28 17.00 235.00 55.00 -1.54 9.21
28 18.00 574.00 8.00 1.52 1.47
28 19.00 221.00 nan -1.11 0.60
29 0.00 213.00 30.00 -0.69 1.17
29 1.00 179.00 28.00 -8.04 -5.98
29 2.00 173.00 31.00 5.97 -6.11
29 3.00 106.00 36.00 -5.94 6.08
29 4.00 195.00 43.00 -8.86 7.19
29 5.00 103.00 nan -2.81 -0.67
30 0.00 209.00 19.00 -0.44 1.23
30 1.00 157.00 16.00 -10.36 0.50
30 2.00 162.00 23.00 -9.35 -4.64
30 3.00 247.00 21.00 -3.25 -8.41
30 4.00 167.00 17.00 4.73 -7.54
30 5.00 206.00 17.00 9.26 -1.20
30 6.00 199.00 10.00 6.95 6.55
30 7.00 207.00 23.00 2.10 10.01
30 8.00 148.00 28.00 7.99 6.43
30 9.00 180.00 30.00 -5.86 9.90
30 10.00 122.00 0.00 -11.40 3.09
30 11.00 120.00 22.00 -11.69 2.83
30 12.00 261.00 24.00 -9.85 -4.76
30 13.00 105.00 0.00 -1.78 -8.71
30 14.00 160.00 8.00 -1.27 -8.94
30 15.00 228.00 19.00 4.56 -7.74
30 16.00 157.00 74.00 9.47 -1.65
30 17.00 313.00 20.00 0.16 8.03
30 18.00 152.00 nan -1.23 0.53
31 0.00 228.00 19.00 -0.74 0.98
31 1.00 212.00 9.00 -9.90 -1.22
31 2.00 375.00 25.00 -9.03 -5.30
31 3.00 191.00 0.00 -2.65 -8.55
31 4.00 193.00 12.00 -2.46 -8.46
31 5.00 265.00 0.00 -9.04 -5.79
31 6.00 326.00 39.00 -8.96 -5.48
31 7.00 289.00 10.00 -8.71 -4.10
31 8.00 278.00 nan -3.79 -3.77
32 0.00 209.00 17.00 -0.55 1.27
32 1.00 153.00 5.00 -9.73 -0.12
32 2.00 153.00 24.00 -9.59 -2.49
32 3.00 133.00 0.00 -4.46 -7.74
32 4.00 159.00 14.00 -4.36 -7.66
32 5.00 212.00 nan -10.20 -3.13
33 0.00 184.00 18.00 -0.76 1.03
33 1.00 136.00 18.00 -10.17 -0.97
33 2.00 179.00 21.00 -7.38 -6.03
33 3.00 346.00 14.00 -0.11 -7.74
33 4.00 178.00 52.00 5.94 -5.97
33 5.00 221.00 21.00 -0.27 9.60
33 6.00 166.00 39.00 -8.59 8.06
33 7.00 233.00 36.00 9.53 3.59
33 8.00 177.00 nan -8.67 8.30
34 0.00 172.00 17.00 -1.07 0.63
34 1.00 244.00 22.00 -11.03 0.61
34 2.00 190.00 19.00 -9.21 -4.59
34 3.00 160.00 38.00 -4.57 -7.67
34 4.00 168.00 0.00 10.89 2.02
34 5.00 210.00 7.00 9.42 2.03
34 6.00 157.00 20.00 7.18 7.20
34 7.00 207.00 6.00 -2.39 10.13
34 8.00 212.00 47.00 2.94 10.08
34 9.00 101.00 107.00 7.39 -6.03
34 10.00 260.00 20.00 -2.23 -8.73
34 11.00 204.00 24.00 -9.76 -3.08
34 12.00 246.00 13.00 -10.62 5.41
34 13.00 279.00 9.00 -5.19 8.91
34 14.00 238.00 48.00 0.23 10.00
34 15.00 319.00 30.00 7.36 -4.01
34 16.00 266.00 18.00 -1.93 -7.71
34 17.00 416.00 31.00 -9.47 -4.44
34 18.00 213.00 9.00 -3.88 7.10
34 19.00 294.00 40.00 -0.28 9.83
34 20.00 154.00 nan -1.34 -0.77
35 0.00 167.00 18.00 -0.47 1.13
35 1.00 212.00 21.00 -10.59 0.66
35 2.00 224.00 19.00 -9.02 -4.45
35 3.00 135.00 124.00 -4.41 -7.92
35 4.00 286.00 25.00 9.63 5.46
35 5.00 286.00 6.00 -1.50 10.49
35 6.00 137.00 40.00 3.05 10.09
35 7.00 157.00 0.00 7.79 -5.03
35 8.00 101.00 4.00 7.30 -4.82
35 9.00 185.00 13.00 3.75 -7.07
35 10.00 193.00 nan 7.99 -3.44
36 0.00 120.00 59.00 -0.91 1.01
36 1.00 159.00 33.00 -10.21 2.58
36 2.00 187.00 30.00 -4.56 -7.77
36 3.00 172.00 29.00 7.87 -2.17
36 4.00 195.00 32.00 2.84 9.47
36 5.00 213.00 nan -9.73 5.03
37 0.00 185.00 18.00 -0.58 1.24
37 1.00 145.00 35.00 -10.65 1.16
37 2.00 199.00 31.00 -2.14 -8.18
37 3.00 295.00 39.00 9.58 -0.27
37 4.00 100.00 0.00 -9.51 2.05
37 5.00 139.00 15.00 -9.91 2.11
37 6.00 197.00 nan -0.64 1.08
38 0.00 181.00 24.00 -0.71 1.28
38 1.00 201.00 31.00 -9.60 -2.64
38 2.00 175.00 38.00 3.47 -6.99
38 3.00 189.00 32.00 -5.86 9.43
38 4.00 205.00 39.00 8.22 6.52
38 5.00 122.00 108.00 4.39 -7.46
38 6.00 167.00 64.00 -9.64 -4.49
38 7.00 126.00 nan -1.51 -0.49
39 0.00 180.00 17.00 -1.01 0.70
39 1.00 170.00 18.00 -10.29 -0.32
39 2.00 216.00 24.00 -8.82 -5.55
39 3.00 236.00 17.00 -2.01 -8.27
39 4.00 158.00 28.00 4.86 -7.25
39 5.00 251.00 nan -8.06 -4.68
40 0.00 173.00 18.00 -0.81 1.02
40 1.00 132.00 34.00 -10.63 -0.25
40 2.00 140.00 0.00 -8.92 -4.95
40 3.00 119.00 12.00 -8.82 -4.97
40 4.00 267.00 75.00 -11.88 1.21
40 5.00 180.00 28.00 -3.43 8.34
40 6.00 228.00 15.00 7.53 5.97
40 7.00 240.00 33.00 0.43 9.87
40 8.00 102.00 0.00 9.67 0.74
40 9.00 132.00 31.00 9.69 0.35
40 10.00 147.00 59.00 4.74 -7.89
40 11.00 231.00 16.00 -2.08 -8.50
40 12.00 274.00 15.00 -8.87 -4.98
40 13.00 192.00 25.00 -11.41 1.33
40 14.00 165.00 nan -2.48 4.44
41 0.00 172.00 20.00 -0.79 0.60
41 1.00 227.00 10.00 -10.63 -1.36
41 2.00 188.00 19.00 -9.31 -5.11
41 3.00 193.00 13.00 -4.74 -8.04
41 4.00 242.00 15.00 0.77 -8.87
41 5.00 249.00 26.00 6.36 -6.67
41 6.00 205.00 59.00 9.59 2.19
41 7.00 306.00 8.00 -1.60 9.04
41 8.00 191.00 32.00 3.25 9.38
41 9.00 309.00 8.00 -10.85 4.84
41 10.00 177.00 74.00 -11.51 0.84
41 11.00 136.00 64.00 7.16 1.75
41 12.00 116.00 50.00 8.51 -3.52
41 13.00 320.00 109.00 -2.92 9.02
41 14.00 368.00 13.00 -8.53 -3.71
41 15.00 139.00 nan -2.69 -0.22
42 0.00 207.00 20.00 -0.65 0.84
42 1.00 193.00 19.00 -10.83 -0.62
42 2.00 223.00 19.00 -8.36 -5.76
42 3.00 187.00 13.00 -3.62 -8.99
42 4.00 273.00 18.00 1.82 -8.49
42 5.00 346.00 78.00 6.38 -4.34
42 6.00 123.00 0.00 -6.24 8.34
42 7.00 286.00 17.00 -6.33 8.61
42 8.00 177.00 nan -10.72 4.48
43 0.00 213.00 18.00 -0.76 1.29
43 1.00 195.00 8.00 -10.69 0.79
43 2.00 195.00 43.00 -10.35 -2.26
43 3.00 273.00 24.00 -11.07 0.43
43 4.00 195.00 nan -1.65 -0.66
44 0.00 181.00 19.00 -0.47 0.93
44 1.00 168.00 1.00 -10.48 -0.15
44 2.00 232.00 22.00 -10.03 -2.14
44 3.00 215.00 13.00 -6.88 -6.56
44 4.00 203.00 11.00 -2.14 -8.52
44 5.00 188.00 74.00 3.39 -7.41
44 6.00 145.00 0.00 9.77 3.09
44 7.00 106.00 16.00 9.49 3.74
44 8.00 219.00 79.00 3.58 9.19
44 9.00 198.00 6.00 -6.80 9.92
44 10.00 138.00 17.00 -9.29 7.72
44 11.00 195.00 43.00 -11.30 2.96
44 12.00 192.00 17.00 8.69 0.16
44 13.00 217.00 14.00 7.09 -4.40
44 14.00 113.00 0.00 7.62 4.93
44 15.00 102.00 3.00 7.73 5.53
44 16.00 165.00 54.00 5.59 7.71
44 17.00 235.00 128.00 -1.14 -7.99
44 18.00 261.00 23.00 -8.20 -5.78
44 19.00 222.00 17.00 -10.69 2.89
44 20.00 118.00 0.00 -4.12 8.88
44 21.00 157.00 11.00 -3.45 9.69
44 22.00 346.00 nan 2.83 8.15
45 0.00 182.00 18.00 -0.54 0.41
45 1.00 161.00 31.00 -10.64 0.41
45 2.00 206.00 27.00 -1.48 -8.27
45 3.00 157.00 23.00 9.74 0.74
45 4.00 234.00 41.00 -0.05 9.75
45 5.00 213.00 nan -11.04 0.22
46 0.00 198.00 19.00 -0.49 0.62
46 1.00 121.00 70.00 -10.99 3.62
46 2.00 233.00 32.00 -4.17 -7.43
46 3.00 198.00 28.00 9.01 -2.64
46 4.00 267.00 36.00 2.47 9.37
46 5.00 150.00 16.00 -9.70 3.37
46 6.00 154.00 0.00 -2.08 -0.24
46 7.00 261.00 nan -1.56 -0.34
47 0.00 175.00 18.00 -0.60 0.69
47 1.00 155.00 19.00 -10.13 0.85
47 2.00 130.00 87.00 -9.06 -5.14
47 3.00 150.00 nan -2.14 2.09
48 0.00 172.00 17.00 -1.48 -0.02
48 1.00 146.00 22.00 -10.55 -0.35
48 2.00 268.00 42.00 -7.51 -6.55
48 3.00 254.00 nan -10.68 -0.12
49 0.00 183.00 19.00 -0.74 1.00
49 1.00 191.00 26.00 -10.06 -1.13
49 2.00 272.00 26.00 -6.53 -6.27
49 3.00 189.00 23.00 -10.12 5.21
49 4.00 267.00 16.00 -9.93 -3.16
49 5.00 270.00 nan -3.34 -0.21
50 0.00 229.00 29.00 -0.75 1.33
50 1.00 213.00 29.00 -7.03 -5.89
50 2.00 163.00 33.00 6.96 -3.40
50 3.00 172.00 27.00 -8.56 6.87
50 4.00 265.00 78.00 5.17 9.41
50 5.00 261.00 nan -3.09 -2.91
51 0.00 177.00 18.00 -0.85 1.01
51 1.00 192.00 0.00 -10.22 -0.56
51 2.00 131.00 14.00 -10.41 -1.57
51 3.00 199.00 17.00 -7.93 -6.15
51 4.00 237.00 7.00 -2.59 -8.13
51 5.00 129.00 55.00 1.87 -8.31
51 6.00 303.00 16.00 -8.24 -5.90
51 7.00 143.00 0.00 -2.73 -1.14
51 8.00 143.00 nan -2.49 -0.81
52 0.00 175.00 18.00 -0.86 0.81
52 1.00 184.00 17.00 -10.41 -0.36
52 2.00 220.00 16.00 -8.57 -4.90
52 3.00 130.00 80.00 -4.12 -7.00
52 4.00 400.00 0.00 9.28 4.27
52 5.00 304.00 16.00 9.46 2.79
52 6.00 403.00 nan 8.92 -3.42
53 0.00 195.00 18.00 -0.96 -0.81
53 1.00 178.00 4.00 -9.87 -1.93
53 2.00 168.00 14.00 -8.97 -4.80
53 3.00 202.00 10.00 -4.58 -7.32
53 4.00 267.00 27.00 0.05 -8.07
53 5.00 161.00 31.00 8.51 -0.68
53 6.00 278.00 9.00 -4.86 10.00
53 7.00 207.00 7.00 0.45 10.18
53 8.00 144.00 24.00 4.65 9.72
53 9.00 431.00 51.00 8.16 5.89
53 10.00 114.00 nan -1.43 0.22
54 0.00 173.00 19.00 -0.29 1.04
54 1.00 172.00 18.00 -10.46 1.84
54 2.00 190.00 0.00 -9.39 -4.11
54 3.00 303.00 18.00 -9.22 -4.00
54 4.00 135.00 0.00 -0.69 -0.22
54 5.00 160.00 nan -0.44 0.05
55 0.00 173.00 19.00 -0.32 1.12
55 1.00 167.00 32.00 -9.36 -1.83
55 2.00 100.00 24.00 2.00 -6.80
55 3.00 208.00 28.00 -3.29 9.28
55 4.00 224.00 42.00 9.02 5.81
55 5.00 244.00 nan -1.61 -2.80
56 0.00 175.00 20.00 -0.82 0.52
56 1.00 184.00 29.00 -9.42 -3.08
56 2.00 202.00 39.00 2.70 -8.13
56 3.00 101.00 0.00 -6.24 9.24
56 4.00 145.00 35.00 -6.31 9.37
56 5.00 259.00 20.00 -9.75 -2.68
56 6.00 161.00 nan -1.64 0.43
57 0.00 199.00 23.00 -0.53 0.85
57 1.00 185.00 29.00 -7.04 -5.20
57 2.00 144.00 36.00 6.98 -5.14
57 3.00 313.00 30.00 -8.37 8.76
57 4.00 108.00 nan 2.44 3.27
58 0.00 181.00 17.00 -2.10 -0.37
58 1.00 166.00 20.00 -10.39 -2.52
58 2.00 212.00 18.00 -5.14 -7.49
58 3.00 215.00 28.00 3.10 -8.44
58 4.00 220.00 35.00 9.25 3.05
58 5.00 208.00 11.00 -8.70 7.09
58 6.00 169.00 18.00 -1.63 9.73
58 7.00 154.00 24.00 -9.80 5.75
58 8.00 246.00 8.00 2.49 9.50
58 9.00 174.00 46.00 -3.39 10.16
58 10.00 215.00 16.00 8.07 -4.54
58 11.00 134.00 108.00 2.75 -7.65
58 12.00 193.00 22.00 -5.66 -6.81
58 13.00 193.00 87.00 -10.86 -1.65
58 14.00 236.00 36.00 3.09 9.75
58 15.00 199.00 60.00 -9.83 5.93
58 16.00 246.00 nan -0.88 0.24
59 0.00 187.00 18.00 -0.78 0.88
