trl_n curr_stim_level search nitems curr_target
116 3 0 8 2
117 3 0 4 2
118 3 0 12 2
119 3 1 8 1
120 3 0 12 1
121 1 0 12 1
122 1 1 12 2
123 1 0 12 1
124 1 1 12 1
125 1 1 4 1
126 1 0 12 1
127 1 0 12 1
128 1 1 12 2
129 1 1 12 1
130 1 1 4 2
131 1 1 4 1
132 1 1 8 2
133 1 1 8 1
134 1 1 4 2
135 1 1 12 1
136 1 0 12 2
137 1 1 4 2
138 1 1 8 1
139 1 0 4 2
140 1 1 8 2
141 1 1 12 2
142 1 1 12 1
143 1 1 12 1
144 1 0 12 1
145 1 1 8 2
146 1 0 4 2
147 1 1 12 2
148 1 1 4 1
149 1 0 12 1
150 1 1 4 1
151 1 0 4 1
152 1 0 12 2
153 1 1 8 2
154 1 0 8 1
155 1 0 8 2
156 1 1 8 2
157 1 0 8 1
158 1 1 8 2
159 1 0 12 2
160 1 1 12 2
161 1 0 8 1
162 1 1 4 2
163 1 1 4 1
164 1 0 8 2
165 1 0 4 2
166 1 0 4 1
167 1 0 4 1
168 1 1 4 1
169 1 1 4 1
170 1 0 12 2
171 1 0 4 1
172 1 1 8 1
173 1 1 4 1
174 1 0 8 1
175 1 0 8 2
176 1 1 4 2
177 1 0 8 2
178 1 1 8 1
179 1 0 8 2
180 1 1 8 1
181 1 1 8 2
182 1 0 12 2
183 1 1 12 2
184 1 0 8 1
185 1 0 8 1
186 1 0 4 2
187 1 0 4 1
188 1 0 8 1
189 1 1 12 1
190 1 0 12 1
191 1 1 4 2
192 1 1 4 2
193 1 0 8 2
194 1 1 4 2
195 1 0 4 2
196 1 1 12 1
197 1 0 4 2
198 1 0 4 2
199 1 0 12 2
200 1 0 4 1
201 1 1 8 2
202 1 0 12 2
203 1 1 12 2
204 1 1 8 1
205 1 0 12 2
206 1 1 8 2
207 1 1 12 1
208 1 1 4 2
209 1 1 12 2
210 1 0 8 1
211 1 1 12 2
212 1 1 8 1
213 1 0 12 1
214 1 0 4 2
215 1 1 4 1
216 1 0 12 1
217 1 0 4 1
218 1 0 4 2
219 1 0 12 2
220 1 0 8 2
221 1 0 8 2
222 1 0 12 1
223 1 1 8 1
224 1 0 12 2
225 1 1 4 1
226 1 0 8 2
227 1 1 12 1
228 1 0 4 1
229 1 1 8 1
230 1 0 4 2
231 1 0 4 1
232 1 1 12 2
233 1 0 8 1
234 1 1 8 1
235 1 1 8 2
236 1 1 12 1
237 1 0 8 1
238 1 0 8 2
239 1 1 4 2
240 1 0 4 1
241 2 0 8 1
242 2 0 4 1
243 2 1 4 1
244 2 0 8 2
245 2 1 12 2
246 2 0 4 2
247 2 1 8 2
248 2 1 12 1
249 2 0 12 1
250 2 0 4 1
251 2 1 8 1
252 2 1 8 2
253 2 1 12 2
254 2 1 8 2
255 2 1 4 1
256 2 1 8 2
257 2 0 12 1
258 2 0 8 2
259 2 0 4 2
260 2 0 12 2
261 2 1 8 1
262 2 1 4 2
263 2 0 12 1
264 2 0 8 1
265 2 1 12 2
266 2 1 8 1
267 2 0 8 2
268 2 0 12 1
269 2 0 4 2
270 2 1 4 1
271 2 0 8 2
272 2 1 12 1
273 2 1 12 2
274 2 1 12 2
275 2 1 4 2
276 2 1 12 1
277 2 1 8 1
278 2 1 8 1
279 2 1 12 2
280 2 1 8 1
281 2 0 8 1
282 2 1 4 1
283 2 0 8 2
284 2 0 12 2
285 2 0 12 2
286 2 0 4 1
287 2 1 4 2
288 2 0 4 1
289 2 0 12 2
290 2 0 12 1
291 2 0 4 2
292 2 1 4 2
293 2 0 4 2
294 2 0 12 1
295 2 1 4 1
296 2 1 12 1
297 2 1 8 2
298 2 0 4 1
299 2 1 4 2
300 2 0 4 1
301 2 0 8 1
302 2 1 4 2
303 2 1 12 1
304 2 1 4 1
305 2 1 8 2
306 2 1 12 2
307 2 0 8 2
308 2 1 8 2
309 2 1 4 2
310 2 0 8 2
311 2 0 12 1
312 2 1 4 1
313 2 0 4 2
314 2 1 12 1
315 2 0 4 2
316 2 0 12 1
317 2 0 4 2
318 2 1 12 1
319 2 0 12 1
320 2 1 8 2
321 2 0 4 1
322 2 1 4 1
323 2 1 4 1
324 2 0 8 2
325 2 1 12 2
326 2 0 12 2
327 2 0 12 2
328 2 1 8 1
329 2 1 8 1
330 2 0 4 1
331 2 0 12 2
332 2 1 4 1
333 2 1 4 2
334 2 0 12 2
335 2 1 8 1
336 2 0 8 1
337 2 0 8 1
338 2 1 12 1
339 2 0 4 2
340 2 1 8 2
341 2 1 4 2
342 2 0 8 2
343 2 1 8 2
344 2 1 12 2
345 2 1 12 1
346 2 1 12 2
347 2 1 4 2
348 2 0 12 2
349 2 0 12 1
350 2 0 4 2
351 2 0 8 1
352 2 1 12 1
353 2 0 4 1
354 2 1 8 1
355 2 0 4 1
356 2 0 8 1
357 2 0 8 1
358 2 0 8 1
359 2 0 8 2
360 2 0 12 2
361 0 1 8 1
362 0 0 4 2
363 0 0 12 1
364 0 0 12 1
365 0 1 8 2
366 0 1 4 1
367 0 0 8 2
368 0 0 4 2
369 0 1 8 1
370 0 1 4 1
371 0 0 8 2
372 0 1 8 2
373 0 0 8 1
374 0 0 8 1
375 0 1 12 2
376 0 0 4 2
377 0 0 4 2
378 0 1 12 2
379 0 1 12 2
380 0 0 8 1
381 0 0 8 2
382 0 1 4 2
383 0 1 8 2
384 0 0 4 2
385 0 0 4 1
386 0 1 4 2
387 0 0 12 1
388 0 0 8 1
389 0 1 12 1
390 0 0 12 2
391 0 0 8 1
392 0 0 8 2
393 0 0 4 1
394 0 1 12 1
395 0 1 12 1
396 0 0 8 1
397 0 1 8 1
398 0 1 8 2
399 0 1 4 2
400 0 0 12 2
401 0 0 8 1
402 0 1 4 2
403 0 0 8 1
404 0 1 12 2
405 0 1 12 1
406 0 0 4 1
407 0 1 4 1
408 0 1 4 1
409 0 0 8 1
410 0 0 8 2
411 0 0 4 2
412 0 1 8 1
413 0 1 12 1
414 0 0 12 1
415 0 1 12 2
416 0 0 4 2
417 0 1 4 2
418 0 0 4 2
419 0 0 12 1
420 0 0 8 2
421 0 0 4 2
422 0 1 8 2
423 0 0 12 2
424 0 1 8 2
425 0 0 12 2
426 0 1 8 1
427 0 0 4 1
428 0 1 12 1
429 0 0 12 1
430 0 1 4 2
431 0 1 12 1
432 0 0 12 2
433 0 0 8 2
434 0 0 12 2
435 0 0 4 1
436 0 1 8 1
437 0 1 8 2
438 0 1 4 1
439 0 0 12 2
440 0 1 8 1
441 0 1 4 1
442 0 1 12 2
443 0 0 12 1
444 0 1 8 2
445 0 0 4 1
446 0 0 12 1
447 0 1 8 1
448 0 0 12 1
449 0 1 12 2
450 0 1 12 1
451 0 1 4 1
452 0 1 4 2
453 0 0 4 1
454 0 1 4 1
455 0 1 4 2
456 0 1 12 2
457 0 1 4 2
458 0 1 8 1
459 0 1 4 2
460 0 1 8 1
461 0 0 4 1
462 0 1 12 2
463 0 0 8 2
464 0 0 4 1
465 0 1 4 1
466 0 1 4 1
467 0 1 8 2
468 0 0 8 2
469 0 1 8 2
470 0 0 12 2
471 0 0 12 2
472 0 0 12 2
473 0 0 8 1
474 0 1 12 1
475 0 1 12 2
476 0 1 12 1
477 0 0 12 1
478 0 0 4 2
479 0 0 4 1
480 0 0 8 2
