# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
13 0.00 150.00 16.00 -0.32 0.19
13 1.00 209.00 20.00 -9.76 1.48
13 2.00 162.00 5.00 -6.84 6.40
13 3.00 141.00 8.00 -4.44 9.16
13 4.00 191.00 11.00 1.11 10.15
13 5.00 195.00 14.00 5.73 8.91
13 6.00 219.00 13.00 9.05 5.40
13 7.00 194.00 8.00 9.97 0.92
13 8.00 182.00 8.00 8.67 -3.93
13 9.00 187.00 9.00 4.69 -7.78
13 10.00 387.00 12.00 -0.42 -9.26
13 11.00 164.00 8.00 4.91 -8.48
13 12.00 195.00 nan -0.45 -9.72
14 0.00 147.00 17.00 -0.25 0.12
14 1.00 254.00 14.00 -9.97 -1.35
14 2.00 175.00 14.00 -9.34 4.95
14 3.00 166.00 16.00 -2.81 9.77
14 4.00 211.00 23.00 4.75 9.08
14 5.00 198.00 17.00 9.49 3.62
14 6.00 238.00 16.00 9.16 -3.54
14 7.00 330.00 20.00 4.04 -8.20
14 8.00 232.00 15.00 -3.48 -9.24
14 9.00 234.00 nan 3.93 -8.93
15 0.00 154.00 17.00 -0.13 0.08
15 1.00 208.00 34.00 -9.30 3.81
15 2.00 311.00 35.00 -3.75 -8.47
15 3.00 242.00 24.00 9.07 -2.36
15 4.00 254.00 26.00 3.57 9.46
15 5.00 335.00 nan -9.35 4.97
16 0.00 146.00 18.00 -0.16 0.21
16 1.00 232.00 4.00 -10.47 1.13
16 2.00 162.00 12.00 -10.20 -1.28
16 3.00 408.00 0.00 -7.35 6.99
16 4.00 150.00 nan -6.59 6.93
17 0.00 156.00 19.00 -0.20 0.10
17 1.00 194.00 31.00 -8.87 4.47
17 2.00 181.00 34.00 -6.03 -7.56
17 3.00 208.00 28.00 9.43 -4.35
17 4.00 236.00 30.00 5.96 8.48
17 5.00 169.00 nan -9.01 6.00
18 0.00 155.00 13.00 -0.30 0.05
18 1.00 179.00 25.00 -9.61 0.14
18 2.00 169.00 15.00 -10.07 -1.99
18 3.00 173.00 17.00 -6.93 -7.92
18 4.00 178.00 12.00 -1.53 -9.65
18 5.00 165.00 16.00 4.03 -9.02
18 6.00 191.00 6.00 8.87 -4.67
18 7.00 172.00 14.00 10.09 -0.47
18 8.00 208.00 7.00 8.53 4.62
18 9.00 165.00 7.00 5.43 8.24
18 10.00 162.00 3.00 0.88 9.81
18 11.00 171.00 19.00 -3.03 10.09
18 12.00 219.00 12.00 -7.95 7.25
18 13.00 203.00 nan -10.17 3.10
19 0.00 148.00 16.00 -0.24 0.36
19 1.00 172.00 41.00 -10.13 0.29
19 2.00 171.00 14.00 -8.27 6.57
19 3.00 202.00 16.00 -2.00 9.34
19 4.00 147.00 8.00 3.32 8.85
19 5.00 289.00 26.00 -2.30 9.17
19 6.00 116.00 nan -0.32 2.53
20 0.00 150.00 16.00 -0.01 0.41
20 1.00 163.00 26.00 -9.32 -0.71
20 2.00 321.00 35.00 -3.69 7.98
20 3.00 114.00 0.00 -9.14 -1.66
20 4.00 373.00 nan -9.06 -2.08
21 0.00 168.00 16.00 -0.15 0.16
21 1.00 169.00 43.00 -9.72 1.21
21 2.00 101.00 0.00 -1.40 -9.82
21 3.00 249.00 nan -1.23 -9.79
22 0.00 155.00 18.00 0.17 -0.09
22 1.00 177.00 34.00 -9.72 0.48
22 2.00 175.00 37.00 -1.02 -9.04
22 3.00 183.00 23.00 9.50 0.67
22 4.00 238.00 24.00 1.03 10.14
22 5.00 176.00 2.00 1.28 2.21
22 6.00 103.00 nan 0.10 0.48
23 0.00 164.00 16.00 -0.11 0.42
23 1.00 207.00 140.00 -9.17 1.47
23 2.00 163.00 120.00 4.09 9.04
23 3.00 372.00 nan 8.52 5.83
24 0.00 150.00 16.00 0.07 0.42
24 1.00 227.00 10.00 -9.39 1.23
24 2.00 161.00 20.00 -8.79 -3.86
24 3.00 171.00 22.00 -3.74 -8.41
24 4.00 177.00 26.00 2.82 -8.45
24 5.00 199.00 10.00 9.76 -2.51
24 6.00 167.00 13.00 10.35 1.73
24 7.00 158.00 11.00 7.27 6.96
24 8.00 191.00 11.00 1.79 10.11
24 9.00 200.00 12.00 -3.96 10.02
24 10.00 210.00 9.00 -9.04 5.75
24 11.00 434.00 nan -10.51 0.52
25 0.00 156.00 16.00 -0.09 0.49
25 1.00 255.00 18.00 -9.64 0.63
25 2.00 197.00 12.00 -5.49 8.89
25 3.00 215.00 14.00 0.24 10.40
25 4.00 195.00 9.00 5.68 8.59
25 5.00 213.00 12.00 8.73 6.04
25 6.00 118.00 89.00 9.88 1.47
25 7.00 186.00 10.00 9.11 -3.72
25 8.00 198.00 10.00 5.64 -7.19
25 9.00 182.00 17.00 0.53 -8.83
25 10.00 144.00 nan -7.35 -6.27
26 0.00 152.00 14.00 -0.00 0.18
26 1.00 160.00 5.00 -8.94 -0.40
26 2.00 150.00 20.00 -9.35 -3.23
26 3.00 186.00 20.00 -3.52 -8.50
26 4.00 195.00 13.00 4.68 -7.91
26 5.00 197.00 21.00 8.95 -3.62
26 6.00 180.00 12.00 8.91 4.96
26 7.00 203.00 11.00 2.64 9.42
26 8.00 205.00 14.00 -4.08 9.66
26 9.00 220.00 25.00 -9.60 5.54
26 10.00 112.00 nan -9.68 -3.25
27 0.00 164.00 17.00 -0.11 0.20
27 1.00 204.00 31.00 -8.85 2.74
27 2.00 164.00 29.00 -4.42 -8.04
27 3.00 197.00 24.00 8.73 -2.77
27 4.00 276.00 nan 3.96 7.99
28 0.00 161.00 17.00 -0.11 0.11
28 1.00 201.00 3.00 -9.79 -0.19
28 2.00 162.00 32.00 -8.51 -2.16
28 3.00 151.00 12.00 -5.31 10.75
28 4.00 177.00 18.00 0.84 10.39
28 5.00 219.00 15.00 7.30 7.23
28 6.00 632.00 nan 9.60 0.41
29 0.00 155.00 14.00 -0.40 0.06
29 1.00 158.00 77.00 -9.84 -0.76
29 2.00 194.00 13.00 -8.17 6.40
29 3.00 237.00 17.00 -2.30 9.74
29 4.00 208.00 37.00 5.81 8.65
29 5.00 233.00 23.00 9.63 2.75
29 6.00 197.00 43.00 8.17 -4.56
29 7.00 165.00 3.00 3.59 -7.49
29 8.00 307.00 17.00 1.81 -8.78
29 9.00 143.00 nan -4.66 -9.26
30 0.00 157.00 16.00 -0.35 0.17
30 1.00 223.00 7.00 -9.47 1.97
30 2.00 168.00 20.00 -8.34 5.70
30 3.00 250.00 0.00 -8.87 -3.28
30 4.00 231.00 nan -8.56 -3.81
31 0.00 159.00 15.00 -0.01 -0.03
31 1.00 219.00 16.00 -9.20 0.10
31 2.00 180.00 24.00 -7.89 -6.04
31 3.00 329.00 11.00 -6.24 8.45
31 4.00 127.00 nan -8.25 5.06
32 0.00 145.00 16.00 -0.11 0.31
32 1.00 202.00 15.00 -9.78 1.77
32 2.00 222.00 17.00 -6.70 7.41
32 3.00 131.00 66.00 0.42 10.47
32 4.00 183.00 21.00 6.61 8.10
32 5.00 271.00 24.00 10.02 1.82
32 6.00 203.00 15.00 7.19 -6.26
32 7.00 198.00 14.00 -0.12 -8.96
32 8.00 217.00 21.00 -7.40 -6.63
32 9.00 156.00 nan -10.21 -0.01
33 0.00 142.00 18.00 -0.10 0.33
33 1.00 210.00 38.00 -10.18 1.56
33 2.00 111.00 6.00 -2.46 -6.79
33 3.00 147.00 27.00 -1.36 -9.19
33 4.00 224.00 24.00 9.87 0.01
33 5.00 406.00 27.00 0.91 9.96
33 6.00 187.00 nan 1.74 1.54
34 0.00 153.00 13.00 -0.11 0.20
34 1.00 158.00 6.00 -9.12 0.31
34 2.00 155.00 21.00 -9.50 -2.76
34 3.00 161.00 13.00 -9.35 3.71
34 4.00 193.00 13.00 -3.65 9.52
34 5.00 193.00 17.00 3.06 9.57
34 6.00 108.00 0.00 8.34 4.60
34 7.00 136.00 16.00 8.75 4.58
34 8.00 116.00 0.00 8.74 -2.74
34 9.00 134.00 8.00 8.95 -3.04
34 10.00 208.00 14.00 4.68 -7.51
34 11.00 215.00 nan -3.33 -9.22
35 0.00 152.00 15.00 -0.16 0.25
35 1.00 232.00 39.00 -9.19 1.08
35 2.00 177.00 2.00 8.01 3.14
35 3.00 419.00 nan 9.70 2.40
36 0.00 157.00 15.00 -0.36 0.21
36 1.00 213.00 29.00 -9.50 2.25
36 2.00 237.00 30.00 -4.14 -8.35
36 3.00 209.00 23.00 9.20 -1.03
36 4.00 266.00 25.00 3.10 8.12
36 5.00 174.00 nan 9.81 0.12
37 0.00 152.00 15.00 0.04 0.28
37 1.00 191.00 15.00 -9.68 0.06
37 2.00 225.00 29.00 -8.03 -4.41
37 3.00 188.00 16.00 -6.40 9.22
37 4.00 189.00 19.00 1.45 10.51
37 5.00 201.00 19.00 7.57 7.32
37 6.00 209.00 15.00 9.87 0.35
37 7.00 142.00 60.00 7.02 -6.29
37 8.00 350.00 13.00 -0.66 -8.90
37 9.00 159.00 nan -7.07 -7.44
38 0.00 157.00 16.00 0.08 0.08
38 1.00 209.00 21.00 -9.36 0.24
38 2.00 153.00 23.00 -7.65 -6.98
38 3.00 195.00 23.00 0.28 -8.99
38 4.00 188.00 14.00 7.58 -5.13
38 5.00 201.00 17.00 10.05 0.69
38 6.00 192.00 12.00 6.63 7.24
38 7.00 192.00 13.00 -0.48 10.37
38 8.00 192.00 18.00 -7.59 8.00
38 9.00 208.00 nan -10.26 0.79
39 0.00 152.00 15.00 -0.30 0.43
39 1.00 241.00 72.00 -9.59 -0.96
39 2.00 184.00 18.00 -8.64 4.91
39 3.00 211.00 14.00 -0.64 10.37
39 4.00 203.00 21.00 4.20 9.27
39 5.00 216.00 15.00 9.16 3.81
39 6.00 227.00 15.00 9.00 -3.71
39 7.00 198.00 13.00 3.18 -8.67
39 8.00 187.00 12.00 -5.17 -9.09
39 9.00 190.00 nan -10.11 -3.75
40 0.00 164.00 17.00 -0.11 0.34
40 1.00 174.00 25.00 -8.83 2.55
40 2.00 133.00 62.00 -5.47 -7.29
40 3.00 221.00 22.00 -4.40 -8.12
40 4.00 110.00 0.00 -8.44 2.48
40 5.00 188.00 0.00 -8.51 2.61
40 6.00 108.00 nan -7.95 3.91
41 0.00 157.00 15.00 0.03 -0.22
41 1.00 286.00 22.00 -9.20 1.04
41 2.00 178.00 7.00 -5.33 9.36
41 3.00 142.00 5.00 -1.25 10.01
41 4.00 183.00 15.00 2.46 10.01
41 5.00 222.00 14.00 7.12 7.55
41 6.00 195.00 11.00 9.54 3.69
41 7.00 233.00 11.00 9.48 -1.33
41 8.00 186.00 7.00 7.88 -5.67
41 9.00 283.00 13.00 3.83 -8.41
41 10.00 208.00 nan -2.05 -9.71
42 0.00 150.00 15.00 -0.19 0.10
42 1.00 180.00 31.00 -9.24 1.17
42 2.00 215.00 31.00 -2.31 -9.02
42 3.00 116.00 6.00 5.39 0.21
42 4.00 124.00 72.00 9.41 -0.70
42 5.00 255.00 29.00 0.77 9.02
42 6.00 126.00 5.00 8.92 0.79
42 7.00 183.00 29.00 9.61 -1.28
42 8.00 194.00 nan -1.30 -8.60
43 0.00 179.00 13.00 -0.25 -0.07
43 1.00 126.00 2.00 -7.78 -2.53
43 2.00 195.00 27.00 -8.05 -4.80
43 3.00 216.00 30.00 -6.22 9.24
43 4.00 191.00 0.00 7.14 6.74
43 5.00 101.00 44.00 7.36 6.72
43 6.00 178.00 0.00 6.10 -7.87
43 7.00 176.00 26.00 6.28 -7.89
43 8.00 172.00 29.00 -8.41 -6.47
43 9.00 233.00 nan -5.58 8.20
44 0.00 154.00 15.00 -0.07 0.09
44 1.00 204.00 6.00 -8.78 -3.41
44 2.00 112.00 19.00 -8.02 -1.00
44 3.00 136.00 59.00 -5.06 8.37
44 4.00 232.00 36.00 7.65 5.20
44 5.00 632.00 nan 5.26 -7.68
45 0.00 151.00 15.00 -0.44 0.06
45 1.00 216.00 0.00 -9.48 1.64
45 2.00 101.00 21.00 -9.17 1.00
45 3.00 169.00 5.00 -4.88 10.00
45 4.00 190.00 9.00 -1.32 10.56
45 5.00 209.00 18.00 3.54 9.54
45 6.00 227.00 11.00 8.06 6.52
45 7.00 255.00 12.00 9.89 1.87
45 8.00 215.00 8.00 9.49 -3.06
45 9.00 199.00 10.00 6.72 -6.45
45 10.00 181.00 10.00 1.16 -9.17
45 11.00 204.00 20.00 -3.94 -9.36
45 12.00 183.00 17.00 -8.57 -5.28
45 13.00 163.00 nan -10.18 -0.40
46 0.00 159.00 20.00 -0.19 0.18
46 1.00 161.00 25.00 -8.54 4.19
46 2.00 131.00 99.00 -6.75 -7.57
46 3.00 215.00 37.00 8.73 -5.52
46 4.00 404.00 nan 5.65 8.08
47 0.00 151.00 15.00 -0.19 0.11
47 1.00 275.00 16.00 -9.58 0.06
47 2.00 228.00 27.00 -8.49 -5.45
47 3.00 219.00 18.00 -7.15 8.87
47 4.00 184.00 5.00 -0.54 10.22
47 5.00 177.00 11.00 2.94 10.08
47 6.00 209.00 16.00 7.12 7.51
47 7.00 201.00 10.00 9.70 2.51
47 8.00 225.00 8.00 9.72 -1.84
47 9.00 225.00 12.00 7.17 -6.28
47 10.00 213.00 15.00 1.97 -9.15
47 11.00 191.00 11.00 -4.66 -9.51
47 12.00 114.00 15.00 -8.09 -5.74
47 13.00 212.00 14.00 -10.10 -2.63
47 14.00 133.00 nan -9.75 2.35
48 0.00 155.00 16.00 -0.01 0.06
48 1.00 216.00 18.00 -9.56 0.62
48 2.00 202.00 30.00 -8.74 -4.94
48 3.00 184.00 16.00 -5.52 8.70
48 4.00 181.00 17.00 1.74 10.06
48 5.00 173.00 0.00 7.67 6.71
48 6.00 239.00 11.00 7.87 6.67
48 7.00 187.00 16.00 1.28 9.64
48 8.00 254.00 nan 7.49 6.27
49 0.00 152.00 15.00 -0.31 0.49
49 1.00 230.00 6.00 -9.94 0.34
49 2.00 164.00 22.00 -9.72 -2.87
49 3.00 242.00 11.00 -7.58 6.95
49 4.00 198.00 2.00 -1.79 10.71
49 5.00 192.00 29.00 0.93 10.92
49 6.00 227.00 15.00 6.25 9.16
49 7.00 224.00 12.00 9.44 5.16
49 8.00 148.00 91.00 9.90 0.07
49 9.00 216.00 9.00 8.15 -5.01
49 10.00 194.00 10.00 4.01 -8.11
49 11.00 183.00 10.00 -1.92 -9.36
49 12.00 176.00 10.00 -7.22 -7.02
49 13.00 224.00 nan -9.66 -3.57
50 0.00 158.00 14.00 -0.22 0.21
50 1.00 111.00 6.00 -8.10 -1.93
50 2.00 177.00 22.00 -7.64 -4.45
50 3.00 167.00 30.00 -6.29 7.30
50 4.00 148.00 108.00 7.75 6.10
50 5.00 135.00 0.00 6.57 -7.88
50 6.00 166.00 nan 6.78 -7.88
51 0.00 158.00 14.00 -0.12 0.24
51 1.00 185.00 20.00 -8.75 -0.95
51 2.00 270.00 29.00 -6.24 -8.13
51 3.00 290.00 16.00 -8.64 4.12
51 4.00 192.00 17.00 -0.74 10.04
51 5.00 216.00 25.00 5.77 8.32
51 6.00 269.00 16.00 9.80 2.35
51 7.00 235.00 16.00 8.72 -4.62
51 8.00 251.00 12.00 2.11 -9.37
51 9.00 190.00 nan -5.75 -8.89
52 0.00 149.00 16.00 -0.23 0.01
52 1.00 207.00 9.00 -9.55 1.29
52 2.00 217.00 16.00 -9.10 -3.46
52 3.00 176.00 10.00 -8.02 5.98
52 4.00 201.00 6.00 -3.23 9.34
52 5.00 159.00 11.00 0.65 10.22
52 6.00 202.00 10.00 5.81 8.53
52 7.00 198.00 11.00 8.65 5.14
52 8.00 216.00 10.00 9.81 0.36
52 9.00 189.00 8.00 8.20 -4.46
52 10.00 183.00 10.00 4.71 -7.87
52 11.00 259.00 5.00 -1.50 -9.58
52 12.00 224.00 34.00 -5.48 -8.93
52 13.00 141.00 nan -10.07 -2.17
53 0.00 163.00 12.00 -0.15 0.09
53 1.00 122.00 43.00 -8.48 -0.35
53 2.00 142.00 4.00 -8.39 -4.97
53 3.00 159.00 35.00 -6.97 -7.36
53 4.00 174.00 15.00 2.65 8.83
53 5.00 144.00 14.00 -6.79 7.91
53 6.00 323.00 14.00 -9.62 2.78
53 7.00 209.00 63.00 -3.51 9.25
53 8.00 166.00 71.00 1.53 10.36
53 9.00 236.00 15.00 7.49 7.13
53 10.00 246.00 12.00 9.91 3.67
53 11.00 315.00 8.00 9.95 -1.75
53 12.00 220.00 93.00 7.62 -5.60
53 13.00 190.00 7.00 2.63 -8.60
53 14.00 154.00 10.00 -2.52 -9.20
53 15.00 178.00 18.00 -7.09 -6.91
53 16.00 102.00 nan -9.91 -2.34
54 0.00 161.00 13.00 0.14 0.25
54 1.00 283.00 40.00 -8.74 -1.39
54 2.00 191.00 14.00 -7.16 7.81
54 3.00 208.00 17.00 -0.24 9.79
54 4.00 208.00 19.00 5.95 8.19
54 5.00 237.00 20.00 10.03 2.79
54 6.00 259.00 13.00 8.65 -4.55
54 7.00 218.00 12.00 1.95 -8.80
54 8.00 136.00 nan -5.43 -7.41
55 0.00 161.00 12.00 -0.12 0.20
55 1.00 156.00 6.00 -8.65 -1.16
55 2.00 186.00 23.00 -9.02 -3.51
55 3.00 181.00 13.00 -9.61 2.00
55 4.00 193.00 14.00 -4.46 8.53
55 5.00 208.00 21.00 2.42 9.65
55 6.00 180.00 75.00 8.68 5.26
55 7.00 254.00 21.00 9.76 -1.82
55 8.00 212.00 15.00 5.83 -7.43
55 9.00 287.00 nan -2.85 -9.73
56 0.00 168.00 13.00 0.01 -0.18
56 1.00 139.00 3.00 -7.61 -3.52
56 2.00 214.00 24.00 -7.58 -5.27
56 3.00 198.00 35.00 -5.88 6.63
56 4.00 236.00 38.00 8.18 6.38
56 5.00 106.00 0.00 6.64 -7.06
56 6.00 286.00 nan 6.79 -7.22
57 0.00 157.00 19.00 -0.21 -0.02
57 1.00 145.00 41.00 -9.00 3.15
57 2.00 104.00 0.00 -5.69 -8.30
57 3.00 132.00 26.00 -5.52 -8.31
57 4.00 164.00 30.00 -8.86 3.52
57 5.00 181.00 36.00 5.35 8.18
57 6.00 325.00 31.00 8.96 -4.29
57 7.00 127.00 nan 0.16 1.00
58 0.00 171.00 15.00 -0.30 -0.23
58 1.00 210.00 30.00 -9.85 0.31
58 2.00 239.00 42.00 -2.19 -9.78
58 3.00 162.00 25.00 -9.92 1.28
58 4.00 226.00 36.00 0.39 9.98
58 5.00 356.00 nan 10.21 -0.69
59 0.00 151.00 14.00 -0.25 0.07
59 1.00 211.00 29.00 -9.71 -0.84
59 2.00 204.00 28.00 -2.43 8.19
59 3.00 269.00 47.00 7.90 4.19
59 4.00 117.00 nan -7.69 4.62
60 0.00 166.00 16.00 -0.25 0.37
60 1.00 194.00 32.00 -9.37 3.01
60 2.00 259.00 36.00 -4.33 -7.97
60 3.00 155.00 25.00 -9.77 4.29
60 4.00 150.00 82.00 2.07 9.63
60 5.00 113.00 0.00 9.64 -1.70
60 6.00 436.00 30.00 9.99 -1.83
60 7.00 202.00 28.00 -4.30 -8.84
60 8.00 105.00 nan -0.01 -1.74
61 0.00 160.00 16.00 -0.34 0.15
61 1.00 196.00 9.00 -9.53 1.10
61 2.00 179.00 57.00 -8.74 -2.89
61 3.00 188.00 16.00 -6.75 8.86
61 4.00 219.00 26.00 1.03 9.98
61 5.00 141.00 0.00 7.61 7.21
61 6.00 110.00 15.00 7.91 7.18
61 7.00 183.00 2.00 10.22 1.52
61 8.00 144.00 14.00 10.32 -0.58
61 9.00 271.00 14.00 6.58 -6.97
61 10.00 221.00 14.00 -0.82 -9.79
61 11.00 186.00 nan -7.97 -6.28
62 0.00 166.00 14.00 -0.27 -0.17
62 1.00 176.00 1.00 -8.81 -0.73
62 2.00 195.00 16.00 -9.46 -2.38
62 3.00 212.00 19.00 -7.84 5.67
62 4.00 212.00 5.00 -0.41 9.54
62 5.00 230.00 13.00 2.43 9.84
62 6.00 235.00 15.00 7.00 7.11
62 7.00 166.00 52.00 9.53 2.66
62 8.00 118.00 97.00 9.66 -2.52
62 9.00 180.00 13.00 6.92 -6.40
62 10.00 178.00 6.00 0.60 -9.10
62 11.00 156.00 nan -3.14 -9.34
63 0.00 154.00 17.00 -0.18 -0.01
63 1.00 230.00 13.00 -9.52 1.40
63 2.00 243.00 17.00 -9.09 -3.84
63 3.00 184.00 10.00 -7.34 4.95
63 4.00 159.00 8.00 -1.59 9.20
63 5.00 184.00 18.00 2.84 9.42
63 6.00 217.00 0.00 8.25 5.40
63 7.00 270.00 nan 8.45 5.48
64 0.00 167.00 16.00 -0.28 0.08
64 1.00 292.00 19.00 -9.43 0.02
64 2.00 239.00 121.00 -6.62 6.84
64 3.00 113.00 12.00 6.95 7.88
64 4.00 153.00 0.00 9.41 1.78
64 5.00 127.00 8.00 9.62 1.49
64 6.00 175.00 nan 5.89 7.16
65 0.00 158.00 14.00 -0.19 0.46
65 1.00 126.00 4.00 -8.86 -0.87
65 2.00 239.00 26.00 -8.72 -3.35
65 3.00 228.00 0.00 -6.57 8.13
65 4.00 108.00 50.00 -4.94 9.36
65 5.00 119.00 0.00 -3.67 -10.65
65 6.00 159.00 20.00 -3.35 -10.81
65 7.00 207.00 nan -8.79 -5.80
66 0.00 158.00 15.00 -0.13 0.01
66 1.00 180.00 33.00 -9.90 0.54
66 2.00 194.00 33.00 -1.87 -9.44
66 3.00 226.00 26.00 9.93 0.35
66 4.00 296.00 25.00 0.72 10.32
66 5.00 100.00 nan 0.88 2.76
67 0.00 132.00 12.00 -2.72 0.48
67 1.00 212.00 97.00 -9.08 0.58
67 2.00 176.00 4.00 -6.19 7.37
67 3.00 142.00 7.00 -3.49 9.33
67 4.00 212.00 11.00 0.98 10.05
67 5.00 209.00 15.00 5.50 8.39
67 6.00 219.00 10.00 8.67 4.61
67 7.00 231.00 9.00 9.86 0.70
67 8.00 248.00 12.00 8.76 -4.08
67 9.00 203.00 8.00 4.38 -8.08
67 10.00 183.00 8.00 -0.78 -9.70
67 11.00 175.00 17.00 -5.79 -8.61
67 12.00 241.00 nan -9.24 -4.65
68 0.00 166.00 12.00 -0.79 0.14
68 1.00 176.00 9.00 -9.04 -0.58
68 2.00 215.00 24.00 -8.09 -4.49
68 3.00 106.00 31.00 -5.63 2.45
68 4.00 191.00 0.00 9.21 0.19
68 5.00 243.00 9.00 9.57 -1.50
68 6.00 197.00 nan 6.63 -5.84
69 0.00 159.00 17.00 -0.28 0.12
