# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
14 1.00 232.00 16.00 3.88 -7.57
14 2.00 204.00 18.00 -1.69 -9.38
14 3.00 210.00 17.00 -7.33 -7.48
14 4.00 183.00 10.00 -9.69 -1.03
14 5.00 189.00 13.00 -9.80 2.31
14 6.00 165.00 28.00 -5.36 7.03
14 7.00 342.00 nan 6.86 7.35
15 0.00 188.00 14.00 -0.42 -0.20
15 1.00 125.00 10.00 -2.60 -6.22
15 2.00 177.00 36.00 -6.55 -7.02
15 3.00 144.00 35.00 -6.93 4.72
15 4.00 204.00 48.00 6.89 6.93
15 5.00 167.00 nan 7.44 -6.37
16 0.00 175.00 15.00 -0.35 -0.02
16 1.00 162.00 1.00 -0.53 -8.19
16 2.00 127.00 15.00 -1.68 -9.30
16 3.00 137.00 20.00 5.00 -9.27
16 4.00 167.00 20.00 9.80 -3.22
16 5.00 206.00 29.00 9.29 3.39
16 6.00 141.00 8.00 -0.36 9.43
16 7.00 195.00 21.00 -4.55 9.22
16 8.00 147.00 57.00 -9.79 2.87
16 9.00 256.00 42.00 8.74 4.92
16 10.00 213.00 25.00 -8.29 -3.62
16 11.00 216.00 46.00 1.71 -9.29
16 12.00 215.00 nan 1.74 8.82
17 0.00 116.00 10.00 -0.04 -4.05
17 1.00 137.00 0.00 -0.89 -7.69
17 2.00 155.00 14.00 -0.35 -8.86
17 3.00 165.00 13.00 -5.83 -8.56
17 4.00 274.00 16.00 -9.57 -3.88
17 5.00 101.00 nan -6.58 -8.58
18 0.00 165.00 19.00 -0.67 -1.05
18 1.00 214.00 18.00 -6.80 -6.78
18 2.00 170.00 16.00 -0.58 -9.76
18 3.00 332.00 32.00 6.27 -7.95
18 4.00 257.00 11.00 -7.40 -6.97
18 5.00 108.00 nan -2.44 -8.43
19 0.00 176.00 16.00 -0.99 -0.39
19 1.00 222.00 16.00 -3.03 -8.04
19 2.00 160.00 21.00 3.27 -8.97
19 3.00 230.00 23.00 8.49 -2.42
19 4.00 215.00 0.00 9.26 2.15
19 5.00 315.00 nan 8.84 2.35
20 0.00 164.00 19.00 -0.18 -0.12
20 1.00 278.00 16.00 3.17 -8.00
20 2.00 211.00 13.00 8.13 -5.86
20 3.00 191.00 10.00 9.71 -0.29
20 4.00 184.00 14.00 8.46 4.14
20 5.00 188.00 12.00 4.84 8.09
20 6.00 184.00 18.00 -0.29 9.91
20 7.00 164.00 14.00 -6.01 8.24
20 8.00 204.00 11.00 -9.64 4.28
20 9.00 164.00 13.00 -10.44 0.12
20 10.00 170.00 15.00 -8.93 -4.91
20 11.00 172.00 7.00 -4.90 -8.37
20 12.00 177.00 12.00 -0.74 -9.54
20 13.00 158.00 16.00 4.54 -8.86
20 14.00 244.00 7.00 8.97 -3.50
20 15.00 122.00 59.00 9.70 -0.73
20 16.00 128.00 nan 8.27 3.94
21 0.00 168.00 19.00 -1.06 -0.20
21 1.00 196.00 6.00 -5.05 -7.95
21 2.00 204.00 24.00 -1.33 -9.34
21 3.00 101.00 0.00 7.06 -7.29
21 4.00 115.00 7.00 7.08 -7.13
21 5.00 158.00 28.00 9.34 -2.31
21 6.00 186.00 14.00 9.37 2.84
21 7.00 186.00 8.00 5.50 7.72
21 8.00 154.00 27.00 2.34 9.52
21 9.00 217.00 12.00 -7.43 6.49
21 10.00 174.00 9.00 -9.77 1.76
21 11.00 166.00 20.00 -9.68 -2.71
21 12.00 170.00 31.00 -6.44 -7.27
21 13.00 236.00 16.00 6.84 -6.81
21 14.00 167.00 nan 9.27 -1.82
22 0.00 173.00 17.00 -0.86 0.10
22 1.00 135.00 79.00 -3.42 -8.14
22 2.00 220.00 9.00 5.06 -9.02
22 3.00 156.00 8.00 7.68 -6.36
22 4.00 184.00 17.00 9.09 -1.31
22 5.00 165.00 14.00 8.73 3.59
22 6.00 223.00 5.00 4.65 8.35
22 7.00 174.00 22.00 1.40 9.94
22 8.00 169.00 7.00 -6.61 7.33
22 9.00 122.00 10.00 -9.00 5.13
22 10.00 188.00 10.00 -10.27 1.03
22 11.00 162.00 10.00 -9.66 -3.92
22 12.00 243.00 14.00 -6.73 -7.73
22 13.00 508.00 nan -1.47 -9.94
23 0.00 163.00 17.00 -0.89 -0.53
23 1.00 154.00 83.00 -2.45 -9.03
23 2.00 198.00 28.00 8.89 -2.54
23 3.00 314.00 nan 2.39 7.74
24 0.00 175.00 21.00 -0.52 -0.14
24 1.00 178.00 26.00 4.40 -6.50
24 2.00 179.00 44.00 -6.54 -6.73
24 3.00 148.00 33.00 -7.40 6.33
24 4.00 207.00 33.00 6.57 6.60
24 5.00 192.00 nan 6.91 -5.98
25 0.00 178.00 18.00 -0.88 -0.38
25 1.00 247.00 29.00 2.43 -7.76
25 2.00 190.00 36.00 9.23 2.48
25 3.00 280.00 nan -3.72 8.90
26 0.00 179.00 16.00 -2.12 -1.60
26 1.00 256.00 29.00 0.70 -8.35
26 2.00 194.00 41.00 -9.61 -1.31
26 3.00 117.00 nan 9.01 0.77
27 0.00 171.00 17.00 -0.77 -0.32
27 1.00 167.00 17.00 -3.16 -7.34
27 2.00 169.00 18.00 1.51 -9.03
27 3.00 144.00 44.00 7.90 -5.40
27 4.00 205.00 8.00 9.63 -0.35
27 5.00 140.00 20.00 9.13 3.37
27 6.00 191.00 2.00 3.43 8.93
27 7.00 151.00 25.00 1.35 9.97
27 8.00 197.00 14.00 -7.67 6.60
27 9.00 168.00 11.00 -10.20 1.61
27 10.00 177.00 13.00 -10.12 -3.17
27 11.00 186.00 12.00 -7.16 -7.51
27 12.00 210.00 12.00 -2.15 -9.88
27 13.00 179.00 25.00 3.52 -9.81
27 14.00 179.00 0.00 8.03 -2.50
27 15.00 152.00 8.00 8.10 -2.12
27 16.00 194.00 36.00 8.76 3.01
27 17.00 233.00 19.00 -5.02 7.54
27 18.00 123.00 nan 1.99 9.10
28 0.00 185.00 13.00 -2.16 -1.88
28 1.00 190.00 26.00 -6.12 -5.54
28 2.00 173.00 36.00 6.03 -8.02
28 3.00 116.00 0.00 8.22 4.65
28 4.00 118.00 30.00 8.18 4.96
28 5.00 232.00 nan -5.59 7.56
29 0.00 180.00 15.00 -0.25 0.20
29 1.00 166.00 1.00 -1.53 -7.44
29 2.00 120.00 10.00 -0.09 -8.84
29 3.00 159.00 9.00 4.04 -9.33
29 4.00 189.00 23.00 7.63 -6.43
29 5.00 244.00 10.00 -1.67 -9.44
29 6.00 295.00 nan -6.26 -8.27
30 0.00 177.00 14.00 -1.13 -0.34
30 1.00 218.00 71.00 -1.65 -7.76
30 2.00 102.00 0.00 9.43 -2.24
30 3.00 116.00 23.00 9.28 -2.07
30 4.00 198.00 36.00 2.57 8.10
30 5.00 306.00 nan -10.48 1.94
31 0.00 183.00 15.00 -0.82 -0.20
31 1.00 261.00 6.00 -0.75 -8.50
31 2.00 148.00 24.00 -1.75 -9.10
31 3.00 167.00 21.00 0.71 -9.68
31 4.00 167.00 nan -8.13 -7.03
32 0.00 177.00 11.00 -1.38 -2.21
32 1.00 148.00 2.00 -2.54 -8.34
32 2.00 169.00 20.00 -0.52 -9.47
32 3.00 160.00 15.00 6.62 -7.26
32 4.00 181.00 21.00 9.19 -1.16
32 5.00 142.00 56.00 6.17 6.55
32 6.00 177.00 22.00 -0.39 9.96
32 7.00 157.00 17.00 -7.81 6.27
32 8.00 199.00 22.00 -10.16 0.24
32 9.00 161.00 48.00 -6.80 -7.43
32 10.00 230.00 13.00 6.93 -4.93
32 11.00 218.00 30.00 9.81 -0.38
32 12.00 210.00 nan 1.37 -9.32
33 0.00 170.00 16.00 -0.82 -0.22
33 1.00 209.00 7.00 -1.34 -8.37
33 2.00 100.00 10.00 1.18 -9.00
33 3.00 170.00 14.00 6.07 -8.26
33 4.00 187.00 22.00 9.22 -2.83
33 5.00 198.00 15.00 9.47 1.88
33 6.00 187.00 8.00 6.56 7.10
33 7.00 170.00 29.00 3.44 9.40
33 8.00 214.00 16.00 -7.07 6.73
33 9.00 173.00 17.00 -9.84 1.33
33 10.00 208.00 18.00 -9.00 -5.34
33 11.00 195.00 26.00 -4.07 -9.02
33 12.00 198.00 40.00 -9.19 1.03
33 13.00 269.00 28.00 1.58 -8.57
33 14.00 267.00 nan 9.54 -1.04
34 0.00 167.00 15.00 -0.90 0.00
34 1.00 216.00 11.00 -2.05 -8.28
34 2.00 148.00 11.00 2.73 -8.76
34 3.00 173.00 17.00 7.15 -6.55
34 4.00 193.00 7.00 9.41 -1.24
34 5.00 183.00 17.00 9.19 2.35
34 6.00 217.00 10.00 5.25 7.70
34 7.00 169.00 24.00 1.37 9.61
34 8.00 236.00 14.00 -7.62 6.50
34 9.00 177.00 13.00 -10.04 1.95
34 10.00 168.00 11.00 -10.04 -3.16
34 11.00 188.00 12.00 -7.49 -7.45
34 12.00 210.00 13.00 -2.49 -9.53
34 13.00 188.00 20.00 3.46 -9.24
34 14.00 262.00 4.00 9.10 -4.13
34 15.00 172.00 34.00 7.81 -5.52
34 16.00 258.00 nan 0.61 6.36
35 0.00 181.00 17.00 -1.11 -0.17
35 1.00 195.00 21.00 -4.26 -7.36
35 2.00 164.00 17.00 2.70 -9.86
35 3.00 225.00 23.00 8.29 -4.69
35 4.00 166.00 24.00 9.00 2.44
35 5.00 154.00 8.00 1.44 8.75
35 6.00 284.00 21.00 -2.88 9.69
35 7.00 245.00 22.00 -9.53 4.30
35 8.00 210.00 41.00 -10.22 -2.67
35 9.00 266.00 30.00 3.28 8.99
35 10.00 187.00 4.00 8.87 -0.78
35 11.00 222.00 26.00 8.69 -3.50
35 12.00 211.00 20.00 2.49 -8.02
35 13.00 118.00 nan -5.27 -8.11
36 0.00 101.00 0.00 -0.38 -0.96
36 1.00 103.00 18.00 -0.93 -2.31
36 2.00 210.00 35.00 0.94 -9.80
36 3.00 142.00 41.00 -9.43 -0.95
36 4.00 243.00 95.00 9.60 0.06
36 5.00 114.00 nan -1.23 9.46
37 0.00 170.00 19.00 -0.29 -0.20
37 1.00 292.00 29.00 2.98 -8.61
37 2.00 103.00 120.00 8.79 2.24
37 3.00 246.00 38.00 -3.97 8.70
37 4.00 205.00 nan -9.51 -4.93
38 0.00 181.00 15.00 -0.85 -0.21
38 1.00 207.00 18.00 -0.50 -8.21
38 2.00 201.00 13.00 5.19 -8.50
38 3.00 165.00 23.00 -0.47 -9.33
38 4.00 213.00 10.00 -8.63 -6.25
38 5.00 225.00 10.00 -10.39 -1.39
38 6.00 167.00 31.00 -9.61 3.33
38 7.00 277.00 4.00 1.75 8.52
38 8.00 171.00 14.00 -0.78 9.60
38 9.00 119.00 30.00 -5.66 8.12
38 10.00 216.00 13.00 8.04 4.96
38 11.00 175.00 7.00 9.10 -0.52
38 12.00 224.00 14.00 8.57 -3.95
38 13.00 241.00 17.00 5.49 -7.30
38 14.00 266.00 11.00 -0.56 -9.42
38 15.00 210.00 18.00 -4.64 -9.33
38 16.00 232.00 10.00 -9.59 -4.62
38 17.00 247.00 30.00 -10.44 0.07
38 18.00 204.00 27.00 -2.50 8.28
38 19.00 301.00 6.00 7.95 2.46
38 20.00 155.00 nan 7.55 5.13
39 0.00 176.00 15.00 -1.06 -0.57
39 1.00 211.00 13.00 -2.91 -8.20
39 2.00 168.00 19.00 1.63 -9.35
39 3.00 179.00 20.00 7.68 -6.15
39 4.00 188.00 18.00 9.29 1.74
39 5.00 163.00 0.00 4.07 7.26
39 6.00 251.00 0.00 3.92 7.43
39 7.00 137.00 nan 4.71 8.14
40 0.00 178.00 15.00 -0.76 0.03
40 1.00 147.00 0.00 -4.20 -6.32
40 2.00 117.00 14.00 -3.42 -8.23
40 3.00 158.00 8.00 1.46 -9.50
40 4.00 120.00 nan 5.80 -8.85
41 0.00 169.00 15.00 -0.48 -0.28
41 1.00 139.00 6.00 -1.11 -7.35
41 2.00 201.00 30.00 -2.88 -8.81
41 3.00 142.00 110.00 9.31 -3.59
41 4.00 146.00 2.00 3.92 6.69
41 5.00 130.00 nan 2.57 8.42
42 0.00 178.00 15.00 -0.99 -0.14
42 1.00 159.00 5.00 -1.17 -7.74
42 2.00 124.00 9.00 0.30 -9.19
42 3.00 150.00 14.00 4.47 -9.39
42 4.00 205.00 10.00 8.62 -5.02
42 5.00 201.00 29.00 9.83 -0.55
42 6.00 214.00 10.00 8.24 4.90
42 7.00 401.00 nan 5.00 8.43
43 0.00 196.00 14.00 -0.34 0.20
43 1.00 103.00 38.00 -1.76 -6.75
43 2.00 104.00 72.00 -0.71 -9.49
43 3.00 158.00 22.00 3.43 -9.75
43 4.00 216.00 92.00 -6.52 -7.83
43 5.00 185.00 27.00 -9.80 -3.98
43 6.00 188.00 7.00 -9.71 1.63
43 7.00 169.00 25.00 -7.78 5.50
43 8.00 256.00 0.00 2.86 8.31
43 9.00 130.00 19.00 1.83 8.99
43 10.00 210.00 11.00 8.61 4.08
43 11.00 185.00 13.00 9.53 -0.60
43 12.00 280.00 21.00 8.25 -5.91
43 13.00 264.00 15.00 3.08 -9.91
43 14.00 114.00 97.00 -2.26 -10.29
43 15.00 169.00 39.00 -7.15 -8.41
43 16.00 301.00 15.00 -7.93 4.52
43 17.00 171.00 8.00 -3.59 8.92
43 18.00 117.00 nan 0.61 9.67
44 0.00 169.00 19.00 -0.84 -0.22
44 1.00 197.00 28.00 -5.40 -7.02
44 2.00 165.00 43.00 7.22 -6.12
44 3.00 241.00 37.00 5.64 7.30
44 4.00 237.00 60.00 -8.58 5.41
44 5.00 166.00 nan -2.21 -4.63
45 0.00 199.00 10.00 -0.24 -2.81
45 1.00 193.00 22.00 0.21 -8.83
45 2.00 168.00 19.00 6.49 -7.99
45 3.00 224.00 9.00 8.95 -1.49
45 4.00 159.00 11.00 9.16 2.63
45 5.00 324.00 nan 6.86 6.95
46 0.00 193.00 14.00 -0.37 0.11
46 1.00 138.00 0.00 0.85 -6.39
46 2.00 209.00 29.00 0.57 -8.36
46 3.00 163.00 nan 9.17 0.17
47 0.00 190.00 17.00 -0.64 -0.01
47 1.00 134.00 0.00 -0.12 -8.64
47 2.00 113.00 9.00 0.05 -8.78
47 3.00 175.00 16.00 5.49 -8.53
47 4.00 261.00 9.00 9.51 -3.26
47 5.00 166.00 35.00 9.78 0.83
47 6.00 188.00 10.00 7.98 5.10
47 7.00 188.00 11.00 3.94 8.76
47 8.00 204.00 18.00 -0.77 9.81
47 9.00 174.00 11.00 -6.80 7.48
47 10.00 221.00 10.00 -9.89 3.83
47 11.00 192.00 12.00 -10.34 -0.36
47 12.00 198.00 11.00 -9.05 -5.25
47 13.00 223.00 13.00 -5.05 -8.40
47 14.00 166.00 52.00 0.49 -9.63
47 15.00 277.00 12.00 8.16 -3.89
47 16.00 197.00 10.00 9.27 0.79
47 17.00 207.00 39.00 8.46 5.64
47 18.00 108.00 0.00 -6.77 6.23
47 19.00 109.00 nan -7.67 6.23
48 0.00 146.00 19.00 -1.02 -1.52
48 1.00 218.00 32.00 1.45 -8.17
48 2.00 166.00 39.00 -8.96 -1.28
48 3.00 196.00 nan 9.28 1.56
49 0.00 171.00 16.00 -0.86 0.27
49 1.00 164.00 32.00 -1.68 -7.99
49 2.00 170.00 16.00 3.24 -9.29
49 3.00 194.00 21.00 8.84 -4.46
49 4.00 237.00 115.00 9.27 2.52
49 5.00 177.00 21.00 3.75 8.36
49 6.00 130.00 72.00 -3.97 9.18
49 7.00 221.00 20.00 -9.80 3.80
49 8.00 502.00 0.00 -9.63 -2.88
49 9.00 215.00 nan -10.19 -3.54
50 0.00 164.00 22.00 -1.04 -0.32
50 1.00 189.00 31.00 -9.35 -4.56
50 2.00 189.00 34.00 4.57 -9.03
50 3.00 193.00 33.00 8.48 4.69
50 4.00 309.00 nan -5.10 8.48
51 0.00 176.00 17.00 -0.50 -0.31
51 1.00 207.00 27.00 -3.20 -7.09
51 2.00 216.00 35.00 7.97 -5.91
51 3.00 242.00 36.00 5.70 6.39
51 4.00 312.00 35.00 -8.23 4.67
51 5.00 116.00 nan -3.06 -6.13
52 0.00 167.00 15.00 -0.73 -0.32
52 1.00 165.00 17.00 -1.81 -8.15
52 2.00 153.00 17.00 4.03 -8.89
52 3.00 148.00 45.00 8.68 -3.55
52 4.00 198.00 41.00 8.20 3.34
52 5.00 165.00 10.00 -0.59 8.52
52 6.00 172.00 21.00 -4.96 8.49
52 7.00 245.00 23.00 -9.84 3.46
52 8.00 214.00 26.00 -9.78 -3.92
52 9.00 202.00 14.00 -1.29 -9.02
52 10.00 122.00 48.00 4.71 -9.02
52 11.00 130.00 nan 8.76 -0.84
53 0.00 180.00 16.00 0.03 -0.79
53 1.00 226.00 30.00 0.36 -8.74
53 2.00 173.00 26.00 -9.59 -0.97
53 3.00 167.00 30.00 -1.10 8.46
53 4.00 130.00 0.00 9.15 0.02
53 5.00 289.00 nan 8.91 0.02
54 0.00 166.00 14.00 -0.40 -0.30
54 1.00 241.00 19.00 0.13 -8.35
54 2.00 167.00 17.00 6.30 -7.85
54 3.00 178.00 4.00 9.33 -1.40
54 4.00 111.00 63.00 9.38 1.22
54 5.00 550.00 nan -10.05 -1.69
55 0.00 168.00 19.00 -0.85 -0.42
55 1.00 243.00 23.00 -4.97 -7.32
55 2.00 141.00 30.00 -9.43 2.39
55 3.00 168.00 0.00 3.84 7.73
55 4.00 212.00 nan 3.83 7.91
56 0.00 178.00 19.00 -0.11 -0.14
56 1.00 237.00 35.00 3.02 -7.94
56 2.00 166.00 37.00 -9.02 -2.49
56 3.00 143.00 0.00 9.07 1.91
56 4.00 226.00 nan 8.99 2.13
57 0.00 204.00 16.00 -0.40 -0.09
57 1.00 217.00 15.00 -1.14 -8.25
57 2.00 158.00 16.00 2.92 -8.69
57 3.00 118.00 30.00 -2.54 -9.15
57 4.00 188.00 14.00 10.21 -3.15
57 5.00 172.00 48.00 9.11 2.93
57 6.00 159.00 13.00 1.14 8.54
57 7.00 140.00 22.00 -4.29 8.73
57 8.00 576.00 nan -9.85 2.37
58 0.00 188.00 20.00 -1.37 -0.06
58 1.00 250.00 15.00 -9.84 -1.42
58 2.00 171.00 0.00 -8.79 3.57
58 3.00 126.00 29.00 -8.58 4.53
58 4.00 256.00 22.00 -6.00 -7.72
58 5.00 219.00 18.00 1.67 -10.20
58 6.00 240.00 22.00 8.29 -6.01
58 7.00 141.00 92.00 9.84 1.38
58 8.00 240.00 15.00 4.36 7.56
58 9.00 181.00 66.00 -1.56 9.35
58 10.00 190.00 18.00 -8.53 5.67
58 11.00 166.00 32.00 -9.93 -1.01
58 12.00 191.00 22.00 -0.98 -8.53
58 13.00 177.00 24.00 7.74 -5.95
58 14.00 233.00 nan 9.70 1.63
59 0.00 179.00 12.00 -0.54 -0.54
59 1.00 129.00 15.00 -1.67 -6.82
59 2.00 195.00 29.00 -6.06 -7.32
59 3.00 129.00 66.00 7.41 -7.13
59 4.00 243.00 36.00 7.12 5.28
59 5.00 304.00 nan -7.57 5.85
60 0.00 194.00 18.00 -0.51 -0.35
60 1.00 334.00 35.00 -1.06 -8.80
60 2.00 167.00 28.00 9.29 -1.11
60 3.00 194.00 35.00 1.55 8.25
60 4.00 647.00 nan -9.92 1.10
61 0.00 219.00 18.00 -0.32 0.32
61 1.00 171.00 0.00 1.23 -6.88
61 2.00 134.00 17.00 2.49 -8.03
61 3.00 138.00 29.00 8.23 -4.48
61 4.00 166.00 33.00 8.56 3.35
61 5.00 151.00 10.00 2.22 8.55
61 6.00 224.00 22.00 -2.44 9.75
61 7.00 217.00 20.00 -9.47 5.24
61 8.00 187.00 20.00 -9.71 -2.21
61 9.00 303.00 nan -5.38 -7.90
62 0.00 168.00 17.00 -0.94 0.00
62 1.00 189.00 29.00 -4.58 -6.86
62 2.00 164.00 45.00 7.82 -5.16
62 3.00 225.00 0.00 5.27 7.69
62 4.00 109.00 31.00 5.03 7.88
62 5.00 148.00 nan -8.86 4.76
63 0.00 265.00 19.00 -0.66 0.42
63 1.00 196.00 7.00 -2.18 -8.56
63 2.00 165.00 18.00 1.74 -9.54
63 3.00 153.00 26.00 8.12 -4.94
63 4.00 306.00 nan 9.11 1.79
64 0.00 188.00 18.00 -0.35 -0.48
64 1.00 231.00 16.00 2.47 -8.07
64 2.00 161.00 27.00 -2.98 -9.22
64 3.00 103.00 0.00 8.64 -4.06
64 4.00 132.00 14.00 8.66 -3.93
64 5.00 186.00 22.00 9.07 3.10
64 6.00 173.00 14.00 2.65 8.09
64 7.00 167.00 21.00 -3.66 8.35
64 8.00 238.00 18.00 -9.43 2.85
64 9.00 193.00 23.00 -9.08 -4.11
64 10.00 194.00 35.00 -3.31 -9.37
64 11.00 176.00 10.00 9.62 -1.17
64 12.00 111.00 nan 9.09 2.52
65 0.00 176.00 17.00 -0.40 -0.34
65 1.00 215.00 16.00 -0.04 -8.70
65 2.00 163.00 11.00 5.95 -8.45
65 3.00 192.00 12.00 9.41 -4.33
65 4.00 193.00 10.00 10.07 -0.05
65 5.00 209.00 15.00 8.40 4.96
65 6.00 202.00 12.00 3.97 8.78
65 7.00 194.00 15.00 -0.75 9.84
65 8.00 159.00 16.00 -5.92 7.95
65 9.00 248.00 10.00 -9.30 3.35
65 10.00 158.00 84.00 -9.93 -1.11
65 11.00 228.00 12.00 -8.71 -5.64
65 12.00 182.00 33.00 -4.79 -8.89
65 13.00 242.00 22.00 7.44 -5.24
65 14.00 131.00 0.00 9.54 0.93
65 15.00 168.00 5.00 9.33 1.48
65 16.00 166.00 nan 8.06 5.02
66 0.00 171.00 15.00 -0.89 -0.28
66 1.00 228.00 22.00 -1.22 -8.17
66 2.00 176.00 11.00 5.92 -7.87
66 3.00 190.00 13.00 8.89 -3.93
66 4.00 144.00 46.00 9.53 1.58
66 5.00 182.00 7.00 6.59 6.75
66 6.00 197.00 17.00 3.78 8.88
66 7.00 217.00 0.00 -2.39 9.33
