# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
9 3.00 177.00 56.00 4.38 -9.10
9 4.00 156.00 50.00 8.58 -5.25
9 5.00 168.00 54.00 9.84 -0.32
9 6.00 172.00 57.00 8.92 4.49
9 7.00 172.00 35.00 2.24 9.44
9 8.00 512.00 nan 0.17 10.11
10 0.00 183.00 61.00 -0.62 0.49
10 1.00 169.00 48.00 -9.48 -0.69
10 2.00 131.00 50.00 -8.05 -5.68
10 3.00 129.00 48.00 -3.54 -8.48
10 4.00 134.00 46.00 1.13 -9.82
10 5.00 134.00 49.00 5.57 -8.51
10 6.00 163.00 56.00 8.93 -4.28
10 7.00 135.00 43.00 9.38 0.96
10 8.00 174.00 64.00 8.02 5.69
10 9.00 380.00 53.00 -4.48 9.22
10 10.00 203.00 59.00 -9.42 5.20
10 11.00 136.00 57.00 -10.14 -1.37
10 12.00 109.00 73.00 -8.03 -6.57
10 13.00 148.00 58.00 4.08 -9.54
10 14.00 147.00 nan 9.82 -3.77
11 0.00 165.00 55.00 -0.57 -1.22
11 1.00 150.00 134.00 -1.44 -8.57
11 2.00 146.00 49.00 3.95 -9.79
11 3.00 159.00 45.00 8.27 -6.20
11 4.00 402.00 nan 9.44 -1.66
12 0.00 153.00 59.00 -0.19 -0.48
12 1.00 213.00 201.00 3.45 -8.41
12 2.00 247.00 43.00 -6.30 -8.09
12 3.00 144.00 47.00 -9.69 -4.29
12 4.00 137.00 42.00 -9.96 1.34
12 5.00 113.00 67.00 -8.24 5.48
12 6.00 231.00 40.00 1.38 8.99
12 7.00 143.00 56.00 4.75 8.49
12 8.00 149.00 59.00 8.57 4.18
12 9.00 142.00 50.00 9.50 -0.77
12 10.00 170.00 64.00 8.24 -5.55
12 11.00 263.00 nan -2.08 -9.42
13 0.00 156.00 214.00 -2.66 -8.30
13 1.00 156.00 54.00 8.90 -3.80
13 2.00 138.00 62.00 9.08 2.89
13 3.00 158.00 65.00 2.70 8.89
13 4.00 148.00 nan 8.99 3.67
14 0.00 161.00 57.00 -0.35 -0.38
14 1.00 199.00 49.00 3.87 -7.56
14 2.00 175.00 50.00 -1.71 -9.38
14 3.00 179.00 50.00 -7.34 -7.46
14 4.00 154.00 38.00 -9.68 -0.97
14 5.00 156.00 49.00 -9.80 2.34
14 6.00 129.00 72.00 -5.35 7.05
14 7.00 299.00 nan 6.88 7.36
15 0.00 169.00 190.00 -0.42 -0.16
15 1.00 151.00 65.00 -6.57 -7.00
15 2.00 111.00 69.00 -6.93 4.77
15 3.00 183.00 81.00 6.88 6.97
15 4.00 133.00 nan 7.42 -6.45
16 0.00 158.00 56.00 -0.36 -0.00
16 1.00 129.00 177.00 -0.52 -8.21
16 2.00 103.00 59.00 5.00 -9.26
16 3.00 134.00 50.00 9.76 -3.16
16 4.00 172.00 63.00 9.27 3.42
16 5.00 108.00 45.00 -0.42 9.46
16 6.00 158.00 57.00 -4.63 9.23
16 7.00 129.00 82.00 -9.92 2.82
16 8.00 212.00 79.00 8.80 4.95
16 9.00 178.00 70.00 -8.41 -3.68
16 10.00 174.00 80.00 1.78 -9.36
16 11.00 181.00 nan 1.69 9.00
17 0.00 107.00 28.00 -0.90 -7.71
17 1.00 126.00 47.00 -0.36 -8.86
17 2.00 135.00 46.00 -5.87 -8.55
17 3.00 238.00 nan -9.59 -3.87
18 0.00 149.00 56.00 -0.67 -1.03
18 1.00 179.00 55.00 -6.81 -6.76
18 2.00 134.00 60.00 -0.59 -9.76
18 3.00 290.00 69.00 6.26 -7.94
18 4.00 220.00 nan -7.42 -6.97
19 0.00 159.00 54.00 -0.99 -0.36
19 1.00 189.00 51.00 -3.04 -8.03
19 2.00 125.00 63.00 3.24 -8.99
19 3.00 202.00 44.00 8.46 -2.38
19 4.00 394.00 2.00 9.07 2.26
19 5.00 115.00 nan 8.70 2.38
20 0.00 148.00 57.00 -0.19 -0.11
20 1.00 244.00 50.00 3.16 -8.00
20 2.00 179.00 52.00 8.12 -5.85
20 3.00 154.00 43.00 9.69 -0.27
20 4.00 152.00 47.00 8.44 4.17
20 5.00 153.00 49.00 4.84 8.11
20 6.00 151.00 50.00 -0.35 9.94
20 7.00 130.00 50.00 -6.07 8.25
20 8.00 171.00 46.00 -9.69 4.26
20 9.00 129.00 52.00 -10.48 0.03
20 10.00 133.00 47.00 -8.95 -5.00
20 11.00 139.00 45.00 -4.83 -8.46
20 12.00 139.00 50.00 -0.56 -9.59
20 13.00 123.00 57.00 4.71 -8.84
20 14.00 206.00 49.00 9.03 -3.32
20 15.00 126.00 nan 9.70 -0.45
21 0.00 152.00 56.00 -1.05 -0.17
21 1.00 163.00 40.00 -5.05 -7.93
21 2.00 173.00 59.00 -1.30 -9.34
21 3.00 179.00 51.00 7.08 -7.18
21 4.00 134.00 52.00 9.34 -2.18
21 5.00 146.00 59.00 9.34 2.88
21 6.00 144.00 38.00 5.44 7.74
21 7.00 121.00 63.00 2.24 9.57
21 8.00 184.00 51.00 -7.52 6.48
21 9.00 135.00 48.00 -9.84 1.66
21 10.00 135.00 55.00 -9.72 -2.83
21 11.00 129.00 77.00 -6.39 -7.42
21 12.00 196.00 51.00 6.97 -6.76
21 13.00 141.00 nan 9.28 -1.56
22 0.00 156.00 57.00 -0.85 0.14
22 1.00 158.00 56.00 -3.45 -8.16
22 2.00 188.00 40.00 5.07 -9.02
22 3.00 122.00 50.00 7.66 -6.37
22 4.00 151.00 58.00 9.06 -1.26
22 5.00 118.00 57.00 8.70 3.63
22 6.00 180.00 41.00 4.63 8.37
22 7.00 141.00 59.00 1.33 9.98
22 8.00 134.00 176.00 -6.72 7.32
22 9.00 151.00 47.00 -10.31 0.94
22 10.00 127.00 45.00 -9.69 -4.07
22 11.00 210.00 46.00 -6.66 -7.86
22 12.00 488.00 nan -1.42 -9.96
23 0.00 146.00 55.00 -0.89 -0.50
23 1.00 172.00 74.00 -2.48 -9.06
23 2.00 157.00 64.00 8.87 -2.52
23 3.00 279.00 nan 2.38 7.76
24 0.00 160.00 56.00 -0.55 -0.13
24 1.00 143.00 63.00 4.41 -6.48
24 2.00 154.00 73.00 -6.54 -6.73
24 3.00 112.00 77.00 -7.41 6.37
24 4.00 163.00 72.00 6.57 6.62
24 5.00 167.00 nan 6.88 -6.06
25 0.00 162.00 55.00 -0.89 -0.36
25 1.00 213.00 65.00 2.41 -7.77
25 2.00 158.00 68.00 9.22 2.51
25 3.00 259.00 nan -3.75 8.91
26 0.00 163.00 54.00 -2.13 -1.58
26 1.00 222.00 66.00 0.69 -8.36
26 2.00 156.00 85.00 -9.64 -1.31
26 3.00 122.00 nan 8.85 0.85
27 0.00 155.00 56.00 -0.77 -0.30
27 1.00 131.00 55.00 -3.16 -7.31
27 2.00 134.00 58.00 1.55 -9.04
27 3.00 136.00 51.00 7.84 -5.33
27 4.00 168.00 42.00 9.59 -0.33
27 5.00 107.00 59.00 9.10 3.39
27 6.00 152.00 35.00 3.40 8.96
27 7.00 119.00 58.00 1.28 10.00
27 8.00 165.00 48.00 -7.76 6.59
27 9.00 135.00 52.00 -10.25 1.54
27 10.00 136.00 51.00 -10.14 -3.29
27 11.00 149.00 47.00 -7.14 -7.62
27 12.00 176.00 49.00 -2.03 -9.97
27 13.00 147.00 57.00 3.72 -9.81
27 14.00 294.00 46.00 8.06 -2.19
27 15.00 164.00 73.00 8.75 3.30
27 16.00 194.00 nan -5.33 7.63
28 0.00 169.00 49.00 -2.15 -1.87
28 1.00 156.00 65.00 -6.15 -5.53
28 2.00 138.00 71.00 6.02 -8.02
28 3.00 196.00 69.00 8.19 4.86
28 4.00 195.00 nan -5.64 7.56
29 0.00 162.00 55.00 -0.25 0.23
29 1.00 133.00 167.00 -1.53 -7.45
29 2.00 123.00 43.00 4.06 -9.32
29 3.00 155.00 61.00 7.63 -6.39
29 4.00 209.00 44.00 -1.71 -9.43
29 5.00 274.00 nan -6.31 -8.25
30 0.00 160.00 54.00 -1.12 -0.32
30 1.00 223.00 75.00 -1.66 -7.76
30 2.00 173.00 60.00 9.31 -2.13
30 3.00 166.00 71.00 2.56 8.14
30 4.00 271.00 nan -10.51 1.94
31 0.00 166.00 54.00 -0.82 -0.17
31 1.00 236.00 31.00 -0.74 -8.53
31 2.00 137.00 36.00 -1.86 -9.11
31 3.00 130.00 58.00 0.75 -9.70
31 4.00 147.00 nan -8.18 -7.01
32 0.00 160.00 51.00 -1.37 -2.18
32 1.00 113.00 32.00 -2.54 -8.34
32 2.00 140.00 54.00 -0.50 -9.49
32 3.00 127.00 54.00 6.61 -7.25
32 4.00 143.00 63.00 9.16 -1.13
32 5.00 138.00 54.00 6.10 6.60
32 6.00 140.00 58.00 -0.41 9.97
32 7.00 124.00 57.00 -7.85 6.28
32 8.00 159.00 67.00 -10.18 0.20
32 9.00 133.00 75.00 -6.80 -7.52
32 10.00 191.00 52.00 7.00 -4.85
32 11.00 178.00 72.00 9.83 -0.27
32 12.00 169.00 nan 1.23 -9.44
33 0.00 153.00 55.00 -0.82 -0.17
33 1.00 179.00 148.00 -1.34 -8.37
33 2.00 138.00 54.00 6.08 -8.26
33 3.00 158.00 43.00 9.20 -2.78
33 4.00 167.00 48.00 9.43 1.91
33 5.00 156.00 40.00 6.52 7.14
33 6.00 138.00 65.00 3.36 9.43
33 7.00 180.00 54.00 -7.16 6.72
33 8.00 134.00 56.00 -9.88 1.24
33 9.00 171.00 54.00 -9.00 -5.46
33 10.00 161.00 59.00 -4.02 -9.06
33 11.00 167.00 82.00 -9.23 1.21
33 12.00 224.00 72.00 1.67 -8.62
33 13.00 225.00 nan 9.54 -0.90
34 0.00 150.00 54.00 -0.90 0.04
34 1.00 183.00 47.00 -2.04 -8.28
34 2.00 114.00 43.00 2.74 -8.77
34 3.00 142.00 55.00 7.16 -6.54
34 4.00 153.00 46.00 9.38 -1.21
34 5.00 102.00 95.00 9.16 2.36
34 6.00 184.00 44.00 5.24 7.72
34 7.00 136.00 59.00 1.31 9.63
34 8.00 203.00 48.00 -7.70 6.48
34 9.00 144.00 51.00 -10.09 1.89
34 10.00 130.00 48.00 -10.06 -3.28
34 11.00 152.00 47.00 -7.47 -7.59
34 12.00 176.00 47.00 -2.35 -9.60
34 13.00 153.00 60.00 3.63 -9.23
34 14.00 227.00 34.00 9.12 -4.02
34 15.00 143.00 67.00 7.67 -5.64
34 16.00 236.00 nan 0.50 6.58
35 0.00 164.00 55.00 -1.10 -0.15
35 1.00 162.00 55.00 -4.26 -7.36
35 2.00 130.00 57.00 2.68 -9.86
35 3.00 191.00 55.00 8.29 -4.66
35 4.00 131.00 58.00 8.98 2.46
35 5.00 120.00 44.00 1.41 8.75
35 6.00 251.00 56.00 -2.92 9.70
35 7.00 211.00 63.00 -9.59 4.29
35 8.00 168.00 78.00 -10.25 -2.70
35 9.00 230.00 87.00 3.27 9.07
35 10.00 130.00 43.00 8.87 -0.90
35 11.00 189.00 59.00 8.67 -3.59
35 12.00 177.00 nan 2.36 -8.09
36 0.00 180.00 65.00 0.92 -9.81
36 1.00 107.00 83.00 -9.46 -0.95
36 2.00 267.00 nan 9.54 0.14
37 0.00 154.00 56.00 -0.30 -0.18
37 1.00 258.00 77.00 2.96 -8.61
37 2.00 146.00 66.00 8.70 2.37
37 3.00 212.00 77.00 -3.99 8.70
37 4.00 177.00 nan -9.56 -4.93
38 0.00 165.00 53.00 -0.86 -0.18
38 1.00 175.00 51.00 -0.51 -8.20
38 2.00 164.00 50.00 5.19 -8.50
38 3.00 132.00 54.00 -0.51 -9.33
38 4.00 183.00 45.00 -8.65 -6.25
38 5.00 192.00 45.00 -10.39 -1.35
38 6.00 134.00 70.00 -9.61 3.41
38 7.00 237.00 36.00 1.78 8.53
38 8.00 142.00 206.00 -0.88 9.63
38 9.00 172.00 52.00 8.10 4.96
38 10.00 137.00 46.00 9.08 -0.67
38 11.00 188.00 47.00 8.54 -4.07
38 12.00 209.00 51.00 5.41 -7.39
38 13.00 235.00 41.00 -0.72 -9.46
38 14.00 180.00 51.00 -4.88 -9.31
38 15.00 200.00 41.00 -9.73 -4.41
38 16.00 218.00 63.00 -10.45 0.31
38 17.00 168.00 69.00 -2.37 8.53
38 18.00 262.00 40.00 8.12 2.32
38 19.00 133.00 nan 7.48 5.47
39 0.00 160.00 54.00 -1.06 -0.54
39 1.00 177.00 50.00 -2.91 -8.19
39 2.00 132.00 54.00 1.64 -9.35
39 3.00 144.00 57.00 7.67 -6.16
39 4.00 153.00 60.00 9.26 1.77
39 5.00 368.00 31.00 3.95 7.38
39 6.00 124.00 nan 4.69 8.14
40 0.00 162.00 50.00 -0.76 0.05
40 1.00 117.00 165.00 -4.21 -6.30
40 2.00 124.00 46.00 1.47 -9.51
40 3.00 180.00 nan 5.80 -8.80
41 0.00 153.00 51.00 -0.48 -0.26
41 1.00 112.00 32.00 -1.13 -7.35
41 2.00 168.00 74.00 -2.90 -8.81
41 3.00 186.00 60.00 9.24 -3.47
41 4.00 113.00 35.00 3.90 6.73
41 5.00 110.00 nan 2.53 8.43
42 0.00 162.00 59.00 -1.00 -0.11
42 1.00 125.00 169.00 -1.16 -7.73
42 2.00 116.00 54.00 4.50 -9.39
42 3.00 166.00 43.00 8.60 -4.98
42 4.00 184.00 48.00 9.78 -0.50
42 5.00 180.00 43.00 8.21 4.94
42 6.00 381.00 nan 4.98 8.45
43 0.00 179.00 53.00 -0.34 0.23
43 1.00 103.00 37.00 -1.79 -6.77
43 2.00 135.00 44.00 -0.77 -9.58
43 3.00 121.00 59.00 3.44 -9.74
43 4.00 265.00 46.00 -6.62 -7.76
43 5.00 167.00 45.00 -9.83 -3.92
43 6.00 154.00 41.00 -9.70 1.67
43 7.00 136.00 68.00 -7.77 5.57
43 8.00 214.00 192.00 2.91 8.31
43 9.00 167.00 54.00 8.65 4.03
43 10.00 144.00 51.00 9.53 -0.74
43 11.00 246.00 54.00 8.21 -6.01
43 12.00 233.00 47.00 2.95 -9.97
43 13.00 166.00 45.00 -2.75 -10.27
43 14.00 139.00 73.00 -7.38 -8.30
43 15.00 266.00 50.00 -7.92 4.71
43 16.00 135.00 nan -3.41 9.17
44 0.00 153.00 57.00 -0.82 -0.20
44 1.00 161.00 67.00 -5.41 -7.01
44 2.00 139.00 68.00 7.20 -6.12
44 3.00 209.00 70.00 5.61 7.32
44 4.00 227.00 77.00 -8.62 5.41
44 5.00 138.00 nan -2.20 -4.64
45 0.00 182.00 53.00 -0.24 -2.79
45 1.00 158.00 53.00 0.22 -8.84
45 2.00 138.00 54.00 6.47 -7.99
45 3.00 188.00 45.00 8.93 -1.46
45 4.00 124.00 46.00 9.13 2.64
45 5.00 301.00 nan 6.84 6.98
46 0.00 178.00 52.00 -0.38 0.12
46 1.00 104.00 32.00 0.83 -6.39
46 2.00 176.00 70.00 0.55 -8.38
46 3.00 136.00 nan 9.11 0.21
47 0.00 174.00 64.00 -0.65 0.03
47 1.00 201.00 47.00 -0.04 -8.71
47 2.00 142.00 53.00 5.51 -8.53
47 3.00 226.00 45.00 9.49 -3.24
47 4.00 156.00 50.00 9.73 0.89
47 5.00 147.00 44.00 7.96 5.14
47 6.00 157.00 44.00 3.89 8.82
47 7.00 172.00 51.00 -0.88 9.83
47 8.00 142.00 45.00 -6.91 7.47
47 9.00 188.00 45.00 -9.98 3.76
47 10.00 157.00 49.00 -10.36 -0.49
47 11.00 162.00 44.00 -9.06 -5.40
47 12.00 191.00 49.00 -4.92 -8.53
47 13.00 157.00 61.00 0.74 -9.70
47 14.00 243.00 45.00 8.25 -3.75
47 15.00 165.00 43.00 9.27 1.05
47 16.00 177.00 72.00 8.40 5.92
47 17.00 196.00 nan -7.63 6.24
48 0.00 112.00 53.00 -1.02 -1.56
48 1.00 187.00 64.00 1.44 -8.16
48 2.00 132.00 81.00 -8.98 -1.28
48 3.00 168.00 nan 9.23 1.60
49 0.00 155.00 56.00 -0.85 0.30
49 1.00 148.00 47.00 -1.69 -7.99
49 2.00 135.00 59.00 3.25 -9.30
49 3.00 157.00 52.00 8.83 -4.42
49 4.00 299.00 54.00 9.20 2.59
49 5.00 144.00 55.00 3.71 8.39
49 6.00 149.00 54.00 -4.05 9.15
49 7.00 188.00 54.00 -9.86 3.79
49 8.00 696.00 nan -9.81 -3.11
50 0.00 148.00 59.00 -1.03 -0.30
50 1.00 153.00 74.00 -9.38 -4.55
50 2.00 150.00 79.00 4.56 -9.02
50 3.00 150.00 67.00 8.44 4.76
50 4.00 287.00 nan -5.15 8.48
51 0.00 161.00 54.00 -0.48 -0.29
51 1.00 172.00 64.00 -3.23 -7.08
51 2.00 186.00 64.00 7.95 -5.90
51 3.00 212.00 68.00 5.68 6.42
51 4.00 279.00 nan -8.26 4.66
52 0.00 151.00 54.00 -0.73 -0.28
52 1.00 131.00 51.00 -1.81 -8.15
52 2.00 119.00 60.00 4.02 -8.92
52 3.00 135.00 59.00 8.60 -3.51
52 4.00 174.00 57.00 8.15 3.41
52 5.00 132.00 44.00 -0.65 8.53
52 6.00 142.00 53.00 -5.03 8.50
52 7.00 211.00 65.00 -9.87 3.44
52 8.00 173.00 60.00 -9.80 -3.94
52 9.00 168.00 53.00 -1.23 -9.07
52 10.00 110.00 56.00 4.89 -8.99
52 11.00 114.00 nan 8.69 -0.63
53 0.00 164.00 54.00 0.04 -0.77
53 1.00 193.00 62.00 0.35 -8.75
53 2.00 141.00 62.00 -9.59 -0.98
53 3.00 130.00 75.00 -1.13 8.47
53 4.00 390.00 nan 8.96 0.02
54 0.00 150.00 53.00 -0.40 -0.27
54 1.00 209.00 51.00 0.13 -8.36
54 2.00 134.00 52.00 6.30 -7.83
54 3.00 142.00 215.00 9.30 -1.37
54 4.00 534.00 nan -10.07 -1.69
55 0.00 152.00 55.00 -0.84 -0.40
55 1.00 210.00 59.00 -4.97 -7.33
55 2.00 107.00 66.00 -9.45 2.42
55 3.00 358.00 nan 3.83 7.85
56 0.00 163.00 55.00 -0.13 -0.12
56 1.00 206.00 66.00 3.01 -7.92
56 2.00 131.00 74.00 -9.03 -2.50
56 3.00 334.00 nan 9.01 2.06
57 0.00 188.00 56.00 -0.40 -0.06
57 1.00 183.00 51.00 -1.14 -8.27
57 2.00 121.00 204.00 2.96 -8.71
57 3.00 152.00 85.00 10.21 -3.14
57 4.00 124.00 59.00 9.05 3.05
57 5.00 125.00 49.00 1.10 8.56
57 6.00 107.00 62.00 -4.39 8.74
57 7.00 547.00 nan -9.88 2.37
58 0.00 172.00 56.00 -1.35 -0.05
58 1.00 223.00 42.00 -9.85 -1.42
58 2.00 147.00 186.00 -8.81 3.61
58 3.00 220.00 62.00 -5.99 -7.75
58 4.00 178.00 59.00 1.68 -10.21
58 5.00 204.00 64.00 8.26 -5.99
58 6.00 170.00 61.00 9.73 1.48
58 7.00 200.00 50.00 4.32 7.60
58 8.00 192.00 55.00 -1.69 9.39
58 9.00 157.00 59.00 -8.65 5.66
58 10.00 126.00 66.00 -9.97 -1.16
58 11.00 158.00 57.00 -0.87 -8.63
58 12.00 145.00 66.00 7.91 -5.87
58 13.00 202.00 nan 9.64 1.80
59 0.00 162.00 196.00 -0.54 -0.51
59 1.00 159.00 65.00 -6.09 -7.31
59 2.00 132.00 67.00 7.42 -7.08
59 3.00 207.00 76.00 7.11 5.31
59 4.00 264.00 nan -7.61 5.86
60 0.00 177.00 63.00 -0.51 -0.31
60 1.00 298.00 260.00 -1.06 -8.80
60 2.00 163.00 69.00 1.52 8.27
60 3.00 625.00 nan -9.92 1.10
61 0.00 185.00 56.00 -0.32 0.34
61 1.00 136.00 32.00 1.22 -6.88
61 2.00 103.00 52.00 2.49 -8.07
61 3.00 113.00 54.00 8.22 -4.43
61 4.00 147.00 58.00 8.54 3.37
61 5.00 112.00 48.00 2.17 8.56
61 6.00 188.00 56.00 -2.48 9.76
61 7.00 183.00 66.00 -9.50 5.24
61 8.00 143.00 55.00 -9.72 -2.27
61 9.00 270.00 nan -5.37 -7.92
62 0.00 152.00 55.00 -0.93 0.02
62 1.00 154.00 65.00 -4.57 -6.84
62 2.00 142.00 68.00 7.81 -5.15
62 3.00 297.00 71.00 5.18 7.77
62 4.00 125.00 nan -8.94 4.76
63 0.00 249.00 57.00 -0.66 0.45
63 1.00 161.00 43.00 -2.19 -8.55
63 2.00 130.00 57.00 1.77 -9.54
63 3.00 126.00 63.00 8.10 -4.89
63 4.00 256.00 nan 9.11 1.83
64 0.00 173.00 57.00 -0.36 -0.47
64 1.00 196.00 48.00 2.47 -8.08
64 2.00 127.00 71.00 -3.01 -9.21
64 3.00 191.00 61.00 8.64 -3.96
64 4.00 145.00 59.00 9.06 3.14
64 5.00 134.00 51.00 2.63 8.12
64 6.00 133.00 58.00 -3.74 8.33
64 7.00 202.00 60.00 -9.49 2.84
64 8.00 152.00 63.00 -9.10 -4.19
64 9.00 153.00 79.00 -3.27 -9.43
64 10.00 136.00 nan 9.67 -1.02
65 0.00 159.00 55.00 -0.41 -0.32
65 1.00 183.00 50.00 -0.05 -8.69
65 2.00 129.00 51.00 5.95 -8.45
65 3.00 156.00 50.00 9.39 -4.30
65 4.00 154.00 46.00 10.06 -0.03
65 5.00 173.00 55.00 8.39 5.01
65 6.00 163.00 46.00 3.93 8.79
65 7.00 161.00 49.00 -0.82 9.83
65 8.00 129.00 50.00 -6.01 7.94
65 9.00 211.00 50.00 -9.36 3.31
65 10.00 194.00 45.00 -9.99 -1.29
65 11.00 193.00 48.00 -8.72 -5.75
65 12.00 148.00 74.00 -4.69 -9.00
65 13.00 208.00 53.00 7.52 -5.11
65 14.00 262.00 41.00 9.40 1.40
65 15.00 145.00 nan 7.97 5.27
66 0.00 155.00 54.00 -0.90 -0.25
66 1.00 197.00 52.00 -1.22 -8.16
66 2.00 145.00 43.00 5.91 -7.85
66 3.00 158.00 51.00 8.88 -3.92
66 4.00 137.00 51.00 9.49 1.64
66 5.00 147.00 38.00 6.58 6.76
66 6.00 167.00 50.00 3.74 8.90
66 7.00 445.00 nan -2.51 9.52
67 0.00 186.00 54.00 -0.57 -0.19
67 1.00 117.00 35.00 -8.33 -2.53
67 2.00 119.00 52.00 -9.86 -0.71
67 3.00 117.00 50.00 -7.02 5.87
67 4.00 169.00 63.00 -0.32 9.12
67 5.00 140.00 65.00 7.16 6.25
67 6.00 138.00 60.00 9.33 -0.23
67 7.00 174.00 55.00 6.88 -6.91
67 8.00 176.00 52.00 -0.73 -9.59
67 9.00 229.00 57.00 -7.82 -7.36
67 10.00 156.00 nan -9.98 -1.09
68 0.00 167.00 55.00 -0.44 -0.15
68 1.00 211.00 69.00 -0.98 -8.12
68 2.00 137.00 39.00 8.84 -3.54
68 3.00 188.00 nan 9.30 -2.28
69 0.00 171.00 159.00 -0.63 -0.17
69 1.00 178.00 68.00 -5.70 -7.23
69 2.00 203.00 70.00 7.90 -5.47
69 3.00 188.00 nan 5.44 6.51
70 0.00 167.00 56.00 -0.38 -0.20
70 1.00 213.00 63.00 0.06 -8.90
70 2.00 135.00 83.00 -9.33 -0.73
70 3.00 250.00 69.00 9.13 0.01
70 4.00 411.00 nan -0.85 9.38
71 0.00 168.00 57.00 -0.37 -0.09
71 1.00 235.00 66.00 -2.22 -8.06
71 2.00 130.00 69.00 -9.93 2.37
71 3.00 124.00 82.00 2.03 9.41
71 4.00 220.00 nan 9.08 -3.11
72 0.00 159.00 54.00 -0.56 -0.19
72 1.00 200.00 50.00 0.02 -7.76
72 2.00 126.00 55.00 5.91 -7.67
72 3.00 184.00 42.00 9.31 -0.13
72 4.00 132.00 50.00 8.77 3.37
72 5.00 189.00 57.00 4.22 7.94
72 6.00 202.00 48.00 -5.01 8.40
72 7.00 172.00 48.00 -9.12 5.38
72 8.00 150.00 49.00 -10.56 0.73
72 9.00 146.00 45.00 -9.53 -4.68
72 10.00 153.00 47.00 -6.13 -7.95
72 11.00 160.00 47.00 -1.19 -9.65
72 12.00 122.00 59.00 3.76 -9.26
72 13.00 157.00 43.00 8.35 -4.89
72 14.00 158.00 48.00 9.34 -1.19
72 15.00 192.00 50.00 8.20 4.33
72 16.00 164.00 41.00 4.52 8.71
72 17.00 134.00 60.00 0.27 10.10
72 18.00 187.00 49.00 -8.58 5.10
72 19.00 140.00 nan -9.85 0.57
73 0.00 159.00 55.00 -0.86 -0.21
73 1.00 144.00 151.00 -3.15 -7.75
73 2.00 138.00 82.00 -8.73 -5.30
73 3.00 186.00 43.00 7.88 1.43
73 4.00 115.00 57.00 9.00 -1.24
73 5.00 166.00 55.00 5.10 -7.90
73 6.00 177.00 80.00 -2.23 -10.03
