# minimum duration: 100
# smoothing window: 30
# velocity threshold: 50
# dispersion threshold: 1
trl fix_id fdur sdur xpos ypos
30 5.00 202.00 18.00 -8.65 -1.83
30 6.00 174.00 38.00 -5.44 -8.77
30 7.00 110.00 91.00 -3.59 7.24
30 8.00 203.00 20.00 6.43 7.84
30 9.00 191.00 28.00 11.31 1.00
30 10.00 167.00 11.00 5.05 -7.76
30 11.00 151.00 nan 1.04 -9.73
31 0.00 187.00 20.00 -0.36 -0.23
31 1.00 259.00 27.00 -6.50 -5.67
31 2.00 167.00 30.00 6.69 -6.98
31 3.00 104.00 nan 8.41 5.05
32 0.00 183.00 22.00 -0.21 -0.69
32 1.00 303.00 27.00 -7.08 -4.61
32 2.00 195.00 31.00 7.65 -3.96
32 3.00 170.00 0.00 -8.32 -1.58
32 4.00 303.00 nan -8.79 0.03
33 0.00 171.00 18.00 -0.31 -1.02
33 1.00 112.00 0.00 -7.95 -2.98
33 2.00 241.00 22.00 -8.00 -3.14
33 3.00 174.00 56.00 1.83 -9.36
33 4.00 207.00 36.00 9.81 -2.82
33 5.00 183.00 0.00 3.52 6.45
33 6.00 180.00 14.00 3.50 6.79
33 7.00 105.00 nan 2.87 0.37
34 0.00 188.00 15.00 -0.40 -0.93
34 1.00 151.00 23.00 -6.84 -0.38
34 2.00 136.00 29.00 -3.07 -8.73
34 3.00 213.00 33.00 10.22 -3.96
34 4.00 249.00 nan 5.19 7.45
35 0.00 224.00 18.00 0.12 -0.56
35 1.00 195.00 108.00 -5.03 -5.86
35 2.00 183.00 9.00 6.13 -1.11
35 3.00 245.00 31.00 8.12 4.09
35 4.00 158.00 0.00 -5.45 7.81
35 5.00 166.00 26.00 -5.39 7.99
35 6.00 191.00 nan 6.63 5.86
36 0.00 246.00 5.00 -0.16 -0.57
36 1.00 150.00 22.00 -2.71 -1.59
36 2.00 155.00 12.00 -3.84 6.55
36 3.00 386.00 11.00 1.75 8.52
36 4.00 180.00 5.00 -2.90 8.39
36 5.00 100.00 0.00 1.59 8.81
36 6.00 151.00 13.00 1.80 9.03
36 7.00 147.00 nan 7.18 6.12
37 0.00 231.00 23.00 0.02 -0.42
37 1.00 176.00 0.00 -2.28 -8.02
37 2.00 144.00 18.00 -2.35 -8.05
37 3.00 121.00 38.00 7.36 -5.92
37 4.00 168.00 96.00 -3.39 9.20
37 5.00 152.00 16.00 -4.85 6.01
37 6.00 163.00 34.00 -8.92 1.83
37 7.00 188.00 21.00 9.34 4.55
37 8.00 156.00 33.00 10.58 -3.09
37 9.00 181.00 30.00 3.05 10.28
37 10.00 126.00 nan -0.80 -4.70
38 0.00 185.00 21.00 -0.16 -0.50
38 1.00 162.00 9.00 -5.98 -5.23
38 2.00 174.00 29.00 -3.66 -9.00
38 3.00 214.00 22.00 8.89 -3.00
38 4.00 175.00 35.00 5.86 -8.45
38 5.00 209.00 21.00 2.92 7.74
38 6.00 108.00 0.00 -6.55 5.33
38 7.00 286.00 0.00 -6.70 5.28
38 8.00 123.00 nan -5.47 6.07
39 0.00 186.00 19.00 -0.27 -0.75
39 1.00 204.00 10.00 -6.78 -4.81
39 2.00 271.00 27.00 -3.98 -8.79
39 3.00 201.00 35.00 7.94 -5.72
39 4.00 324.00 6.00 1.70 6.65
39 5.00 155.00 nan -1.59 7.89
40 0.00 193.00 19.00 -0.39 -0.43
40 1.00 124.00 0.00 -7.41 -2.61
40 2.00 230.00 0.00 -7.55 -2.66
40 3.00 205.00 10.00 -8.80 -2.82
40 4.00 126.00 nan -8.57 2.30
41 0.00 191.00 18.00 -0.04 -0.56
41 1.00 116.00 0.00 -7.88 -2.83
41 2.00 141.00 35.00 -8.03 -2.71
41 3.00 240.00 14.00 10.12 1.99
41 4.00 282.00 7.00 9.94 -3.69
41 5.00 125.00 nan 10.28 0.93
42 0.00 230.00 16.00 -0.38 -0.36
42 1.00 131.00 0.00 -8.25 -1.13
42 2.00 131.00 18.00 -8.42 -0.97
42 3.00 197.00 31.00 -4.40 -7.81
42 4.00 138.00 13.00 -6.93 5.13
42 5.00 151.00 18.00 -1.53 8.71
42 6.00 162.00 20.00 6.37 6.76
42 7.00 197.00 23.00 10.96 0.35
42 8.00 142.00 17.00 8.44 -7.33
42 9.00 126.00 nan 2.17 -9.59
43 0.00 208.00 22.00 -0.22 -0.12
43 1.00 266.00 34.00 -4.29 -7.18
43 2.00 124.00 36.00 -2.04 8.10
43 3.00 122.00 70.00 3.02 9.07
43 4.00 176.00 21.00 9.46 4.50
43 5.00 174.00 nan 9.64 -3.68
44 0.00 185.00 19.00 -0.10 -0.45
44 1.00 247.00 29.00 -5.30 -4.91
44 2.00 221.00 22.00 9.43 -5.04
44 3.00 133.00 38.00 10.24 2.61
44 4.00 192.00 74.00 -6.04 6.44
44 5.00 207.00 62.00 2.48 7.37
44 6.00 119.00 0.00 -9.43 -3.72
44 7.00 134.00 24.00 -9.92 -3.85
44 8.00 154.00 nan 2.69 -6.76
45 0.00 198.00 19.00 -0.08 -0.46
45 1.00 140.00 86.00 -4.88 -5.49
45 2.00 174.00 14.00 -9.13 -1.85
45 3.00 201.00 13.00 -6.88 5.47
45 4.00 139.00 52.00 -1.36 7.67
45 5.00 140.00 9.00 2.74 7.97
45 6.00 177.00 18.00 7.42 6.06
45 7.00 144.00 41.00 11.24 -2.01
45 8.00 243.00 18.00 7.69 -8.06
45 9.00 144.00 94.00 10.70 -0.61
45 10.00 152.00 22.00 -5.74 -2.46
45 11.00 286.00 nan -2.34 -10.48
46 0.00 237.00 25.00 0.38 -0.92
46 1.00 249.00 39.00 -2.67 -8.22
46 2.00 244.00 nan 1.83 7.17
47 0.00 192.00 16.00 -0.42 -0.84
47 1.00 155.00 14.00 -6.44 -4.29
47 2.00 189.00 11.00 -2.49 -8.99
47 3.00 295.00 41.00 2.24 -9.71
47 4.00 299.00 6.00 7.38 -8.22
47 5.00 157.00 nan 9.70 -5.36
48 0.00 197.00 30.00 -0.23 -0.47
48 1.00 160.00 5.00 1.94 -8.92
48 2.00 199.00 152.00 4.99 -8.67
48 3.00 147.00 25.00 0.18 8.03
48 4.00 183.00 18.00 -8.38 1.90
48 5.00 240.00 18.00 -8.40 -5.07
48 6.00 100.00 128.00 -1.78 -9.80
48 7.00 299.00 nan 9.50 3.02
49 0.00 193.00 18.00 -0.55 -0.66
49 1.00 197.00 21.00 -5.33 -5.21
49 2.00 185.00 49.00 4.85 -8.51
49 3.00 103.00 0.00 -5.86 6.19
49 4.00 102.00 16.00 -5.93 6.22
49 5.00 182.00 nan -0.07 0.51
50 0.00 196.00 21.00 -0.50 -0.62
50 1.00 138.00 111.00 -1.66 -8.49
50 2.00 150.00 7.00 -7.26 -6.60
50 3.00 360.00 46.00 -9.21 -2.83
50 4.00 103.00 0.00 -7.95 3.44
50 5.00 304.00 20.00 -7.72 4.36
50 6.00 137.00 nan -8.72 -2.25
51 0.00 180.00 18.00 0.05 -0.40
51 1.00 205.00 34.00 -6.47 -3.76
51 2.00 127.00 5.00 9.80 -2.15
51 3.00 323.00 27.00 10.06 0.20
51 4.00 174.00 15.00 7.08 7.56
51 5.00 173.00 79.00 11.01 1.89
51 6.00 175.00 nan 5.45 6.86
52 0.00 280.00 23.00 0.28 -0.48
52 1.00 200.00 26.00 0.87 -10.45
52 2.00 268.00 26.00 -7.25 -1.52
52 3.00 206.00 42.00 0.90 10.30
52 4.00 165.00 nan 2.22 -11.21
53 0.00 258.00 23.00 -0.00 -0.61
53 1.00 248.00 44.00 0.19 -10.27
53 2.00 182.00 35.00 -6.61 3.79
53 3.00 190.00 67.00 8.10 -0.06
53 4.00 198.00 nan -9.06 -1.44
54 0.00 205.00 23.00 -0.22 -0.75
54 1.00 248.00 28.00 -5.41 -6.19
54 2.00 194.00 26.00 6.98 -8.20
54 3.00 194.00 14.00 9.19 2.59
54 4.00 109.00 10.00 5.54 6.77
54 5.00 182.00 26.00 0.82 9.28
54 6.00 215.00 nan -5.02 1.01
55 0.00 219.00 19.00 0.01 -0.60
55 1.00 209.00 6.00 -4.47 -6.51
55 2.00 158.00 32.00 -7.42 -4.95
55 3.00 179.00 12.00 6.82 3.31
55 4.00 249.00 0.00 2.55 7.97
55 5.00 264.00 nan 1.03 8.26
56 0.00 198.00 50.00 -0.26 -0.57
56 1.00 156.00 8.00 1.97 -6.15
56 2.00 243.00 57.00 2.17 -10.23
56 3.00 153.00 8.00 -5.18 -2.50
56 4.00 183.00 nan -9.17 -2.82
57 0.00 181.00 20.00 -0.36 -0.51
57 1.00 233.00 4.00 -4.00 -7.43
57 2.00 166.00 59.00 -0.56 -8.96
57 3.00 120.00 0.00 0.78 8.17
57 4.00 135.00 14.00 0.53 8.03
57 5.00 168.00 25.00 -6.45 6.43
57 6.00 150.00 0.00 6.82 6.41
57 7.00 191.00 48.00 6.98 6.78
57 8.00 312.00 30.00 11.65 -0.12
57 9.00 171.00 0.00 1.81 8.96
57 10.00 172.00 nan 1.66 9.39
58 0.00 211.00 21.00 -0.16 -0.25
58 1.00 128.00 67.00 -3.96 -5.79
58 2.00 225.00 49.00 -0.57 -9.47
58 3.00 169.00 33.00 9.93 -3.43
58 4.00 173.00 nan -7.69 -0.86
59 0.00 222.00 23.00 -0.41 -0.65
59 1.00 209.00 4.00 -5.72 -6.11
59 2.00 245.00 11.00 -3.73 -8.33
59 3.00 141.00 20.00 -7.66 -5.90
59 4.00 149.00 15.00 -8.35 1.27
59 5.00 211.00 11.00 -5.66 7.32
59 6.00 171.00 8.00 0.50 9.87
59 7.00 160.00 9.00 5.18 8.29
59 8.00 199.00 0.00 8.79 4.78
59 9.00 192.00 7.00 8.97 4.57
59 10.00 174.00 nan 5.62 7.75
60 0.00 289.00 19.00 -0.32 0.71
60 1.00 216.00 6.00 3.59 -6.37
60 2.00 165.00 27.00 5.84 -7.32
60 3.00 395.00 20.00 -6.71 -6.74
60 4.00 115.00 64.00 -1.09 -2.73
60 5.00 448.00 27.00 7.75 4.76
60 6.00 254.00 29.00 6.38 -8.84
60 7.00 318.00 56.00 -6.47 -7.16
60 8.00 135.00 0.00 4.76 -8.94
60 9.00 435.00 66.00 5.17 -8.88
60 10.00 170.00 49.00 -6.35 -7.85
60 11.00 291.00 nan -6.36 6.74
61 0.00 209.00 21.00 -0.69 -0.92
61 1.00 216.00 22.00 -2.96 -9.37
61 2.00 121.00 0.00 -8.93 -4.59
61 3.00 112.00 18.00 -9.04 -4.27
61 4.00 129.00 0.00 -8.42 3.35
61 5.00 193.00 23.00 -8.42 3.54
61 6.00 235.00 0.00 -6.00 -8.11
61 7.00 174.00 15.00 -4.81 -8.55
61 8.00 108.00 nan -8.87 -3.41
62 0.00 180.00 17.00 -0.21 -0.60
62 1.00 157.00 8.00 -8.11 -2.92
62 2.00 414.00 9.00 -7.43 -6.13
62 3.00 118.00 0.00 -3.31 -9.53
62 4.00 112.00 5.00 -3.23 -9.76
62 5.00 187.00 23.00 1.44 -10.39
62 6.00 140.00 53.00 -7.55 -5.74
62 7.00 257.00 nan -9.11 -2.08
63 0.00 162.00 21.00 -0.29 -0.31
63 1.00 212.00 26.00 -5.91 -6.63
63 2.00 184.00 31.00 7.98 -7.14
63 3.00 175.00 nan 5.41 5.56
64 0.00 242.00 17.00 -0.44 -0.70
64 1.00 224.00 26.00 0.34 -9.64
64 2.00 213.00 27.00 -8.07 -1.08
64 3.00 138.00 nan -0.19 10.17
65 0.00 178.00 22.00 -0.28 -0.43
65 1.00 153.00 2.00 -1.97 -8.52
65 2.00 229.00 12.00 0.52 -9.51
65 3.00 213.00 25.00 -5.34 -8.18
65 4.00 243.00 19.00 7.62 -7.34
65 5.00 321.00 18.00 0.94 -10.54
65 6.00 197.00 26.00 -6.17 -7.61
65 7.00 288.00 nan 8.16 -6.88
66 0.00 208.00 20.00 -0.25 -0.38
66 1.00 164.00 18.00 -7.54 -3.79
66 2.00 224.00 21.00 -2.86 -9.14
66 3.00 169.00 19.00 6.65 -8.21
66 4.00 157.00 28.00 9.78 -1.82
66 5.00 206.00 16.00 0.69 8.78
66 6.00 179.00 30.00 -5.75 7.43
66 7.00 108.00 0.00 8.84 2.34
66 8.00 150.00 17.00 9.35 2.40
66 9.00 182.00 12.00 8.76 -4.65
66 10.00 135.00 88.00 5.06 -8.43
66 11.00 159.00 nan -9.29 2.05
67 0.00 175.00 20.00 -0.09 -0.10
67 1.00 161.00 10.00 -6.03 -5.61
67 2.00 202.00 21.00 -2.52 -8.71
67 3.00 227.00 40.00 6.53 -7.34
67 4.00 180.00 28.00 1.43 8.34
67 5.00 170.00 34.00 -8.72 0.95
67 6.00 167.00 31.00 10.12 2.33
67 7.00 124.00 nan 10.45 -3.38
68 0.00 250.00 18.00 0.01 -0.47
68 1.00 145.00 10.00 -4.78 -7.17
68 2.00 176.00 22.00 -0.77 -9.50
68 3.00 159.00 17.00 9.23 -3.88
68 4.00 199.00 32.00 5.85 -8.64
68 5.00 201.00 25.00 5.07 7.30
68 6.00 172.00 11.00 -6.95 5.78
68 7.00 191.00 24.00 -8.63 0.05
68 8.00 157.00 31.00 1.28 9.18
68 9.00 213.00 30.00 10.75 -2.15
68 10.00 129.00 nan -0.02 -9.10
69 0.00 207.00 25.00 -0.25 -0.90
69 1.00 105.00 0.00 -2.36 -9.18
69 2.00 142.00 21.00 -2.46 -9.36
69 3.00 127.00 0.00 8.78 -4.45
69 4.00 106.00 71.00 8.95 -4.32
69 5.00 337.00 22.00 4.08 7.27
69 6.00 213.00 nan 11.20 -1.23
70 0.00 227.00 18.00 -0.12 -0.33
70 1.00 114.00 57.00 -6.36 -4.75
70 2.00 220.00 15.00 -3.28 -9.57
70 3.00 237.00 13.00 3.67 -10.02
70 4.00 174.00 10.00 8.75 -7.05
70 5.00 221.00 15.00 9.24 -5.80
70 6.00 173.00 17.00 4.47 -9.77
70 7.00 144.00 nan -2.99 -9.90
71 0.00 205.00 21.00 -0.11 -0.68
71 1.00 148.00 64.00 -3.71 -8.20
71 2.00 157.00 17.00 -2.43 -9.24
71 3.00 222.00 78.00 5.49 -8.97
71 4.00 288.00 6.00 8.01 -8.17
71 5.00 104.00 0.00 9.98 -5.88
71 6.00 161.00 2.00 9.89 -5.54
71 7.00 196.00 nan 7.40 -7.36
72 0.00 199.00 22.00 -0.14 -0.41
72 1.00 104.00 0.00 -1.35 -9.66
72 2.00 145.00 26.00 -1.56 -9.65
72 3.00 219.00 23.00 6.09 -1.41
72 4.00 182.00 nan 2.00 6.46
73 0.00 206.00 14.00 0.39 -2.46
73 1.00 305.00 28.00 4.57 -7.46
73 2.00 157.00 114.00 -7.63 -0.92
73 3.00 103.00 0.00 -0.30 7.36
73 4.00 168.00 nan 0.05 7.62
74 0.00 179.00 22.00 0.03 -0.05
74 1.00 140.00 12.00 -3.81 -6.17
74 2.00 273.00 13.00 0.28 -9.64
74 3.00 160.00 16.00 5.19 -9.29
74 4.00 178.00 nan -2.50 -9.66
75 0.00 168.00 21.00 0.17 -0.22
75 1.00 185.00 2.00 -1.80 -9.76
75 2.00 159.00 40.00 0.89 -10.43
75 3.00 188.00 22.00 -1.10 6.42
75 4.00 119.00 110.00 -8.12 2.64
75 5.00 207.00 11.00 4.49 -1.85
75 6.00 285.00 nan 8.19 -5.79
76 0.00 203.00 22.00 0.09 -0.22
76 1.00 166.00 106.00 -2.38 -9.02
76 2.00 166.00 48.00 6.39 -7.93
76 3.00 232.00 30.00 1.72 9.16
76 4.00 174.00 nan -7.73 1.14
77 0.00 191.00 22.00 -0.12 -0.05
77 1.00 166.00 86.00 -4.69 -6.83
77 2.00 222.00 31.00 -7.35 3.36
77 3.00 115.00 87.00 6.68 1.93
77 4.00 228.00 30.00 8.21 -7.78
77 5.00 256.00 39.00 -5.09 -8.37
77 6.00 174.00 8.00 2.36 4.99
77 7.00 359.00 23.00 6.22 6.52
77 8.00 131.00 nan -6.30 5.43
78 0.00 201.00 23.00 -0.23 -0.12
78 1.00 177.00 9.00 -4.61 -7.52
78 2.00 232.00 34.00 0.90 -9.16
78 3.00 145.00 0.00 0.18 4.49
78 4.00 132.00 nan 0.07 4.54
79 0.00 334.00 23.00 -0.28 -0.13
79 1.00 301.00 32.00 -1.01 -9.18
79 2.00 224.00 95.00 -9.18 -0.46
79 3.00 179.00 nan 1.66 10.92
80 0.00 256.00 68.00 -0.51 -0.06
80 1.00 184.00 3.00 0.58 10.77
80 2.00 136.00 19.00 3.21 10.01
80 3.00 211.00 11.00 -5.84 8.09
80 4.00 150.00 100.00 -8.56 3.40
80 5.00 164.00 29.00 -8.93 -1.59
80 6.00 207.00 19.00 -0.13 -10.03
80 7.00 347.00 22.00 6.99 -6.83
80 8.00 104.00 96.00 10.75 0.01
80 9.00 164.00 71.00 8.36 4.16
80 10.00 147.00 28.00 -8.75 -3.54
80 11.00 243.00 22.00 -6.80 -6.08
80 12.00 235.00 0.00 0.53 -8.65
80 13.00 321.00 44.00 1.41 -10.15
80 14.00 125.00 0.00 -0.10 1.35
80 15.00 203.00 nan -0.26 1.67
81 0.00 162.00 14.00 -0.60 -0.01
81 1.00 167.00 3.00 -6.67 -1.94
81 2.00 157.00 16.00 -7.82 -3.59
81 3.00 221.00 31.00 -4.62 -8.13
81 4.00 103.00 45.00 1.89 -9.04
81 5.00 197.00 83.00 -3.98 9.60
81 6.00 101.00 25.00 -8.35 5.74
81 7.00 201.00 26.00 3.20 9.86
81 8.00 252.00 17.00 9.57 2.89
81 9.00 205.00 nan 9.52 -3.64
82 0.00 185.00 21.00 -0.27 0.18
82 1.00 166.00 8.00 -3.02 -7.25
82 2.00 175.00 57.00 -0.13 -9.95
82 3.00 184.00 24.00 7.65 -6.44
82 4.00 151.00 22.00 9.57 2.87
82 5.00 170.00 23.00 0.74 9.07
82 6.00 275.00 12.00 -7.55 5.49
82 7.00 169.00 38.00 -9.08 0.30
82 8.00 232.00 1.00 9.18 -3.53
82 9.00 180.00 nan 7.97 -5.13
83 0.00 175.00 20.00 -0.50 -0.23
83 1.00 253.00 26.00 -6.62 -5.50
83 2.00 137.00 124.00 6.22 -7.88
83 3.00 121.00 nan 7.80 1.30
84 0.00 177.00 21.00 -1.84 -2.43
84 1.00 240.00 22.00 -4.37 -7.20
84 2.00 139.00 64.00 5.88 -8.44
84 3.00 266.00 100.00 4.09 5.39
84 4.00 158.00 6.00 9.97 1.05
84 5.00 141.00 10.00 8.61 5.28
84 6.00 198.00 8.00 3.94 8.68
84 7.00 153.00 26.00 -0.67 9.38
84 8.00 236.00 6.00 -8.57 3.76
84 9.00 255.00 nan -9.56 -0.52
85 0.00 237.00 16.00 0.08 -0.13
85 1.00 183.00 9.00 -2.48 -5.09
85 2.00 177.00 29.00 -4.16 -8.72
85 3.00 260.00 19.00 3.47 1.79
85 4.00 204.00 27.00 5.42 8.07
85 5.00 133.00 nan -6.84 4.33
86 0.00 199.00 21.00 0.01 0.03
86 1.00 145.00 27.00 -7.40 -2.89
86 2.00 225.00 14.00 -4.98 -8.37
86 3.00 191.00 nan 1.52 -10.30
87 0.00 187.00 21.00 0.06 0.01
87 1.00 105.00 0.00 -2.28 -8.18
87 2.00 219.00 27.00 -2.28 -8.24
87 3.00 187.00 9.00 -8.44 0.61
87 4.00 110.00 8.00 -7.57 4.46
87 5.00 130.00 64.00 -3.28 8.17
87 6.00 149.00 8.00 -0.79 8.20
87 7.00 163.00 61.00 3.93 8.02
87 8.00 232.00 17.00 10.55 1.94
87 9.00 103.00 105.00 10.02 -4.67
87 10.00 125.00 nan 6.02 -8.27
88 0.00 197.00 18.00 -0.35 -0.26
88 1.00 163.00 11.00 -5.80 -5.26
88 2.00 175.00 8.00 -2.36 -9.54
88 3.00 106.00 72.00 2.44 -10.04
88 4.00 120.00 nan 9.01 -5.23
89 0.00 191.00 10.00 -0.05 -0.14
89 1.00 106.00 0.00 -3.34 -3.78
89 2.00 100.00 17.00 -3.54 -3.85
89 3.00 181.00 32.00 2.59 -9.53
89 4.00 165.00 nan -1.86 2.46
90 0.00 219.00 22.00 -0.57 -0.25
90 1.00 156.00 8.00 -5.15 -5.67
90 2.00 216.00 22.00 -3.34 -8.86
90 3.00 344.00 75.00 6.33 -8.68
90 4.00 240.00 20.00 -2.76 8.39
